id,entity,amount,currency,payment_id,created_at,created_date,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_2024_H2_017,refund,3667800,INR,pay_2024_H2_13798,1730577866,2024-11-02,rcpt_2024_H2_rf_017,processed,normal,normal,UTR_2024_H2_RF_017,,
rfnd_2024_H2_018,refund,6952900,INR,pay_2024_H2_09627,1728951339,2024-10-15,rcpt_2024_H2_rf_018,processed,normal,normal,UTR_2024_H2_RF_018,,
rfnd_2024_H2_019,refund,174200,INR,pay_2024_H2_05367,1728031871,2024-10-04,rcpt_2024_H2_rf_019,processed,normal,normal,UTR_2024_H2_RF_019,,
rfnd_2024_H2_020,refund,1129500,INR,pay_2024_H2_09285,1728398393,2024-10-08,rcpt_2024_H2_rf_020,processed,normal,normal,UTR_2024_H2_RF_020,,
rfnd_2024_H2_021,refund,8984400,INR,pay_2024_H2_11621,1731513626,2024-11-13,rcpt_2024_H2_rf_021,processed,normal,normal,UTR_2024_H2_RF_021,,
rfnd_2024_H2_022,refund,634600,INR,pay_2024_H2_04211,1724975190,2024-08-29,rcpt_2024_H2_rf_022,processed,normal,normal,UTR_2024_H2_RF_022,,
rfnd_2024_H2_023,refund,214200,INR,pay_2024_H2_11225,1731647660,2024-11-15,rcpt_2024_H2_rf_023,processed,normal,normal,UTR_2024_H2_RF_023,,
rfnd_2024_H2_024,refund,417100,INR,pay_2024_H2_02912,1723690708,2024-08-15,rcpt_2024_H2_rf_024,processed,normal,normal,UTR_2024_H2_RF_024,,
rfnd_2024_H2_025,refund,1002200,INR,pay_2024_H2_14044,1730960893,2024-11-07,rcpt_2024_H2_rf_025,processed,normal,normal,UTR_2024_H2_RF_025,,
rfnd_2024_H2_026,refund,1484700,INR,pay_2024_H2_08306,1730066995,2024-10-27,rcpt_2024_H2_rf_026,processed,normal,normal,UTR_2024_H2_RF_026,,
rfnd_2024_H2_027,refund,466700,INR,pay_2024_H2_12587,1730780665,2024-11-05,rcpt_2024_H2_rf_027,processed,normal,normal,UTR_2024_H2_RF_027,,
rfnd_2024_H2_028,refund,850900,INR,pay_2024_H2_14021,1732761772,2024-11-28,rcpt_2024_H2_rf_028,processed,normal,normal,UTR_2024_H2_RF_028,,
rfnd_2024_H2_029,refund,2167500,INR,pay_2024_H2_10524,1728861790,2024-10-13,rcpt_2024_H2_rf_029,processed,normal,normal,UTR_2024_H2_RF_029,,
rfnd_2024_H2_030,refund,437300,INR,pay_2024_H2_11596,1732329703,2024-11-23,rcpt_2024_H2_rf_030,processed,normal,normal,UTR_2024_H2_RF_030,,
rfnd_2024_H2_031,refund,604900,INR,pay_2024_H2_16956,1736253431,2025-01-07,rcpt_2024_H2_rf_031,processed,normal,normal,UTR_2024_H2_RF_031,,
rfnd_2024_H2_032,refund,780400,INR,pay_2024_H2_04858,1726118850,2024-09-12,rcpt_2024_H2_rf_032,processed,normal,normal,UTR_2024_H2_RF_032,,
rfnd_2024_H2_033,refund,155900,INR,pay_2024_H2_15911,1735649619,2024-12-31,rcpt_2024_H2_rf_033,processed,normal,normal,UTR_2024_H2_RF_033,,
rfnd_2024_H2_034,refund,406300,INR,pay_2024_H2_08081,1729450294,2024-10-20,rcpt_2024_H2_rf_034,processed,normal,normal,UTR_2024_H2_RF_034,,
rfnd_2024_H2_035,refund,8995400,INR,pay_2024_H2_06577,1726582134,2024-09-17,rcpt_2024_H2_rf_035,processed,normal,normal,UTR_2024_H2_RF_035,,
rfnd_2024_H2_036,refund,1248600,INR,pay_2024_H2_02836,1722896242,2024-08-05,rcpt_2024_H2_rf_036,processed,normal,normal,UTR_2024_H2_RF_036,,
rfnd_2024_H2_037,refund,115600,INR,pay_2024_H2_12184,1733066422,2024-12-01,rcpt_2024_H2_rf_037,processed,normal,normal,UTR_2024_H2_RF_037,,
rfnd_2024_H2_038,refund,89700,INR,pay_2024_H2_12258,1731974131,2024-11-18,rcpt_2024_H2_rf_038,processed,normal,normal,UTR_2024_H2_RF_038,,
rfnd_2024_H2_039,refund,589700,INR,pay_2024_H2_15572,1734480110,2024-12-18,rcpt_2024_H2_rf_039,processed,normal,normal,UTR_2024_H2_RF_039,,
rfnd_2024_H2_040,refund,99000,INR,pay_2024_H2_06932,1727098323,2024-09-23,rcpt_2024_H2_rf_040,processed,normal,normal,UTR_2024_H2_RF_040,,
rfnd_2024_H2_041,refund,5112900,INR,pay_2024_H2_13604,1731988869,2024-11-19,rcpt_2024_H2_rf_041,processed,normal,normal,UTR_2024_H2_RF_041,,
rfnd_2024_H2_042,refund,7627800,INR,pay_2024_H2_03789,1723580637,2024-08-13,rcpt_2024_H2_rf_042,processed,normal,normal,UTR_2024_H2_RF_042,,
rfnd_2024_H2_043,refund,213200,INR,pay_2024_H2_07608,1729632677,2024-10-22,rcpt_2024_H2_rf_043,processed,normal,normal,UTR_2024_H2_RF_043,,
rfnd_2024_H2_044,refund,885500,INR,pay_2024_H2_03808,1726316527,2024-09-14,rcpt_2024_H2_rf_044,processed,normal,normal,UTR_2024_H2_RF_044,,
rfnd_2024_H2_045,refund,4650300,INR,pay_2024_H2_09921,1731147327,2024-11-09,rcpt_2024_H2_rf_045,processed,normal,normal,UTR_2024_H2_RF_045,,
rfnd_2024_H2_046,refund,1885100,INR,pay_2024_H2_16838,1734502767,2024-12-18,rcpt_2024_H2_rf_046,processed,normal,normal,UTR_2024_H2_RF_046,,
rfnd_2024_H2_047,refund,1472800,INR,pay_2024_H2_14279,1733549509,2024-12-07,rcpt_2024_H2_rf_047,processed,normal,normal,UTR_2024_H2_RF_047,,
rfnd_2024_H2_048,refund,185300,INR,pay_2024_H2_04842,1725402445,2024-09-03,rcpt_2024_H2_rf_048,processed,normal,normal,UTR_2024_H2_RF_048,,
rfnd_2024_H2_049,refund,419100,INR,pay_2024_H2_07572,1730381057,2024-10-31,rcpt_2024_H2_rf_049,processed,normal,normal,UTR_2024_H2_RF_049,,
rfnd_2024_H2_050,refund,631800,INR,pay_2024_H2_08961,1730402747,2024-10-31,rcpt_2024_H2_rf_050,processed,normal,normal,UTR_2024_H2_RF_050,,
rfnd_2024_H2_051,refund,1438400,INR,pay_2024_H2_15039,1734763045,2024-12-21,rcpt_2024_H2_rf_051,processed,normal,normal,UTR_2024_H2_RF_051,,
rfnd_2024_H2_052,refund,449900,INR,pay_2024_H2_17019,1733814339,2024-12-10,rcpt_2024_H2_rf_052,processed,normal,normal,UTR_2024_H2_RF_052,,
rfnd_2024_H2_053,refund,688100,INR,pay_2024_H2_08687,1729370433,2024-10-19,rcpt_2024_H2_rf_053,processed,normal,normal,UTR_2024_H2_RF_053,,
rfnd_2024_H2_054,refund,8892200,INR,pay_2024_H2_06238,1727744225,2024-10-01,rcpt_2024_H2_rf_054,processed,normal,normal,UTR_2024_H2_RF_054,,
rfnd_2024_H2_055,refund,11396600,INR,pay_2024_H2_14880,1735139270,2024-12-25,rcpt_2024_H2_rf_055,processed,normal,normal,UTR_2024_H2_RF_055,,
rfnd_2024_H2_056,refund,1541100,INR,pay_2024_H2_15402,1734500239,2024-12-18,rcpt_2024_H2_rf_056,processed,normal,normal,UTR_2024_H2_RF_056,,
rfnd_2024_H2_057,refund,125300,INR,pay_2024_H2_15602,1734023771,2024-12-12,rcpt_2024_H2_rf_057,processed,normal,normal,UTR_2024_H2_RF_057,,
rfnd_2024_H2_058,refund,105600,INR,pay_2024_H2_06531,1727360217,2024-09-26,rcpt_2024_H2_rf_058,processed,normal,normal,UTR_2024_H2_RF_058,,
rfnd_2024_H2_059,refund,140000,INR,pay_2024_H2_12313,1733118889,2024-12-02,rcpt_2024_H2_rf_059,processed,normal,normal,UTR_2024_H2_RF_059,,
rfnd_2024_H2_060,refund,367200,INR,pay_2024_H2_12506,1733265847,2024-12-03,rcpt_2024_H2_rf_060,processed,normal,normal,UTR_2024_H2_RF_060,,
rfnd_2024_H2_061,refund,128500,INR,pay_2024_H2_09094,1728414737,2024-10-08,rcpt_2024_H2_rf_061,processed,normal,normal,UTR_2024_H2_RF_061,,
rfnd_2024_H2_062,refund,389700,INR,pay_2024_H2_15536,1734686759,2024-12-20,rcpt_2024_H2_rf_062,processed,normal,normal,UTR_2024_H2_RF_062,,
rfnd_2024_H2_063,refund,1834300,INR,pay_2024_H2_09251,1728665790,2024-10-11,rcpt_2024_H2_rf_063,processed,normal,normal,UTR_2024_H2_RF_063,,
rfnd_2024_H2_064,refund,145800,INR,pay_2024_H2_11908,1733293329,2024-12-04,rcpt_2024_H2_rf_064,processed,normal,normal,UTR_2024_H2_RF_064,,
rfnd_2024_H2_065,refund,1264000,INR,pay_2024_H2_13796,1732366756,2024-11-23,rcpt_2024_H2_rf_065,processed,normal,normal,UTR_2024_H2_RF_065,,
rfnd_2024_H2_066,refund,463100,INR,pay_2024_H2_05845,1726059353,2024-09-11,rcpt_2024_H2_rf_066,processed,normal,normal,UTR_2024_H2_RF_066,,
rfnd_2024_H2_067,refund,994400,INR,pay_2024_H2_05256,1726468575,2024-09-16,rcpt_2024_H2_rf_067,processed,normal,normal,UTR_2024_H2_RF_067,,
rfnd_2024_H2_068,refund,7719900,INR,pay_2024_H2_14302,1732346888,2024-11-23,rcpt_2024_H2_rf_068,processed,normal,normal,UTR_2024_H2_RF_068,,
rfnd_2024_H2_069,refund,175300,INR,pay_2024_H2_05092,1728458924,2024-10-09,rcpt_2024_H2_rf_069,processed,normal,normal,UTR_2024_H2_RF_069,,
rfnd_2024_H2_070,refund,1673100,INR,pay_2024_H2_07178,1727446388,2024-09-27,rcpt_2024_H2_rf_070,processed,normal,normal,UTR_2024_H2_RF_070,,
rfnd_2024_H2_071,refund,614800,INR,pay_2024_H2_09608,1730376715,2024-10-31,rcpt_2024_H2_rf_071,processed,normal,normal,UTR_2024_H2_RF_071,,
rfnd_2024_H2_072,refund,1687900,INR,pay_2024_H2_09281,1729758409,2024-10-24,rcpt_2024_H2_rf_072,processed,normal,normal,UTR_2024_H2_RF_072,,
rfnd_2024_H2_073,refund,984400,INR,pay_2024_H2_11983,1733433960,2024-12-05,rcpt_2024_H2_rf_073,processed,normal,normal,UTR_2024_H2_RF_073,,
rfnd_2024_H2_074,refund,246500,INR,pay_2024_H2_15296,1734928859,2024-12-23,rcpt_2024_H2_rf_074,processed,normal,normal,UTR_2024_H2_RF_074,,
rfnd_2024_H2_075,refund,170000,INR,pay_2024_H2_13374,1733258122,2024-12-03,rcpt_2024_H2_rf_075,processed,normal,normal,UTR_2024_H2_RF_075,,
rfnd_2024_H2_076,refund,3646500,INR,pay_2024_H2_15241,1734541098,2024-12-18,rcpt_2024_H2_rf_076,processed,normal,normal,UTR_2024_H2_RF_076,,
rfnd_2024_H2_077,refund,15747000,INR,pay_2024_H2_16760,1734225153,2024-12-15,rcpt_2024_H2_rf_077,processed,normal,normal,UTR_2024_H2_RF_077,,
rfnd_2024_H2_078,refund,812500,INR,pay_2024_H2_11818,1732342618,2024-11-23,rcpt_2024_H2_rf_078,processed,normal,normal,UTR_2024_H2_RF_078,,
rfnd_2024_H2_079,refund,14369200,INR,pay_2024_H2_15743,1735374561,2024-12-28,rcpt_2024_H2_rf_079,processed,normal,normal,UTR_2024_H2_RF_079,,
rfnd_2024_H2_080,refund,2014700,INR,pay_2024_H2_08812,1728787616,2024-10-13,rcpt_2024_H2_rf_080,processed,normal,normal,UTR_2024_H2_RF_080,,
rfnd_2024_H2_081,refund,1764700,INR,pay_2024_H2_08087,1731486296,2024-11-13,rcpt_2024_H2_rf_081,processed,normal,normal,UTR_2024_H2_RF_081,,
rfnd_2024_H2_082,refund,163100,INR,pay_2024_H2_03961,1724975463,2024-08-29,rcpt_2024_H2_rf_082,processed,normal,normal,UTR_2024_H2_RF_082,,
rfnd_2024_H2_083,refund,1205800,INR,pay_2024_H2_15457,1735454886,2024-12-29,rcpt_2024_H2_rf_083,processed,normal,normal,UTR_2024_H2_RF_083,,
rfnd_2024_H2_084,refund,281300,INR,pay_2024_H2_14657,1733146490,2024-12-02,rcpt_2024_H2_rf_084,processed,normal,normal,UTR_2024_H2_RF_084,,
rfnd_2024_H2_085,refund,126200,INR,pay_2024_H2_08963,1730078410,2024-10-28,rcpt_2024_H2_rf_085,processed,normal,normal,UTR_2024_H2_RF_085,,
rfnd_2024_H2_086,refund,9957500,INR,pay_2024_H2_16142,1734962118,2024-12-23,rcpt_2024_H2_rf_086,processed,normal,normal,UTR_2024_H2_RF_086,,
rfnd_2024_H2_087,refund,158400,INR,pay_2024_H2_04981,1725862027,2024-09-09,rcpt_2024_H2_rf_087,processed,normal,normal,UTR_2024_H2_RF_087,,
rfnd_2024_H2_088,refund,77900,INR,pay_2024_H2_11275,1730904024,2024-11-06,rcpt_2024_H2_rf_088,processed,normal,normal,UTR_2024_H2_RF_088,,
rfnd_2024_H2_089,refund,138100,INR,pay_2024_H2_14561,1731683400,2024-11-15,rcpt_2024_H2_rf_089,processed,normal,normal,UTR_2024_H2_RF_089,,
rfnd_2024_H2_090,refund,131700,INR,pay_2024_H2_08551,1729895531,2024-10-25,rcpt_2024_H2_rf_090,processed,normal,normal,UTR_2024_H2_RF_090,,
rfnd_2024_H2_091,refund,197800,INR,pay_2024_H2_13603,1731118160,2024-11-09,rcpt_2024_H2_rf_091,processed,normal,normal,UTR_2024_H2_RF_091,,
rfnd_2024_H2_092,refund,851800,INR,pay_2024_H2_04575,1726162955,2024-09-12,rcpt_2024_H2_rf_092,processed,normal,normal,UTR_2024_H2_RF_092,,
rfnd_2024_H2_093,refund,281800,INR,pay_2024_H2_07714,1730865903,2024-11-06,rcpt_2024_H2_rf_093,processed,normal,normal,UTR_2024_H2_RF_093,,
rfnd_2024_H2_094,refund,441300,INR,pay_2024_H2_10930,1731391500,2024-11-12,rcpt_2024_H2_rf_094,processed,normal,normal,UTR_2024_H2_RF_094,,
rfnd_2024_H2_095,refund,14371600,INR,pay_2024_H2_05480,1725968269,2024-09-10,rcpt_2024_H2_rf_095,processed,normal,normal,UTR_2024_H2_RF_095,,
rfnd_2024_H2_096,refund,305600,INR,pay_2024_H2_09175,1731186227,2024-11-09,rcpt_2024_H2_rf_096,processed,normal,normal,UTR_2024_H2_RF_096,,
rfnd_2024_H2_097,refund,770000,INR,pay_2024_H2_09091,1729679245,2024-10-23,rcpt_2024_H2_rf_097,processed,normal,normal,UTR_2024_H2_RF_097,,
rfnd_2024_H2_098,refund,562700,INR,pay_2024_H2_02869,1723670803,2024-08-14,rcpt_2024_H2_rf_098,processed,normal,normal,UTR_2024_H2_RF_098,,
rfnd_2024_H2_099,refund,4777900,INR,pay_2024_H2_13827,1733450257,2024-12-06,rcpt_2024_H2_rf_099,processed,normal,normal,UTR_2024_H2_RF_099,,
rfnd_2024_H2_100,refund,102800,INR,pay_2024_H2_02783,1724388720,2024-08-23,rcpt_2024_H2_rf_100,processed,normal,normal,UTR_2024_H2_RF_100,,
rfnd_2024_H2_101,refund,2967700,INR,pay_2024_H2_04124,1724186886,2024-08-20,rcpt_2024_H2_rf_101,processed,normal,normal,UTR_2024_H2_RF_101,,
rfnd_2024_H2_102,refund,381200,INR,pay_2024_H2_04650,1726140252,2024-09-12,rcpt_2024_H2_rf_102,processed,normal,normal,UTR_2024_H2_RF_102,,
rfnd_2024_H2_103,refund,1164000,INR,pay_2024_H2_06743,1727618975,2024-09-29,rcpt_2024_H2_rf_103,processed,normal,normal,UTR_2024_H2_RF_103,,
rfnd_2024_H2_104,refund,225900,INR,pay_2024_H2_10424,1730044859,2024-10-27,rcpt_2024_H2_rf_104,processed,normal,normal,UTR_2024_H2_RF_104,,
rfnd_2024_H2_105,refund,4245400,INR,pay_2024_H2_11905,1733120740,2024-12-02,rcpt_2024_H2_rf_105,processed,normal,normal,UTR_2024_H2_RF_105,,
rfnd_2024_H2_106,refund,1553500,INR,pay_2024_H2_15479,1733831339,2024-12-10,rcpt_2024_H2_rf_106,processed,normal,normal,UTR_2024_H2_RF_106,,
rfnd_2024_H2_107,refund,1248200,INR,pay_2024_H2_07854,1730986502,2024-11-07,rcpt_2024_H2_rf_107,processed,normal,normal,UTR_2024_H2_RF_107,,
rfnd_2024_H2_108,refund,1906600,INR,pay_2024_H2_08898,1729574220,2024-10-22,rcpt_2024_H2_rf_108,processed,normal,normal,UTR_2024_H2_RF_108,,
rfnd_2024_H2_109,refund,932300,INR,pay_2024_H2_04390,1723414035,2024-08-11,rcpt_2024_H2_rf_109,processed,normal,normal,UTR_2024_H2_RF_109,,
rfnd_2024_H2_110,refund,8330000,INR,pay_2024_H2_08681,1730634729,2024-11-03,rcpt_2024_H2_rf_110,processed,normal,normal,UTR_2024_H2_RF_110,,
rfnd_2024_H2_111,refund,2671600,INR,pay_2024_H2_12750,1730837432,2024-11-05,rcpt_2024_H2_rf_111,processed,normal,normal,UTR_2024_H2_RF_111,,
rfnd_2024_H2_112,refund,270400,INR,pay_2024_H2_14622,1732072318,2024-11-20,rcpt_2024_H2_rf_112,processed,normal,normal,UTR_2024_H2_RF_112,,
rfnd_2024_H2_113,refund,188800,INR,pay_2024_H2_04910,1726647980,2024-09-18,rcpt_2024_H2_rf_113,processed,normal,normal,UTR_2024_H2_RF_113,,
rfnd_2024_H2_114,refund,149800,INR,pay_2024_H2_07363,1729515264,2024-10-21,rcpt_2024_H2_rf_114,processed,normal,normal,UTR_2024_H2_RF_114,,
rfnd_2024_H2_115,refund,254400,INR,pay_2024_H2_05753,1727399244,2024-09-27,rcpt_2024_H2_rf_115,processed,normal,normal,UTR_2024_H2_RF_115,,
rfnd_2024_H2_116,refund,950900,INR,pay_2024_H2_14246,1731585530,2024-11-14,rcpt_2024_H2_rf_116,processed,normal,normal,UTR_2024_H2_RF_116,,
rfnd_2024_H2_117,refund,185500,INR,pay_2024_H2_10335,1728361167,2024-10-08,rcpt_2024_H2_rf_117,processed,normal,normal,UTR_2024_H2_RF_117,,
rfnd_2024_H2_118,refund,266000,INR,pay_2024_H2_06214,1728033775,2024-10-04,rcpt_2024_H2_rf_118,processed,normal,normal,UTR_2024_H2_RF_118,,
rfnd_2024_H2_119,refund,4130000,INR,pay_2024_H2_14535,1732475010,2024-11-24,rcpt_2024_H2_rf_119,processed,normal,normal,UTR_2024_H2_RF_119,,
rfnd_2024_H2_120,refund,416100,INR,pay_2024_H2_15770,1736269253,2025-01-07,rcpt_2024_H2_rf_120,processed,normal,normal,UTR_2024_H2_RF_120,,
rfnd_2024_H2_121,refund,110800,INR,pay_2024_H2_13012,1731012151,2024-11-07,rcpt_2024_H2_rf_121,processed,normal,normal,UTR_2024_H2_RF_121,,
rfnd_2024_H2_122,refund,2481000,INR,pay_2024_H2_16162,1734877420,2024-12-22,rcpt_2024_H2_rf_122,processed,normal,normal,UTR_2024_H2_RF_122,,
rfnd_2024_H2_123,refund,2788400,INR,pay_2024_H2_05199,1726983039,2024-09-22,rcpt_2024_H2_rf_123,processed,normal,normal,UTR_2024_H2_RF_123,,
rfnd_2024_H2_124,refund,77500,INR,pay_2024_H2_02706,1725129537,2024-08-31,rcpt_2024_H2_rf_124,processed,normal,normal,UTR_2024_H2_RF_124,,
rfnd_2024_H2_125,refund,4367800,INR,pay_2024_H2_17106,1733952662,2024-12-11,rcpt_2024_H2_rf_125,processed,normal,normal,UTR_2024_H2_RF_125,,
rfnd_2024_H2_126,refund,688800,INR,pay_2024_H2_09062,1730989875,2024-11-07,rcpt_2024_H2_rf_126,processed,normal,normal,UTR_2024_H2_RF_126,,
rfnd_2024_H2_127,refund,161800,INR,pay_2024_H2_05504,1725715833,2024-09-07,rcpt_2024_H2_rf_127,processed,normal,normal,UTR_2024_H2_RF_127,,
rfnd_2024_H2_128,refund,1397600,INR,pay_2024_H2_10920,1728204728,2024-10-06,rcpt_2024_H2_rf_128,processed,normal,normal,UTR_2024_H2_RF_128,,
rfnd_2024_H2_129,refund,1120200,INR,pay_2024_H2_06995,1726471411,2024-09-16,rcpt_2024_H2_rf_129,processed,normal,normal,UTR_2024_H2_RF_129,,
rfnd_2024_H2_130,refund,58800,INR,pay_2024_H2_11462,1732625972,2024-11-26,rcpt_2024_H2_rf_130,processed,normal,normal,UTR_2024_H2_RF_130,,
rfnd_2024_H2_131,refund,236300,INR,pay_2024_H2_08344,1730222294,2024-10-29,rcpt_2024_H2_rf_131,processed,normal,normal,UTR_2024_H2_RF_131,,
rfnd_2024_H2_132,refund,3403900,INR,pay_2024_H2_03261,1723512315,2024-08-13,rcpt_2024_H2_rf_132,processed,normal,normal,UTR_2024_H2_RF_132,,
rfnd_2024_H2_133,refund,124700,INR,pay_2024_H2_07163,1727639937,2024-09-29,rcpt_2024_H2_rf_133,processed,normal,normal,UTR_2024_H2_RF_133,,
rfnd_2024_H2_134,refund,95600,INR,pay_2024_H2_07887,1728935916,2024-10-14,rcpt_2024_H2_rf_134,processed,normal,normal,UTR_2024_H2_RF_134,,
rfnd_2024_H2_135,refund,3509200,INR,pay_2024_H2_13671,1732775213,2024-11-28,rcpt_2024_H2_rf_135,processed,normal,normal,UTR_2024_H2_RF_135,,
rfnd_2024_H2_136,refund,1330800,INR,pay_2024_H2_08411,1731085849,2024-11-08,rcpt_2024_H2_rf_136,processed,normal,normal,UTR_2024_H2_RF_136,,
rfnd_2024_H2_137,refund,340800,INR,pay_2024_H2_12463,1732418014,2024-11-24,rcpt_2024_H2_rf_137,processed,normal,normal,UTR_2024_H2_RF_137,,
rfnd_2024_H2_138,refund,12494600,INR,pay_2024_H2_15452,1734832629,2024-12-22,rcpt_2024_H2_rf_138,processed,normal,normal,UTR_2024_H2_RF_138,,
rfnd_2024_H2_139,refund,137300,INR,pay_2024_H2_11531,1732436019,2024-11-24,rcpt_2024_H2_rf_139,processed,normal,normal,UTR_2024_H2_RF_139,,
rfnd_2024_H2_140,refund,83300,INR,pay_2024_H2_05249,1726425156,2024-09-15,rcpt_2024_H2_rf_140,processed,normal,normal,UTR_2024_H2_RF_140,,
rfnd_2024_H2_141,refund,2566900,INR,pay_2024_H2_04994,1727509129,2024-09-28,rcpt_2024_H2_rf_141,processed,normal,normal,UTR_2024_H2_RF_141,,
rfnd_2024_H2_142,refund,803300,INR,pay_2024_H2_14609,1733135255,2024-12-02,rcpt_2024_H2_rf_142,processed,normal,normal,UTR_2024_H2_RF_142,,
rfnd_2024_H2_143,refund,201600,INR,pay_2024_H2_02489,1723024362,2024-08-07,rcpt_2024_H2_rf_143,processed,normal,normal,UTR_2024_H2_RF_143,,
rfnd_2024_H2_144,refund,194300,INR,pay_2024_H2_08455,1729031781,2024-10-15,rcpt_2024_H2_rf_144,processed,normal,normal,UTR_2024_H2_RF_144,,
rfnd_2024_H2_145,refund,335000,INR,pay_2024_H2_17146,1736274320,2025-01-07,rcpt_2024_H2_rf_145,processed,normal,normal,UTR_2024_H2_RF_145,,
rfnd_2024_H2_146,refund,785200,INR,pay_2024_H2_03840,1725596295,2024-09-06,rcpt_2024_H2_rf_146,processed,normal,normal,UTR_2024_H2_RF_146,,
rfnd_2024_H2_147,refund,395800,INR,pay_2024_H2_15480,1734826117,2024-12-22,rcpt_2024_H2_rf_147,processed,normal,normal,UTR_2024_H2_RF_147,,
rfnd_2024_H2_148,refund,1379200,INR,pay_2024_H2_11386,1733474945,2024-12-06,rcpt_2024_H2_rf_148,processed,normal,normal,UTR_2024_H2_RF_148,,
rfnd_2024_H2_149,refund,12890400,INR,pay_2024_H2_02861,1724795583,2024-08-27,rcpt_2024_H2_rf_149,processed,normal,normal,UTR_2024_H2_RF_149,,
rfnd_2024_H2_150,refund,83900,INR,pay_2024_H2_13227,1732459806,2024-11-24,rcpt_2024_H2_rf_150,processed,normal,normal,UTR_2024_H2_RF_150,,
rfnd_2024_H2_151,refund,364500,INR,pay_2024_H2_04741,1726313648,2024-09-14,rcpt_2024_H2_rf_151,processed,normal,normal,UTR_2024_H2_RF_151,,
rfnd_2024_H2_152,refund,238800,INR,pay_2024_H2_16000,1734198683,2024-12-14,rcpt_2024_H2_rf_152,processed,normal,normal,UTR_2024_H2_RF_152,,
rfnd_2024_H2_153,refund,486600,INR,pay_2024_H2_05702,1726385165,2024-09-15,rcpt_2024_H2_rf_153,processed,normal,normal,UTR_2024_H2_RF_153,,
rfnd_2024_H2_154,refund,2920400,INR,pay_2024_H2_07087,1726961611,2024-09-21,rcpt_2024_H2_rf_154,processed,normal,normal,UTR_2024_H2_RF_154,,
rfnd_2024_H2_155,refund,193400,INR,pay_2024_H2_04392,1723063367,2024-08-07,rcpt_2024_H2_rf_155,processed,normal,normal,UTR_2024_H2_RF_155,,
rfnd_2024_H2_156,refund,171400,INR,pay_2024_H2_10773,1730936414,2024-11-06,rcpt_2024_H2_rf_156,processed,normal,normal,UTR_2024_H2_RF_156,,
