id,entity,amount,currency,payment_id,created_at,created_date,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_2026_H2_029,refund,50900,INR,pay_2026_H2_13685,1791609985,2026-10-10,rcpt_2026_H2_rf_029,processed,normal,normal,UTR_2026_H2_RF_029,,
rfnd_2026_H2_030,refund,290200,INR,pay_2026_H2_08838,1791094495,2026-10-04,rcpt_2026_H2_rf_030,processed,normal,normal,UTR_2026_H2_RF_030,,
rfnd_2026_H2_031,refund,277300,INR,pay_2026_H2_07552,1790388070,2026-09-26,rcpt_2026_H2_rf_031,processed,normal,normal,UTR_2026_H2_RF_031,,
rfnd_2026_H2_032,refund,3723000,INR,pay_2026_H2_09446,1793844525,2026-11-05,rcpt_2026_H2_rf_032,processed,normal,normal,UTR_2026_H2_RF_032,,
rfnd_2026_H2_033,refund,4996100,INR,pay_2026_H2_05981,1788569959,2026-09-05,rcpt_2026_H2_rf_033,processed,normal,normal,UTR_2026_H2_RF_033,,
rfnd_2026_H2_034,refund,3843600,INR,pay_2026_H2_02627,1785686702,2026-08-02,rcpt_2026_H2_rf_034,processed,normal,normal,UTR_2026_H2_RF_034,,
rfnd_2026_H2_035,refund,175300,INR,pay_2026_H2_07594,1790243205,2026-09-24,rcpt_2026_H2_rf_035,processed,normal,normal,UTR_2026_H2_RF_035,,
rfnd_2026_H2_036,refund,836400,INR,pay_2026_H2_22331,1797889897,2026-12-21,rcpt_2026_H2_rf_036,processed,normal,normal,UTR_2026_H2_RF_036,,
rfnd_2026_H2_037,refund,130000,INR,pay_2026_H2_15734,1794961202,2026-11-18,rcpt_2026_H2_rf_037,processed,normal,normal,UTR_2026_H2_RF_037,,
rfnd_2026_H2_038,refund,196700,INR,pay_2026_H2_14446,1794800629,2026-11-16,rcpt_2026_H2_rf_038,processed,normal,normal,UTR_2026_H2_RF_038,,
rfnd_2026_H2_039,refund,1199600,INR,pay_2026_H2_19657,1797298541,2026-12-15,rcpt_2026_H2_rf_039,processed,normal,normal,UTR_2026_H2_RF_039,,
rfnd_2026_H2_040,refund,2538600,INR,pay_2026_H2_17709,1796576069,2026-12-06,rcpt_2026_H2_rf_040,processed,normal,normal,UTR_2026_H2_RF_040,,
rfnd_2026_H2_041,refund,397400,INR,pay_2026_H2_15829,1794185248,2026-11-09,rcpt_2026_H2_rf_041,processed,normal,normal,UTR_2026_H2_RF_041,,
rfnd_2026_H2_042,refund,201200,INR,pay_2026_H2_10345,1791889807,2026-10-13,rcpt_2026_H2_rf_042,processed,normal,normal,UTR_2026_H2_RF_042,,
rfnd_2026_H2_043,refund,243800,INR,pay_2026_H2_07999,1791030556,2026-10-03,rcpt_2026_H2_rf_043,processed,normal,normal,UTR_2026_H2_RF_043,,
rfnd_2026_H2_044,refund,230800,INR,pay_2026_H2_15621,1796096651,2026-12-01,rcpt_2026_H2_rf_044,processed,normal,normal,UTR_2026_H2_RF_044,,
rfnd_2026_H2_045,refund,191200,INR,pay_2026_H2_17903,1794134139,2026-11-08,rcpt_2026_H2_rf_045,processed,normal,normal,UTR_2026_H2_RF_045,,
rfnd_2026_H2_046,refund,144100,INR,pay_2026_H2_20794,1796476791,2026-12-05,rcpt_2026_H2_rf_046,processed,normal,normal,UTR_2026_H2_RF_046,,
rfnd_2026_H2_047,refund,205000,INR,pay_2026_H2_03126,1787686620,2026-08-25,rcpt_2026_H2_rf_047,processed,normal,normal,UTR_2026_H2_RF_047,,
rfnd_2026_H2_048,refund,3322200,INR,pay_2026_H2_02765,1787920513,2026-08-28,rcpt_2026_H2_rf_048,processed,normal,normal,UTR_2026_H2_RF_048,,
rfnd_2026_H2_049,refund,156400,INR,pay_2026_H2_16984,1795088939,2026-11-19,rcpt_2026_H2_rf_049,processed,normal,normal,UTR_2026_H2_RF_049,,
rfnd_2026_H2_050,refund,1247200,INR,pay_2026_H2_17533,1794719971,2026-11-15,rcpt_2026_H2_rf_050,processed,normal,normal,UTR_2026_H2_RF_050,,
rfnd_2026_H2_051,refund,294800,INR,pay_2026_H2_09304,1793041750,2026-10-26,rcpt_2026_H2_rf_051,processed,normal,normal,UTR_2026_H2_RF_051,,
rfnd_2026_H2_052,refund,222400,INR,pay_2026_H2_05917,1791159947,2026-10-05,rcpt_2026_H2_rf_052,processed,normal,normal,UTR_2026_H2_RF_052,,
rfnd_2026_H2_053,refund,563100,INR,pay_2026_H2_22203,1796736588,2026-12-08,rcpt_2026_H2_rf_053,processed,normal,normal,UTR_2026_H2_RF_053,,
rfnd_2026_H2_054,refund,169800,INR,pay_2026_H2_21898,1797882391,2026-12-21,rcpt_2026_H2_rf_054,processed,normal,normal,UTR_2026_H2_RF_054,,
rfnd_2026_H2_055,refund,140800,INR,pay_2026_H2_19630,1799056520,2027-01-04,rcpt_2026_H2_rf_055,processed,normal,normal,UTR_2026_H2_RF_055,,
rfnd_2026_H2_056,refund,383900,INR,pay_2026_H2_10256,1793744839,2026-11-03,rcpt_2026_H2_rf_056,processed,normal,normal,UTR_2026_H2_RF_056,,
rfnd_2026_H2_057,refund,857000,INR,pay_2026_H2_14403,1795439036,2026-11-23,rcpt_2026_H2_rf_057,processed,normal,normal,UTR_2026_H2_RF_057,,
rfnd_2026_H2_058,refund,139300,INR,pay_2026_H2_17894,1794573715,2026-11-13,rcpt_2026_H2_rf_058,processed,normal,normal,UTR_2026_H2_RF_058,,
rfnd_2026_H2_059,refund,1937600,INR,pay_2026_H2_15865,1795480996,2026-11-24,rcpt_2026_H2_rf_059,processed,normal,normal,UTR_2026_H2_RF_059,,
rfnd_2026_H2_060,refund,205500,INR,pay_2026_H2_09047,1793920870,2026-11-05,rcpt_2026_H2_rf_060,processed,normal,normal,UTR_2026_H2_RF_060,,
rfnd_2026_H2_061,refund,3968900,INR,pay_2026_H2_19923,1797537687,2026-12-17,rcpt_2026_H2_rf_061,processed,normal,normal,UTR_2026_H2_RF_061,,
rfnd_2026_H2_062,refund,158000,INR,pay_2026_H2_22346,1796549066,2026-12-06,rcpt_2026_H2_rf_062,processed,normal,normal,UTR_2026_H2_RF_062,,
rfnd_2026_H2_063,refund,1428600,INR,pay_2026_H2_13175,1792631333,2026-10-22,rcpt_2026_H2_rf_063,processed,normal,normal,UTR_2026_H2_RF_063,,
rfnd_2026_H2_064,refund,242000,INR,pay_2026_H2_11284,1793148810,2026-10-28,rcpt_2026_H2_rf_064,processed,normal,normal,UTR_2026_H2_RF_064,,
rfnd_2026_H2_065,refund,1149100,INR,pay_2026_H2_04341,1786647577,2026-08-13,rcpt_2026_H2_rf_065,processed,normal,normal,UTR_2026_H2_RF_065,,
rfnd_2026_H2_066,refund,1178900,INR,pay_2026_H2_21074,1797831855,2026-12-21,rcpt_2026_H2_rf_066,processed,normal,normal,UTR_2026_H2_RF_066,,
rfnd_2026_H2_067,refund,102600,INR,pay_2026_H2_07223,1790983565,2026-10-02,rcpt_2026_H2_rf_067,processed,normal,normal,UTR_2026_H2_RF_067,,
rfnd_2026_H2_068,refund,3063300,INR,pay_2026_H2_16885,1795903854,2026-11-28,rcpt_2026_H2_rf_068,processed,normal,normal,UTR_2026_H2_RF_068,,
rfnd_2026_H2_069,refund,438100,INR,pay_2026_H2_14724,1795916797,2026-11-29,rcpt_2026_H2_rf_069,processed,normal,normal,UTR_2026_H2_RF_069,,
rfnd_2026_H2_070,refund,150700,INR,pay_2026_H2_09320,1792657420,2026-10-22,rcpt_2026_H2_rf_070,processed,normal,normal,UTR_2026_H2_RF_070,,
rfnd_2026_H2_071,refund,492100,INR,pay_2026_H2_11981,1793153488,2026-10-28,rcpt_2026_H2_rf_071,processed,normal,normal,UTR_2026_H2_RF_071,,
rfnd_2026_H2_072,refund,9257800,INR,pay_2026_H2_08708,1790532382,2026-09-27,rcpt_2026_H2_rf_072,processed,normal,normal,UTR_2026_H2_RF_072,,
rfnd_2026_H2_073,refund,12146500,INR,pay_2026_H2_04689,1786608109,2026-08-13,rcpt_2026_H2_rf_073,processed,normal,normal,UTR_2026_H2_RF_073,,
rfnd_2026_H2_074,refund,443200,INR,pay_2026_H2_02285,1784425327,2026-07-19,rcpt_2026_H2_rf_074,processed,normal,normal,UTR_2026_H2_RF_074,,
rfnd_2026_H2_075,refund,885800,INR,pay_2026_H2_09004,1791652745,2026-10-10,rcpt_2026_H2_rf_075,processed,normal,normal,UTR_2026_H2_RF_075,,
rfnd_2026_H2_076,refund,421600,INR,pay_2026_H2_20067,1797449218,2026-12-16,rcpt_2026_H2_rf_076,processed,normal,normal,UTR_2026_H2_RF_076,,
rfnd_2026_H2_077,refund,1663100,INR,pay_2026_H2_06373,1789461513,2026-09-15,rcpt_2026_H2_rf_077,processed,normal,normal,UTR_2026_H2_RF_077,,
rfnd_2026_H2_078,refund,5101100,INR,pay_2026_H2_11319,1791631571,2026-10-10,rcpt_2026_H2_rf_078,processed,normal,normal,UTR_2026_H2_RF_078,,
rfnd_2026_H2_079,refund,8771600,INR,pay_2026_H2_19454,1797686449,2026-12-19,rcpt_2026_H2_rf_079,processed,normal,normal,UTR_2026_H2_RF_079,,
rfnd_2026_H2_080,refund,4502600,INR,pay_2026_H2_09319,1792090730,2026-10-15,rcpt_2026_H2_rf_080,processed,normal,normal,UTR_2026_H2_RF_080,,
rfnd_2026_H2_081,refund,60700,INR,pay_2026_H2_09981,1792070006,2026-10-15,rcpt_2026_H2_rf_081,processed,normal,normal,UTR_2026_H2_RF_081,,
rfnd_2026_H2_082,refund,96900,INR,pay_2026_H2_15579,1795248177,2026-11-21,rcpt_2026_H2_rf_082,processed,normal,normal,UTR_2026_H2_RF_082,,
rfnd_2026_H2_083,refund,855900,INR,pay_2026_H2_14060,1793425158,2026-10-31,rcpt_2026_H2_rf_083,processed,normal,normal,UTR_2026_H2_RF_083,,
rfnd_2026_H2_084,refund,13313000,INR,pay_2026_H2_06324,1789899607,2026-09-20,rcpt_2026_H2_rf_084,processed,normal,normal,UTR_2026_H2_RF_084,,
rfnd_2026_H2_085,refund,2543900,INR,pay_2026_H2_15432,1795757258,2026-11-27,rcpt_2026_H2_rf_085,processed,normal,normal,UTR_2026_H2_RF_085,,
rfnd_2026_H2_086,refund,3325600,INR,pay_2026_H2_19985,1798781600,2027-01-01,rcpt_2026_H2_rf_086,processed,normal,normal,UTR_2026_H2_RF_086,,
rfnd_2026_H2_087,refund,88100,INR,pay_2026_H2_16361,1795534338,2026-11-24,rcpt_2026_H2_rf_087,processed,normal,normal,UTR_2026_H2_RF_087,,
rfnd_2026_H2_088,refund,89200,INR,pay_2026_H2_02609,1784803040,2026-07-23,rcpt_2026_H2_rf_088,processed,normal,normal,UTR_2026_H2_RF_088,,
rfnd_2026_H2_089,refund,225600,INR,pay_2026_H2_21858,1797858322,2026-12-21,rcpt_2026_H2_rf_089,processed,normal,normal,UTR_2026_H2_RF_089,,
rfnd_2026_H2_090,refund,2235700,INR,pay_2026_H2_10380,1792241997,2026-10-17,rcpt_2026_H2_rf_090,processed,normal,normal,UTR_2026_H2_RF_090,,
rfnd_2026_H2_091,refund,207700,INR,pay_2026_H2_04827,1788598033,2026-09-05,rcpt_2026_H2_rf_091,processed,normal,normal,UTR_2026_H2_RF_091,,
rfnd_2026_H2_092,refund,1117300,INR,pay_2026_H2_22448,1797237967,2026-12-14,rcpt_2026_H2_rf_092,processed,normal,normal,UTR_2026_H2_RF_092,,
rfnd_2026_H2_093,refund,175700,INR,pay_2026_H2_05227,1786814243,2026-08-15,rcpt_2026_H2_rf_093,processed,normal,normal,UTR_2026_H2_RF_093,,
rfnd_2026_H2_094,refund,7664600,INR,pay_2026_H2_10539,1791816458,2026-10-12,rcpt_2026_H2_rf_094,processed,normal,normal,UTR_2026_H2_RF_094,,
rfnd_2026_H2_095,refund,387700,INR,pay_2026_H2_05330,1788650309,2026-09-05,rcpt_2026_H2_rf_095,processed,normal,normal,UTR_2026_H2_RF_095,,
rfnd_2026_H2_096,refund,1686800,INR,pay_2026_H2_05663,1791213133,2026-10-05,rcpt_2026_H2_rf_096,processed,normal,normal,UTR_2026_H2_RF_096,,
rfnd_2026_H2_097,refund,128200,INR,pay_2026_H2_16272,1796514140,2026-12-05,rcpt_2026_H2_rf_097,processed,normal,normal,UTR_2026_H2_RF_097,,
rfnd_2026_H2_098,refund,332400,INR,pay_2026_H2_19873,1798308194,2026-12-26,rcpt_2026_H2_rf_098,processed,normal,normal,UTR_2026_H2_RF_098,,
rfnd_2026_H2_099,refund,1471800,INR,pay_2026_H2_13221,1792418118,2026-10-19,rcpt_2026_H2_rf_099,processed,normal,normal,UTR_2026_H2_RF_099,,
rfnd_2026_H2_100,refund,366200,INR,pay_2026_H2_12415,1793683769,2026-11-03,rcpt_2026_H2_rf_100,processed,normal,normal,UTR_2026_H2_RF_100,,
rfnd_2026_H2_101,refund,255300,INR,pay_2026_H2_16399,1795063038,2026-11-19,rcpt_2026_H2_rf_101,processed,normal,normal,UTR_2026_H2_RF_101,,
rfnd_2026_H2_102,refund,4264900,INR,pay_2026_H2_15493,1796270124,2026-12-03,rcpt_2026_H2_rf_102,processed,normal,normal,UTR_2026_H2_RF_102,,
rfnd_2026_H2_103,refund,1403500,INR,pay_2026_H2_08995,1794037915,2026-11-07,rcpt_2026_H2_rf_103,processed,normal,normal,UTR_2026_H2_RF_103,,
rfnd_2026_H2_104,refund,391700,INR,pay_2026_H2_14121,1793685969,2026-11-03,rcpt_2026_H2_rf_104,processed,normal,normal,UTR_2026_H2_RF_104,,
rfnd_2026_H2_105,refund,326400,INR,pay_2026_H2_09504,1791636848,2026-10-10,rcpt_2026_H2_rf_105,processed,normal,normal,UTR_2026_H2_RF_105,,
rfnd_2026_H2_106,refund,253600,INR,pay_2026_H2_22439,1796313984,2026-12-03,rcpt_2026_H2_rf_106,processed,normal,normal,UTR_2026_H2_RF_106,,
rfnd_2026_H2_107,refund,44700,INR,pay_2026_H2_02807,1788166906,2026-08-31,rcpt_2026_H2_rf_107,processed,normal,normal,UTR_2026_H2_RF_107,,
rfnd_2026_H2_108,refund,1104800,INR,pay_2026_H2_22172,1797714901,2026-12-19,rcpt_2026_H2_rf_108,processed,normal,normal,UTR_2026_H2_RF_108,,
rfnd_2026_H2_109,refund,112100,INR,pay_2026_H2_17810,1795664364,2026-11-26,rcpt_2026_H2_rf_109,processed,normal,normal,UTR_2026_H2_RF_109,,
rfnd_2026_H2_110,refund,415200,INR,pay_2026_H2_11936,1792075107,2026-10-15,rcpt_2026_H2_rf_110,processed,normal,normal,UTR_2026_H2_RF_110,,
rfnd_2026_H2_111,refund,4478400,INR,pay_2026_H2_14178,1793231792,2026-10-28,rcpt_2026_H2_rf_111,processed,normal,normal,UTR_2026_H2_RF_111,,
rfnd_2026_H2_112,refund,348900,INR,pay_2026_H2_21304,1798544645,2026-12-29,rcpt_2026_H2_rf_112,processed,normal,normal,UTR_2026_H2_RF_112,,
rfnd_2026_H2_113,refund,1172100,INR,pay_2026_H2_18832,1795152734,2026-11-20,rcpt_2026_H2_rf_113,processed,normal,normal,UTR_2026_H2_RF_113,,
rfnd_2026_H2_114,refund,609500,INR,pay_2026_H2_17964,1794562155,2026-11-13,rcpt_2026_H2_rf_114,processed,normal,normal,UTR_2026_H2_RF_114,,
rfnd_2026_H2_115,refund,1499700,INR,pay_2026_H2_05608,1790946788,2026-10-02,rcpt_2026_H2_rf_115,processed,normal,normal,UTR_2026_H2_RF_115,,
rfnd_2026_H2_116,refund,745300,INR,pay_2026_H2_09829,1793276756,2026-10-29,rcpt_2026_H2_rf_116,processed,normal,normal,UTR_2026_H2_RF_116,,
rfnd_2026_H2_117,refund,10526900,INR,pay_2026_H2_13099,1792974871,2026-10-26,rcpt_2026_H2_rf_117,processed,normal,normal,UTR_2026_H2_RF_117,,
rfnd_2026_H2_118,refund,1617700,INR,pay_2026_H2_02367,1784049772,2026-07-14,rcpt_2026_H2_rf_118,processed,normal,normal,UTR_2026_H2_RF_118,,
rfnd_2026_H2_119,refund,9041400,INR,pay_2026_H2_18259,1796009054,2026-11-30,rcpt_2026_H2_rf_119,processed,normal,normal,UTR_2026_H2_RF_119,,
rfnd_2026_H2_120,refund,975200,INR,pay_2026_H2_06800,1790622166,2026-09-28,rcpt_2026_H2_rf_120,processed,normal,normal,UTR_2026_H2_RF_120,,
rfnd_2026_H2_121,refund,979900,INR,pay_2026_H2_19935,1798511478,2026-12-29,rcpt_2026_H2_rf_121,processed,normal,normal,UTR_2026_H2_RF_121,,
rfnd_2026_H2_122,refund,160100,INR,pay_2026_H2_18901,1794550898,2026-11-13,rcpt_2026_H2_rf_122,processed,normal,normal,UTR_2026_H2_RF_122,,
rfnd_2026_H2_123,refund,1004400,INR,pay_2026_H2_12668,1792695875,2026-10-22,rcpt_2026_H2_rf_123,processed,normal,normal,UTR_2026_H2_RF_123,,
rfnd_2026_H2_124,refund,1258600,INR,pay_2026_H2_14053,1792813050,2026-10-24,rcpt_2026_H2_rf_124,processed,normal,normal,UTR_2026_H2_RF_124,,
rfnd_2026_H2_125,refund,6533100,INR,pay_2026_H2_10970,1792248759,2026-10-17,rcpt_2026_H2_rf_125,processed,normal,normal,UTR_2026_H2_RF_125,,
rfnd_2026_H2_126,refund,261100,INR,pay_2026_H2_15768,1796897734,2026-12-10,rcpt_2026_H2_rf_126,processed,normal,normal,UTR_2026_H2_RF_126,,
rfnd_2026_H2_127,refund,1618100,INR,pay_2026_H2_17943,1794956659,2026-11-17,rcpt_2026_H2_rf_127,processed,normal,normal,UTR_2026_H2_RF_127,,
rfnd_2026_H2_128,refund,367200,INR,pay_2026_H2_14487,1796705552,2026-12-08,rcpt_2026_H2_rf_128,processed,normal,normal,UTR_2026_H2_RF_128,,
rfnd_2026_H2_129,refund,54600,INR,pay_2026_H2_18003,1795936042,2026-11-29,rcpt_2026_H2_rf_129,processed,normal,normal,UTR_2026_H2_RF_129,,
rfnd_2026_H2_130,refund,834800,INR,pay_2026_H2_09754,1791978012,2026-10-14,rcpt_2026_H2_rf_130,processed,normal,normal,UTR_2026_H2_RF_130,,
rfnd_2026_H2_131,refund,121900,INR,pay_2026_H2_08500,1789291555,2026-09-13,rcpt_2026_H2_rf_131,processed,normal,normal,UTR_2026_H2_RF_131,,
rfnd_2026_H2_132,refund,238500,INR,pay_2026_H2_17321,1797047789,2026-12-12,rcpt_2026_H2_rf_132,processed,normal,normal,UTR_2026_H2_RF_132,,
rfnd_2026_H2_133,refund,181500,INR,pay_2026_H2_21823,1797971777,2026-12-22,rcpt_2026_H2_rf_133,processed,normal,normal,UTR_2026_H2_RF_133,,
rfnd_2026_H2_134,refund,166400,INR,pay_2026_H2_11296,1792785794,2026-10-23,rcpt_2026_H2_rf_134,processed,normal,normal,UTR_2026_H2_RF_134,,
rfnd_2026_H2_135,refund,218000,INR,pay_2026_H2_02729,1786239905,2026-08-09,rcpt_2026_H2_rf_135,processed,normal,normal,UTR_2026_H2_RF_135,,
rfnd_2026_H2_136,refund,211100,INR,pay_2026_H2_17755,1796721282,2026-12-08,rcpt_2026_H2_rf_136,processed,normal,normal,UTR_2026_H2_RF_136,,
rfnd_2026_H2_137,refund,174500,INR,pay_2026_H2_13002,1793080834,2026-10-27,rcpt_2026_H2_rf_137,processed,normal,normal,UTR_2026_H2_RF_137,,
rfnd_2026_H2_138,refund,487400,INR,pay_2026_H2_15678,1795277464,2026-11-21,rcpt_2026_H2_rf_138,processed,normal,normal,UTR_2026_H2_RF_138,,
rfnd_2026_H2_139,refund,252600,INR,pay_2026_H2_04568,1788162844,2026-08-31,rcpt_2026_H2_rf_139,processed,normal,normal,UTR_2026_H2_RF_139,,
rfnd_2026_H2_140,refund,1587900,INR,pay_2026_H2_19891,1798138624,2026-12-24,rcpt_2026_H2_rf_140,processed,normal,normal,UTR_2026_H2_RF_140,,
rfnd_2026_H2_141,refund,291100,INR,pay_2026_H2_02310,1785102525,2026-07-26,rcpt_2026_H2_rf_141,processed,normal,normal,UTR_2026_H2_RF_141,,
rfnd_2026_H2_142,refund,171100,INR,pay_2026_H2_04707,1786297279,2026-08-09,rcpt_2026_H2_rf_142,processed,normal,normal,UTR_2026_H2_RF_142,,
rfnd_2026_H2_143,refund,375200,INR,pay_2026_H2_17165,1795583893,2026-11-25,rcpt_2026_H2_rf_143,processed,normal,normal,UTR_2026_H2_RF_143,,
rfnd_2026_H2_144,refund,99800,INR,pay_2026_H2_19201,1795035558,2026-11-18,rcpt_2026_H2_rf_144,processed,normal,normal,UTR_2026_H2_RF_144,,
rfnd_2026_H2_145,refund,2382900,INR,pay_2026_H2_16916,1795467760,2026-11-23,rcpt_2026_H2_rf_145,processed,normal,normal,UTR_2026_H2_RF_145,,
rfnd_2026_H2_146,refund,405800,INR,pay_2026_H2_06918,1790596622,2026-09-28,rcpt_2026_H2_rf_146,processed,normal,normal,UTR_2026_H2_RF_146,,
rfnd_2026_H2_147,refund,575200,INR,pay_2026_H2_16020,1795424574,2026-11-23,rcpt_2026_H2_rf_147,processed,normal,normal,UTR_2026_H2_RF_147,,
rfnd_2026_H2_148,refund,186400,INR,pay_2026_H2_14253,1794537555,2026-11-13,rcpt_2026_H2_rf_148,processed,normal,normal,UTR_2026_H2_RF_148,,
rfnd_2026_H2_149,refund,296800,INR,pay_2026_H2_10092,1791637040,2026-10-10,rcpt_2026_H2_rf_149,processed,normal,normal,UTR_2026_H2_RF_149,,
rfnd_2026_H2_150,refund,79700,INR,pay_2026_H2_13855,1794003046,2026-11-06,rcpt_2026_H2_rf_150,processed,normal,normal,UTR_2026_H2_RF_150,,
rfnd_2026_H2_151,refund,1045800,INR,pay_2026_H2_15121,1795835077,2026-11-28,rcpt_2026_H2_rf_151,processed,normal,normal,UTR_2026_H2_RF_151,,
rfnd_2026_H2_152,refund,419700,INR,pay_2026_H2_02295,1785150864,2026-07-27,rcpt_2026_H2_rf_152,processed,normal,normal,UTR_2026_H2_RF_152,,
rfnd_2026_H2_153,refund,414200,INR,pay_2026_H2_11965,1793900488,2026-11-05,rcpt_2026_H2_rf_153,processed,normal,normal,UTR_2026_H2_RF_153,,
rfnd_2026_H2_154,refund,926000,INR,pay_2026_H2_13210,1792367336,2026-10-18,rcpt_2026_H2_rf_154,processed,normal,normal,UTR_2026_H2_RF_154,,
rfnd_2026_H2_155,refund,567800,INR,pay_2026_H2_02876,1787851618,2026-08-27,rcpt_2026_H2_rf_155,processed,normal,normal,UTR_2026_H2_RF_155,,
rfnd_2026_H2_156,refund,1691600,INR,pay_2026_H2_15232,1795306744,2026-11-22,rcpt_2026_H2_rf_156,processed,normal,normal,UTR_2026_H2_RF_156,,
