id,entity,amount,currency,status,order_id,invoice_id,description,method,captured,refund_status,amount_refunded,fee,tax,created_at,created_date,contract_fee_rate,applied_fee_rate,anomaly_type,base_fee
pay_2025_H2_00736,payment,1859394,INR,captured,order_2025_H2_00736,inv_2025_H2_00736,Health & wellness kit,upi,true,null,0,33469,0,1751367674,2025-07-01,0.018,0.018,,334.69
pay_2025_H2_02105,payment,485973,INR,captured,order_2025_H2_02105,inv_2025_H2_02105,Kitchen accessories bundle,upi,true,null,0,8748,0,1751367791,2025-07-01,0.018,0.018,,87.48
pay_2025_H2_01588,payment,209721,INR,captured,order_2025_H2_01588,inv_2025_H2_01588,Kitchen accessories bundle,netbanking,true,null,0,3775,0,1751368407,2025-07-01,0.018,0.018,,37.75
pay_2025_H2_00078,payment,1207553,INR,captured,order_2025_H2_00078,inv_2025_H2_00078,Electronics accessories pack,upi,true,null,0,21736,0,1751369104,2025-07-01,0.018,0.018,,217.36
pay_2025_H2_02080,payment,399831,INR,captured,order_2025_H2_02080,inv_2025_H2_02080,Seasonal festival purchase,card,true,null,0,7197,0,1751372864,2025-07-01,0.018,0.018,,71.97
pay_2025_H2_01268,payment,4716883,INR,captured,order_2025_H2_01268,inv_2025_H2_01268,Home decor purchase,upi,true,null,0,84904,0,1751372993,2025-07-01,0.018,0.018,,849.04
pay_2025_H2_01001,payment,9401431,INR,captured,order_2025_H2_01001,inv_2025_H2_01001,Gifting & hampers order,upi,true,null,0,169226,0,1751373298,2025-07-01,0.018,0.018,,1692.26
pay_2025_H2_02304,payment,464453,INR,captured,order_2025_H2_02304,inv_2025_H2_02304,Baby & kids care set,upi,true,null,0,8360,0,1751376184,2025-07-01,0.018,0.018,,83.60
pay_2025_H2_00395,payment,1380924,INR,captured,order_2025_H2_00395,inv_2025_H2_00395,Office lifestyle gear,netbanking,true,null,0,24857,0,1751376686,2025-07-01,0.018,0.018,,248.57
pay_2025_H2_00892,payment,1999113,INR,captured,order_2025_H2_00892,inv_2025_H2_00892,Home decor purchase,upi,true,null,0,35984,0,1751377125,2025-07-01,0.018,0.018,,359.84
pay_2025_H2_00811,payment,973840,INR,captured,order_2025_H2_00811,inv_2025_H2_00811,Subscription box package,upi,true,null,0,17529,0,1751377820,2025-07-01,0.018,0.018,,175.29
pay_2025_H2_01704,payment,360596,INR,captured,order_2025_H2_01704,inv_2025_H2_01704,Subscription box package,netbanking,true,null,0,6491,0,1751378974,2025-07-01,0.018,0.018,,64.91
pay_2025_H2_00022,payment,1954520,INR,captured,order_2025_H2_00022,inv_2025_H2_00022,Fitness & sports equipment,card,true,null,0,35181,0,1751380639,2025-07-01,0.018,0.018,,351.81
pay_2025_H2_00728,payment,10640556,INR,captured,order_2025_H2_00728,inv_2025_H2_00728,Books & premium stationery,netbanking,true,null,0,191530,0,1751381261,2025-07-01,0.018,0.018,,1915.30
pay_2025_H2_00532,payment,225146,INR,captured,order_2025_H2_00532,inv_2025_H2_00532,Baby & kids care set,upi,true,null,0,4053,0,1751383245,2025-07-01,0.018,0.018,,40.53
pay_2025_H2_01529,payment,3424284,INR,captured,order_2025_H2_01529,inv_2025_H2_01529,Subscription box package,upi,true,null,0,61637,0,1751383911,2025-07-01,0.018,0.018,,616.37
pay_2025_H2_00539,payment,283991,INR,captured,order_2025_H2_00539,inv_2025_H2_00539,Fashion & apparel order,card,true,null,0,5112,0,1751385133,2025-07-01,0.018,0.018,,51.12
pay_2025_H2_02285,payment,436821,INR,captured,order_2025_H2_02285,inv_2025_H2_02285,Online lifestyle order,upi,true,null,0,7863,0,1751385579,2025-07-01,0.018,0.018,,78.63
pay_2025_H2_02215,payment,1596117,INR,captured,order_2025_H2_02215,inv_2025_H2_02215,Kitchen accessories bundle,card,true,null,0,28730,0,1751388521,2025-07-01,0.018,0.018,,287.30
pay_2025_H2_01015,payment,202081,INR,captured,order_2025_H2_01015,inv_2025_H2_01015,Books & premium stationery,card,true,null,0,3637,0,1751389451,2025-07-01,0.018,0.018,,36.37
pay_2025_H2_00742,payment,1126845,INR,captured,order_2025_H2_00742,inv_2025_H2_00742,Fitness & sports equipment,card,true,null,0,20283,0,1751389686,2025-07-01,0.018,0.018,,202.83
pay_2025_H2_00436,payment,376897,INR,captured,order_2025_H2_00436,inv_2025_H2_00436,Subscription box package,upi,true,null,0,6784,0,1751390452,2025-07-01,0.018,0.018,,67.84
pay_2025_H2_00756,payment,471605,INR,captured,order_2025_H2_00756,inv_2025_H2_00756,Subscription box package,netbanking,true,null,0,8489,0,1751391525,2025-07-01,0.018,0.018,,84.89
pay_2025_H2_01553,payment,185137,INR,captured,order_2025_H2_01553,inv_2025_H2_01553,Electronics accessories pack,upi,true,null,0,3332,0,1751391559,2025-07-01,0.018,0.018,,33.32
pay_2025_H2_02175,payment,5120044,INR,captured,order_2025_H2_02175,inv_2025_H2_02175,Personal care products,upi,true,null,0,92161,0,1751392338,2025-07-01,0.018,0.018,,921.61
pay_2025_H2_01303,payment,348541,INR,captured,order_2025_H2_01303,inv_2025_H2_01303,Electronics accessories pack,upi,true,null,0,6274,0,1751392527,2025-07-01,0.018,0.018,,62.74
pay_2025_H2_01296,payment,2797227,INR,captured,order_2025_H2_01296,inv_2025_H2_01296,Kitchen accessories bundle,netbanking,true,null,0,50350,0,1751392744,2025-07-01,0.018,0.018,,503.50
pay_2025_H2_00295,payment,391350,INR,captured,order_2025_H2_00295,inv_2025_H2_00295,Books & premium stationery,upi,true,null,0,7044,0,1751393474,2025-07-01,0.018,0.018,,70.44
pay_2025_H2_00363,payment,301412,INR,captured,order_2025_H2_00363,inv_2025_H2_00363,Personal care products,card,true,null,0,5425,0,1751394543,2025-07-01,0.018,0.018,,54.25
pay_2025_H2_01894,payment,745531,INR,captured,order_2025_H2_01894,inv_2025_H2_01894,Personal care products,card,true,null,0,13420,0,1751394685,2025-07-01,0.018,0.018,,134.20
pay_2025_H2_00938,payment,478387,INR,captured,order_2025_H2_00938,inv_2025_H2_00938,Electronics accessories pack,upi,true,null,0,8611,0,1751395483,2025-07-01,0.018,0.018,,86.11
pay_2025_H2_00276,payment,569671,INR,captured,order_2025_H2_00276,inv_2025_H2_00276,Fitness & sports equipment,upi,true,null,0,10254,0,1751396400,2025-07-01,0.018,0.018,,102.54
pay_2025_H2_00582,payment,1609409,INR,captured,order_2025_H2_00582,inv_2025_H2_00582,Online lifestyle order,upi,true,null,0,28969,0,1751397559,2025-07-01,0.018,0.018,,289.69
pay_2025_H2_02286,payment,2386090,INR,captured,order_2025_H2_02286,inv_2025_H2_02286,Personal care products,upi,true,null,0,42950,0,1751398127,2025-07-01,0.018,0.018,,429.50
pay_2025_H2_00126,payment,489121,INR,captured,order_2025_H2_00126,inv_2025_H2_00126,Pet care supplies,card,true,null,0,8804,0,1751398452,2025-07-01,0.018,0.018,,88.04
pay_2025_H2_01762,payment,1325607,INR,captured,order_2025_H2_01762,inv_2025_H2_01762,Books & premium stationery,upi,true,null,0,23861,0,1751398562,2025-07-01,0.018,0.018,,238.61
pay_2025_H2_02017,payment,5189508,INR,captured,order_2025_H2_02017,inv_2025_H2_02017,Seasonal festival purchase,card,true,null,0,93411,0,1751399970,2025-07-01,0.018,0.018,,934.11
pay_2025_H2_01264,payment,2581899,INR,captured,order_2025_H2_01264,inv_2025_H2_01264,Home decor purchase,upi,true,null,0,46474,0,1751400278,2025-07-01,0.018,0.018,,464.74
pay_2025_H2_02058,payment,1696218,INR,captured,order_2025_H2_02058,inv_2025_H2_02058,Kitchen accessories bundle,upi,true,null,0,30532,0,1751400951,2025-07-01,0.018,0.018,,305.32
pay_2025_H2_02187,payment,516348,INR,captured,order_2025_H2_02187,inv_2025_H2_02187,Subscription box package,card,true,null,0,9294,0,1751402247,2025-07-01,0.018,0.018,,92.94
pay_2025_H2_01309,payment,397208,INR,captured,order_2025_H2_01309,inv_2025_H2_01309,Online lifestyle order,upi,true,null,0,7150,0,1751402989,2025-07-01,0.018,0.018,,71.50
pay_2025_H2_01104,payment,10654996,INR,captured,order_2025_H2_01104,inv_2025_H2_01104,Fashion & apparel order,netbanking,true,null,0,191790,0,1751403217,2025-07-01,0.018,0.018,,1917.90
pay_2025_H2_02172,payment,180176,INR,captured,order_2025_H2_02172,inv_2025_H2_02172,Online lifestyle order,card,true,null,0,3243,0,1751403446,2025-07-01,0.018,0.018,,32.43
pay_2025_H2_00004,payment,706426,INR,captured,order_2025_H2_00004,inv_2025_H2_00004,Fitness & sports equipment,card,true,null,0,12716,0,1751403908,2025-07-01,0.018,0.018,,127.16
pay_2025_H2_00280,payment,209036,INR,captured,order_2025_H2_00280,inv_2025_H2_00280,Baby & kids care set,upi,true,null,0,3763,0,1751404738,2025-07-01,0.018,0.018,,37.63
pay_2025_H2_02031,payment,9755855,INR,captured,order_2025_H2_02031,inv_2025_H2_02031,Online lifestyle order,upi,true,null,0,175605,0,1751405212,2025-07-01,0.018,0.018,,1756.05
pay_2025_H2_00291,payment,539172,INR,captured,order_2025_H2_00291,inv_2025_H2_00291,Fashion & apparel order,card,true,null,0,9705,0,1751405446,2025-07-01,0.018,0.018,,97.05
pay_2025_H2_01483,payment,314149,INR,captured,order_2025_H2_01483,inv_2025_H2_01483,Books & premium stationery,upi,true,null,0,5655,0,1751405754,2025-07-01,0.018,0.018,,56.55
pay_2025_H2_01426,payment,625539,INR,captured,order_2025_H2_01426,inv_2025_H2_01426,Fitness & sports equipment,upi,true,null,0,11260,0,1751405873,2025-07-01,0.018,0.018,,112.60
pay_2025_H2_00075,payment,4258808,INR,captured,order_2025_H2_00075,inv_2025_H2_00075,Personal care products,card,true,null,0,76659,0,1751406572,2025-07-01,0.018,0.018,,766.59
pay_2025_H2_02222,payment,1096411,INR,captured,order_2025_H2_02222,inv_2025_H2_02222,Personal care products,upi,true,null,0,19735,0,1751408290,2025-07-01,0.018,0.018,,197.35
pay_2025_H2_00746,payment,16505123,INR,captured,order_2025_H2_00746,inv_2025_H2_00746,Seasonal festival purchase,card,true,null,0,297092,0,1751409716,2025-07-01,0.018,0.018,,2970.92
pay_2025_H2_01986,payment,1735835,INR,captured,order_2025_H2_01986,inv_2025_H2_01986,Home decor purchase,card,true,null,0,31245,0,1751410404,2025-07-01,0.018,0.018,,312.45
pay_2025_H2_01058,payment,4363640,INR,captured,order_2025_H2_01058,inv_2025_H2_01058,Home decor purchase,card,true,null,0,78546,0,1751411175,2025-07-01,0.018,0.018,,785.46
pay_2025_H2_00487,payment,275839,INR,captured,order_2025_H2_00487,inv_2025_H2_00487,Personal care products,upi,true,null,0,4965,0,1751411775,2025-07-01,0.018,0.018,,49.65
pay_2025_H2_00912,payment,1218958,INR,captured,order_2025_H2_00912,inv_2025_H2_00912,Books & premium stationery,upi,true,null,0,21941,0,1751412058,2025-07-01,0.018,0.018,,219.41
pay_2025_H2_01581,payment,16965638,INR,captured,order_2025_H2_01581,inv_2025_H2_01581,Home decor purchase,card,true,null,0,305381,0,1751412505,2025-07-01,0.018,0.018,,3053.81
pay_2025_H2_01912,payment,1514293,INR,captured,order_2025_H2_01912,inv_2025_H2_01912,Personal care products,netbanking,true,null,0,27257,0,1751412531,2025-07-01,0.018,0.018,,272.57
pay_2025_H2_00726,payment,863929,INR,captured,order_2025_H2_00726,inv_2025_H2_00726,Seasonal festival purchase,upi,true,null,0,15551,0,1751412820,2025-07-01,0.018,0.018,,155.51
pay_2025_H2_01347,payment,2900830,INR,captured,order_2025_H2_01347,inv_2025_H2_01347,Pet care supplies,upi,true,null,0,52215,0,1751413255,2025-07-01,0.018,0.018,,522.15
pay_2025_H2_01041,payment,1168559,INR,captured,order_2025_H2_01041,inv_2025_H2_01041,Home decor purchase,wallet,true,null,0,21034,0,1751413880,2025-07-01,0.018,0.018,,210.34
pay_2025_H2_00504,payment,1568137,INR,captured,order_2025_H2_00504,inv_2025_H2_00504,Health & wellness kit,upi,true,null,0,28226,0,1751439925,2025-07-02,0.018,0.018,,282.26
pay_2025_H2_02036,payment,4460278,INR,captured,order_2025_H2_02036,inv_2025_H2_02036,Pet care supplies,wallet,true,null,0,80285,0,1751441287,2025-07-02,0.018,0.018,,802.85
pay_2025_H2_01293,payment,272495,INR,captured,order_2025_H2_01293,inv_2025_H2_01293,Office lifestyle gear,card,true,null,0,4905,0,1751441627,2025-07-02,0.018,0.018,,49.05
pay_2025_H2_01993,payment,4183944,INR,captured,order_2025_H2_01993,inv_2025_H2_01993,Home decor purchase,upi,true,null,0,75311,0,1751441805,2025-07-02,0.018,0.018,,753.11
pay_2025_H2_01709,payment,1974502,INR,captured,order_2025_H2_01709,inv_2025_H2_01709,Gifting & hampers order,card,true,null,0,35541,0,1751441873,2025-07-02,0.018,0.018,,355.41
pay_2025_H2_01433,payment,3711426,INR,captured,order_2025_H2_01433,inv_2025_H2_01433,Subscription box package,upi,true,null,0,66806,0,1751442312,2025-07-02,0.018,0.018,,668.06
pay_2025_H2_01093,payment,1789900,INR,captured,order_2025_H2_01093,inv_2025_H2_01093,Health & wellness kit,upi,true,null,0,32218,0,1751443855,2025-07-02,0.018,0.018,,322.18
pay_2025_H2_01650,payment,1139387,INR,captured,order_2025_H2_01650,inv_2025_H2_01650,Pet care supplies,upi,true,null,0,20509,0,1751444281,2025-07-02,0.018,0.018,,205.09
pay_2025_H2_02068,payment,12431850,INR,captured,order_2025_H2_02068,inv_2025_H2_02068,Fashion & apparel order,upi,true,null,0,223773,0,1751444731,2025-07-02,0.018,0.018,,2237.73
pay_2025_H2_00193,payment,7395932,INR,captured,order_2025_H2_00193,inv_2025_H2_00193,Electronics accessories pack,card,true,null,0,133127,0,1751447348,2025-07-02,0.018,0.018,,1331.27
pay_2025_H2_00633,payment,5355487,INR,captured,order_2025_H2_00633,inv_2025_H2_00633,Health & wellness kit,upi,true,null,0,96399,0,1751447705,2025-07-02,0.018,0.018,,963.99
pay_2025_H2_01112,payment,494650,INR,captured,order_2025_H2_01112,inv_2025_H2_01112,Office lifestyle gear,card,true,null,0,8904,0,1751447988,2025-07-02,0.018,0.018,,89.04
pay_2025_H2_00863,payment,1544467,INR,captured,order_2025_H2_00863,inv_2025_H2_00863,Baby & kids care set,netbanking,true,null,0,27800,0,1751448318,2025-07-02,0.018,0.018,,278.00
pay_2025_H2_00372,payment,1763941,INR,captured,order_2025_H2_00372,inv_2025_H2_00372,Subscription box package,upi,true,null,0,31751,0,1751448927,2025-07-02,0.018,0.018,,317.51
pay_2025_H2_01534,payment,980260,INR,captured,order_2025_H2_01534,inv_2025_H2_01534,Online lifestyle order,upi,true,null,0,17645,0,1751449010,2025-07-02,0.018,0.018,,176.45
pay_2025_H2_00496,payment,666109,INR,captured,order_2025_H2_00496,inv_2025_H2_00496,Office lifestyle gear,upi,true,null,0,11990,0,1751449763,2025-07-02,0.018,0.018,,119.90
pay_2025_H2_00571,payment,3371041,INR,captured,order_2025_H2_00571,inv_2025_H2_00571,Seasonal festival purchase,upi,true,null,0,60679,0,1751450816,2025-07-02,0.018,0.018,,606.79
pay_2025_H2_00549,payment,682009,INR,captured,order_2025_H2_00549,inv_2025_H2_00549,Fitness & sports equipment,netbanking,true,null,0,12276,0,1751450821,2025-07-02,0.018,0.018,,122.76
pay_2025_H2_02195,payment,492985,INR,captured,order_2025_H2_02195,inv_2025_H2_02195,Baby & kids care set,wallet,true,null,0,8874,0,1751450824,2025-07-02,0.018,0.018,,88.74
pay_2025_H2_01953,payment,377097,INR,captured,order_2025_H2_01953,inv_2025_H2_01953,Electronics accessories pack,netbanking,true,null,0,6788,0,1751451173,2025-07-02,0.018,0.018,,67.88
pay_2025_H2_01496,payment,4338870,INR,captured,order_2025_H2_01496,inv_2025_H2_01496,Pet care supplies,upi,true,null,0,78100,0,1751451498,2025-07-02,0.018,0.018,,781.00
pay_2025_H2_01787,payment,238016,INR,captured,order_2025_H2_01787,inv_2025_H2_01787,Fitness & sports equipment,upi,true,null,0,4284,0,1751452041,2025-07-02,0.018,0.018,,42.84
pay_2025_H2_00106,payment,1725916,INR,captured,order_2025_H2_00106,inv_2025_H2_00106,Office lifestyle gear,card,true,null,0,31066,0,1751453262,2025-07-02,0.018,0.018,,310.66
pay_2025_H2_01836,payment,667497,INR,captured,order_2025_H2_01836,inv_2025_H2_01836,Office lifestyle gear,upi,true,null,0,12015,0,1751453721,2025-07-02,0.018,0.018,,120.15
pay_2025_H2_01129,payment,378168,INR,captured,order_2025_H2_01129,inv_2025_H2_01129,Kitchen accessories bundle,netbanking,true,null,0,6807,0,1751453730,2025-07-02,0.018,0.018,,68.07
pay_2025_H2_00561,payment,385202,INR,captured,order_2025_H2_00561,inv_2025_H2_00561,Baby & kids care set,card,true,null,0,6934,0,1751453801,2025-07-02,0.018,0.018,,69.34
pay_2025_H2_00482,payment,1193428,INR,captured,order_2025_H2_00482,inv_2025_H2_00482,Office lifestyle gear,netbanking,true,null,0,21482,0,1751454224,2025-07-02,0.018,0.018,,214.82
pay_2025_H2_01321,payment,1732994,INR,captured,order_2025_H2_01321,inv_2025_H2_01321,Subscription box package,card,true,null,0,31194,0,1751459141,2025-07-02,0.018,0.018,,311.94
pay_2025_H2_01892,payment,1993373,INR,captured,order_2025_H2_01892,inv_2025_H2_01892,Online lifestyle order,upi,true,null,0,35881,0,1751459958,2025-07-02,0.018,0.018,,358.81
pay_2025_H2_01445,payment,1869103,INR,captured,order_2025_H2_01445,inv_2025_H2_01445,Fitness & sports equipment,card,true,null,0,33644,0,1751460022,2025-07-02,0.018,0.018,,336.44
pay_2025_H2_00879,payment,212372,INR,captured,order_2025_H2_00879,inv_2025_H2_00879,Books & premium stationery,wallet,true,null,0,3823,0,1751461613,2025-07-02,0.018,0.018,,38.23
pay_2025_H2_00867,payment,801598,INR,captured,order_2025_H2_00867,inv_2025_H2_00867,Office lifestyle gear,netbanking,true,null,0,14429,0,1751461642,2025-07-02,0.018,0.018,,144.29
pay_2025_H2_01386,payment,481691,INR,captured,order_2025_H2_01386,inv_2025_H2_01386,Baby & kids care set,upi,true,null,0,8670,0,1751462289,2025-07-02,0.018,0.018,,86.70
pay_2025_H2_01862,payment,3869753,INR,captured,order_2025_H2_01862,inv_2025_H2_01862,Pet care supplies,upi,true,null,0,69656,0,1751466778,2025-07-02,0.018,0.018,,696.56
pay_2025_H2_00032,payment,244984,INR,captured,order_2025_H2_00032,inv_2025_H2_00032,Online lifestyle order,upi,true,null,0,4410,0,1751469974,2025-07-02,0.018,0.018,,44.10
pay_2025_H2_01834,payment,2601344,INR,captured,order_2025_H2_01834,inv_2025_H2_01834,Kitchen accessories bundle,upi,true,null,0,46824,0,1751470337,2025-07-02,0.018,0.018,,468.24
pay_2025_H2_00095,payment,1910281,INR,captured,order_2025_H2_00095,inv_2025_H2_00095,Seasonal festival purchase,card,true,null,0,34385,0,1751474787,2025-07-02,0.018,0.018,,343.85
pay_2025_H2_00976,payment,2556299,INR,captured,order_2025_H2_00976,inv_2025_H2_00976,Personal care products,upi,true,null,0,46013,0,1751475486,2025-07-02,0.018,0.018,,460.13
pay_2025_H2_00380,payment,5698042,INR,captured,order_2025_H2_00380,inv_2025_H2_00380,Fitness & sports equipment,wallet,true,null,0,102565,0,1751476845,2025-07-02,0.018,0.018,,1025.65
pay_2025_H2_01125,payment,188734,INR,captured,order_2025_H2_01125,inv_2025_H2_01125,Seasonal festival purchase,upi,true,null,0,3397,0,1751478128,2025-07-02,0.018,0.018,,33.97
pay_2025_H2_01267,payment,1005198,INR,captured,order_2025_H2_01267,inv_2025_H2_01267,Kitchen accessories bundle,upi,true,null,0,18094,0,1751478393,2025-07-02,0.018,0.018,,180.94
pay_2025_H2_01352,payment,243950,INR,captured,order_2025_H2_01352,inv_2025_H2_01352,Seasonal festival purchase,upi,true,null,0,4391,0,1751478582,2025-07-02,0.018,0.018,,43.91
pay_2025_H2_01695,payment,356569,INR,captured,order_2025_H2_01695,inv_2025_H2_01695,Subscription box package,upi,true,null,0,6418,0,1751478750,2025-07-02,0.018,0.018,,64.18
pay_2025_H2_01500,payment,398451,INR,captured,order_2025_H2_01500,inv_2025_H2_01500,Subscription box package,upi,true,null,0,7172,0,1751479213,2025-07-02,0.018,0.018,,71.72
pay_2025_H2_01859,payment,280826,INR,captured,order_2025_H2_01859,inv_2025_H2_01859,Seasonal festival purchase,card,true,null,0,5055,0,1751479405,2025-07-02,0.018,0.018,,50.55
pay_2025_H2_01717,payment,2475588,INR,captured,order_2025_H2_01717,inv_2025_H2_01717,Baby & kids care set,upi,true,null,0,44561,0,1751479499,2025-07-02,0.018,0.018,,445.61
pay_2025_H2_00812,payment,317728,INR,captured,order_2025_H2_00812,inv_2025_H2_00812,Fitness & sports equipment,card,true,null,0,5719,0,1751480670,2025-07-02,0.018,0.018,,57.19
pay_2025_H2_00755,payment,1003560,INR,captured,order_2025_H2_00755,inv_2025_H2_00755,Electronics accessories pack,netbanking,true,null,0,18064,0,1751480810,2025-07-02,0.018,0.018,,180.64
pay_2025_H2_00446,payment,367224,INR,captured,order_2025_H2_00446,inv_2025_H2_00446,Fitness & sports equipment,card,true,null,0,6610,0,1751480981,2025-07-02,0.018,0.018,,66.10
pay_2025_H2_02282,payment,499550,INR,captured,order_2025_H2_02282,inv_2025_H2_02282,Office lifestyle gear,upi,true,null,0,8992,0,1751482782,2025-07-02,0.018,0.018,,89.92
pay_2025_H2_02254,payment,2611490,INR,captured,order_2025_H2_02254,inv_2025_H2_02254,Subscription box package,upi,true,null,0,47007,0,1751484665,2025-07-02,0.018,0.018,,470.07
pay_2025_H2_00847,payment,1653452,INR,captured,order_2025_H2_00847,inv_2025_H2_00847,Health & wellness kit,upi,true,null,0,29762,0,1751492883,2025-07-02,0.018,0.018,,297.62
pay_2025_H2_00564,payment,360199,INR,captured,order_2025_H2_00564,inv_2025_H2_00564,Personal care products,netbanking,true,null,0,6484,0,1751493165,2025-07-02,0.018,0.018,,64.84
pay_2025_H2_02085,payment,322802,INR,captured,order_2025_H2_02085,inv_2025_H2_02085,Personal care products,upi,true,null,0,5810,0,1751493258,2025-07-02,0.018,0.018,,58.10
pay_2025_H2_01547,payment,216615,INR,captured,order_2025_H2_01547,inv_2025_H2_01547,Kitchen accessories bundle,card,true,null,0,3899,0,1751494939,2025-07-02,0.018,0.018,,38.99
pay_2025_H2_01981,payment,2174495,INR,captured,order_2025_H2_01981,inv_2025_H2_01981,Personal care products,upi,true,null,0,39141,0,1751494996,2025-07-02,0.018,0.018,,391.41
pay_2025_H2_00266,payment,1968539,INR,captured,order_2025_H2_00266,inv_2025_H2_00266,Office lifestyle gear,upi,true,null,0,35434,0,1751495331,2025-07-02,0.018,0.018,,354.34
pay_2025_H2_00935,payment,476645,INR,captured,order_2025_H2_00935,inv_2025_H2_00935,Electronics accessories pack,upi,true,null,0,8580,0,1751495560,2025-07-02,0.018,0.018,,85.80
pay_2025_H2_01442,payment,183585,INR,captured,order_2025_H2_01442,inv_2025_H2_01442,Office lifestyle gear,upi,true,null,0,3305,0,1751495565,2025-07-02,0.018,0.018,,33.05
pay_2025_H2_00747,payment,1445446,INR,captured,order_2025_H2_00747,inv_2025_H2_00747,Home decor purchase,card,true,null,0,26018,0,1751497163,2025-07-02,0.018,0.018,,260.18
pay_2025_H2_00034,payment,8089278,INR,captured,order_2025_H2_00034,inv_2025_H2_00034,Pet care supplies,upi,true,null,0,145607,0,1751499247,2025-07-02,0.018,0.018,,1456.07
pay_2025_H2_01178,payment,9519253,INR,captured,order_2025_H2_01178,inv_2025_H2_01178,Seasonal festival purchase,upi,true,null,0,171347,0,1751500518,2025-07-02,0.018,0.018,,1713.47
pay_2025_H2_00883,payment,10150144,INR,captured,order_2025_H2_00883,inv_2025_H2_00883,Seasonal festival purchase,upi,true,null,0,182703,0,1751500539,2025-07-02,0.018,0.018,,1827.03
pay_2025_H2_01114,payment,4954496,INR,captured,order_2025_H2_01114,inv_2025_H2_01114,Personal care products,card,true,null,0,89181,0,1751528191,2025-07-03,0.018,0.018,,891.81
pay_2025_H2_00929,payment,397990,INR,captured,order_2025_H2_00929,inv_2025_H2_00929,Subscription box package,upi,true,null,0,7164,0,1751529184,2025-07-03,0.018,0.018,,71.64
pay_2025_H2_01036,payment,1222373,INR,captured,order_2025_H2_01036,inv_2025_H2_01036,Books & premium stationery,upi,true,null,0,22003,0,1751529399,2025-07-03,0.018,0.018,,220.03
pay_2025_H2_01083,payment,674222,INR,captured,order_2025_H2_01083,inv_2025_H2_01083,Pet care supplies,netbanking,true,null,0,12136,0,1751532378,2025-07-03,0.018,0.018,,121.36
pay_2025_H2_00123,payment,755666,INR,captured,order_2025_H2_00123,inv_2025_H2_00123,Seasonal festival purchase,upi,true,null,0,13602,0,1751532891,2025-07-03,0.018,0.018,,136.02
pay_2025_H2_01791,payment,10931825,INR,captured,order_2025_H2_01791,inv_2025_H2_01791,Books & premium stationery,card,true,null,0,196773,0,1751535101,2025-07-03,0.018,0.018,,1967.73
