id,entity,amount,currency,status,order_id,invoice_id,description,method,captured,refund_status,amount_refunded,fee,tax,created_at,created_date,contract_fee_rate,applied_fee_rate,anomaly_type,base_fee
pay_2024_H1_00744,payment,413650,INR,captured,order_2024_H1_00744,inv_2024_H1_00744,Electronics accessories pack,upi,true,null,0,7446,0,1704147981,2024-01-01,0.018,0.018,,74.46
pay_2024_H1_02129,payment,1467456,INR,captured,order_2024_H1_02129,inv_2024_H1_02129,Kitchen accessories bundle,upi,true,null,0,26414,0,1704148189,2024-01-01,0.018,0.018,,264.14
pay_2024_H1_00139,payment,387031,INR,captured,order_2024_H1_00139,inv_2024_H1_00139,Online lifestyle order,card,true,null,0,6967,0,1704148207,2024-01-01,0.018,0.018,,69.67
pay_2024_H1_01596,payment,183952,INR,captured,order_2024_H1_01596,inv_2024_H1_01596,Fashion & apparel order,upi,true,null,0,3311,0,1704149191,2024-01-01,0.018,0.018,,33.11
pay_2024_H1_01229,payment,4007980,INR,captured,order_2024_H1_01229,inv_2024_H1_01229,Office lifestyle gear,upi,true,null,0,72144,0,1704149561,2024-01-01,0.018,0.018,,721.44
pay_2024_H1_00484,payment,467207,INR,captured,order_2024_H1_00484,inv_2024_H1_00484,Pet care supplies,wallet,true,null,0,8410,0,1704149926,2024-01-01,0.018,0.018,,84.10
pay_2024_H1_00524,payment,926488,INR,captured,order_2024_H1_00524,inv_2024_H1_00524,Kitchen accessories bundle,card,true,null,0,16677,0,1704151042,2024-01-01,0.018,0.018,,166.77
pay_2024_H1_00615,payment,620050,INR,captured,order_2024_H1_00615,inv_2024_H1_00615,Personal care products,netbanking,true,null,0,11161,0,1704151425,2024-01-01,0.018,0.018,,111.61
pay_2024_H1_00562,payment,187704,INR,captured,order_2024_H1_00562,inv_2024_H1_00562,Electronics accessories pack,upi,true,null,0,3379,0,1704153503,2024-01-01,0.018,0.018,,33.79
pay_2024_H1_01613,payment,362758,INR,captured,order_2024_H1_01613,inv_2024_H1_01613,Fashion & apparel order,wallet,true,null,0,6530,0,1704178868,2024-01-02,0.018,0.018,,65.30
pay_2024_H1_02232,payment,1286037,INR,captured,order_2024_H1_02232,inv_2024_H1_02232,Books & premium stationery,netbanking,true,null,0,23149,0,1704180731,2024-01-02,0.018,0.018,,231.49
pay_2024_H1_00952,payment,12469422,INR,captured,order_2024_H1_00952,inv_2024_H1_00952,Home decor purchase,upi,true,null,0,224450,0,1704180971,2024-01-02,0.018,0.018,,2244.50
pay_2024_H1_02028,payment,481962,INR,captured,order_2024_H1_02028,inv_2024_H1_02028,Fitness & sports equipment,netbanking,true,null,0,8675,0,1704182966,2024-01-02,0.018,0.018,,86.75
pay_2024_H1_01638,payment,3381934,INR,captured,order_2024_H1_01638,inv_2024_H1_01638,Fitness & sports equipment,upi,true,null,0,60875,0,1704184289,2024-01-02,0.018,0.018,,608.75
pay_2024_H1_00822,payment,4900974,INR,captured,order_2024_H1_00822,inv_2024_H1_00822,Kitchen accessories bundle,upi,true,null,0,88218,0,1704184630,2024-01-02,0.018,0.018,,882.18
pay_2024_H1_01755,payment,4296536,INR,captured,order_2024_H1_01755,inv_2024_H1_01755,Personal care products,upi,true,null,0,77338,0,1704187085,2024-01-02,0.018,0.018,,773.38
pay_2024_H1_00290,payment,337398,INR,captured,order_2024_H1_00290,inv_2024_H1_00290,Fashion & apparel order,card,true,null,0,6073,0,1704187749,2024-01-02,0.018,0.018,,60.73
pay_2024_H1_00932,payment,419052,INR,captured,order_2024_H1_00932,inv_2024_H1_00932,Fitness & sports equipment,upi,true,null,0,7543,0,1704188790,2024-01-02,0.018,0.018,,75.43
pay_2024_H1_02012,payment,1649545,INR,captured,order_2024_H1_02012,inv_2024_H1_02012,Kitchen accessories bundle,card,true,null,0,29692,0,1704189577,2024-01-02,0.018,0.018,,296.92
pay_2024_H1_00231,payment,434563,INR,captured,order_2024_H1_00231,inv_2024_H1_00231,Kitchen accessories bundle,upi,true,null,0,7822,0,1704190226,2024-01-02,0.018,0.018,,78.22
pay_2024_H1_01046,payment,276534,INR,captured,order_2024_H1_01046,inv_2024_H1_01046,Subscription box package,upi,true,null,0,4978,0,1704191107,2024-01-02,0.018,0.018,,49.78
pay_2024_H1_00044,payment,1288018,INR,captured,order_2024_H1_00044,inv_2024_H1_00044,Personal care products,upi,true,null,0,23184,0,1704191322,2024-01-02,0.018,0.018,,231.84
pay_2024_H1_01426,payment,5279325,INR,captured,order_2024_H1_01426,inv_2024_H1_01426,Health & wellness kit,upi,true,null,0,95028,0,1704191799,2024-01-02,0.018,0.018,,950.28
pay_2024_H1_00761,payment,386121,INR,captured,order_2024_H1_00761,inv_2024_H1_00761,Fitness & sports equipment,upi,true,null,0,6950,0,1704193312,2024-01-02,0.018,0.018,,69.50
pay_2024_H1_01508,payment,1012996,INR,captured,order_2024_H1_01508,inv_2024_H1_01508,Seasonal festival purchase,card,true,null,0,18234,0,1704194806,2024-01-02,0.018,0.018,,182.34
pay_2024_H1_01498,payment,384223,INR,captured,order_2024_H1_01498,inv_2024_H1_01498,Baby & kids care set,upi,true,null,0,6916,0,1704195191,2024-01-02,0.018,0.018,,69.16
pay_2024_H1_00100,payment,308944,INR,captured,order_2024_H1_00100,inv_2024_H1_00100,Fashion & apparel order,upi,true,null,0,5561,0,1704195403,2024-01-02,0.018,0.018,,55.61
pay_2024_H1_01849,payment,3235932,INR,captured,order_2024_H1_01849,inv_2024_H1_01849,Personal care products,card,true,null,0,58247,0,1704195418,2024-01-02,0.018,0.018,,582.47
pay_2024_H1_01976,payment,291384,INR,captured,order_2024_H1_01976,inv_2024_H1_01976,Online lifestyle order,card,true,null,0,5245,0,1704196216,2024-01-02,0.018,0.018,,52.45
pay_2024_H1_01737,payment,289446,INR,captured,order_2024_H1_01737,inv_2024_H1_01737,Fitness & sports equipment,card,true,null,0,5210,0,1704196953,2024-01-02,0.018,0.018,,52.10
pay_2024_H1_00628,payment,2165142,INR,captured,order_2024_H1_00628,inv_2024_H1_00628,Pet care supplies,card,true,null,0,38973,0,1704197106,2024-01-02,0.018,0.018,,389.73
pay_2024_H1_01391,payment,322980,INR,captured,order_2024_H1_01391,inv_2024_H1_01391,Personal care products,upi,true,null,0,5814,0,1704198082,2024-01-02,0.018,0.018,,58.14
pay_2024_H1_00094,payment,15191961,INR,captured,order_2024_H1_00094,inv_2024_H1_00094,Seasonal festival purchase,upi,true,null,0,273455,0,1704199099,2024-01-02,0.018,0.018,,2734.55
pay_2024_H1_01866,payment,413018,INR,captured,order_2024_H1_01866,inv_2024_H1_01866,Pet care supplies,upi,true,null,0,7434,0,1704199245,2024-01-02,0.018,0.018,,74.34
pay_2024_H1_00106,payment,368229,INR,captured,order_2024_H1_00106,inv_2024_H1_00106,Health & wellness kit,card,true,null,0,6628,0,1704200455,2024-01-02,0.018,0.018,,66.28
pay_2024_H1_00766,payment,882043,INR,captured,order_2024_H1_00766,inv_2024_H1_00766,Fitness & sports equipment,netbanking,true,null,0,15877,0,1704201170,2024-01-02,0.018,0.018,,158.77
pay_2024_H1_01864,payment,1991696,INR,captured,order_2024_H1_01864,inv_2024_H1_01864,Office lifestyle gear,upi,true,null,0,35851,0,1704201834,2024-01-02,0.018,0.018,,358.51
pay_2024_H1_00639,payment,1272813,INR,captured,order_2024_H1_00639,inv_2024_H1_00639,Online lifestyle order,card,true,null,0,22911,0,1704202275,2024-01-02,0.018,0.018,,229.11
pay_2024_H1_00412,payment,870184,INR,captured,order_2024_H1_00412,inv_2024_H1_00412,Gifting & hampers order,upi,true,null,0,15663,0,1704203082,2024-01-02,0.018,0.018,,156.63
pay_2024_H1_00799,payment,15426928,INR,captured,order_2024_H1_00799,inv_2024_H1_00799,Office lifestyle gear,upi,true,null,0,277685,0,1704203318,2024-01-02,0.018,0.018,,2776.85
pay_2024_H1_01334,payment,1724723,INR,captured,order_2024_H1_01334,inv_2024_H1_01334,Health & wellness kit,upi,true,null,0,31045,0,1704203963,2024-01-02,0.018,0.018,,310.45
pay_2024_H1_01842,payment,1282534,INR,captured,order_2024_H1_01842,inv_2024_H1_01842,Health & wellness kit,upi,true,null,0,23086,0,1704204892,2024-01-02,0.018,0.018,,230.86
pay_2024_H1_00317,payment,1824207,INR,captured,order_2024_H1_00317,inv_2024_H1_00317,Fitness & sports equipment,upi,true,null,0,32836,0,1704206670,2024-01-02,0.018,0.018,,328.36
pay_2024_H1_02234,payment,1929813,INR,captured,order_2024_H1_02234,inv_2024_H1_02234,Electronics accessories pack,card,true,null,0,34737,0,1704207469,2024-01-02,0.018,0.018,,347.37
pay_2024_H1_01628,payment,150909,INR,captured,order_2024_H1_01628,inv_2024_H1_01628,Pet care supplies,upi,true,null,0,2716,0,1704207541,2024-01-02,0.018,0.018,,27.16
pay_2024_H1_02051,payment,420184,INR,captured,order_2024_H1_02051,inv_2024_H1_02051,Health & wellness kit,upi,true,null,0,7563,0,1704208683,2024-01-02,0.018,0.018,,75.63
pay_2024_H1_01126,payment,259977,INR,captured,order_2024_H1_01126,inv_2024_H1_01126,Baby & kids care set,card,true,null,0,4680,0,1704209191,2024-01-02,0.018,0.018,,46.80
pay_2024_H1_00874,payment,1447234,INR,captured,order_2024_H1_00874,inv_2024_H1_00874,Fashion & apparel order,card,true,null,0,26050,0,1704210566,2024-01-02,0.018,0.018,,260.50
pay_2024_H1_02053,payment,377307,INR,captured,order_2024_H1_02053,inv_2024_H1_02053,Gifting & hampers order,upi,true,null,0,6792,0,1704210630,2024-01-02,0.018,0.018,,67.92
pay_2024_H1_01103,payment,9108350,INR,captured,order_2024_H1_01103,inv_2024_H1_01103,Fashion & apparel order,upi,true,null,0,163950,0,1704211250,2024-01-02,0.018,0.018,,1639.50
pay_2024_H1_02021,payment,2823277,INR,captured,order_2024_H1_02021,inv_2024_H1_02021,Health & wellness kit,upi,true,null,0,50819,0,1704211580,2024-01-02,0.018,0.018,,508.19
pay_2024_H1_01981,payment,3447993,INR,captured,order_2024_H1_01981,inv_2024_H1_01981,Seasonal festival purchase,upi,true,null,0,62064,0,1704211943,2024-01-02,0.018,0.018,,620.64
pay_2024_H1_02001,payment,379460,INR,captured,order_2024_H1_02001,inv_2024_H1_02001,Electronics accessories pack,card,true,null,0,6830,0,1704214347,2024-01-02,0.018,0.018,,68.30
pay_2024_H1_00534,payment,4548471,INR,captured,order_2024_H1_00534,inv_2024_H1_00534,Personal care products,upi,true,null,0,81872,0,1704215865,2024-01-02,0.018,0.018,,818.72
pay_2024_H1_00357,payment,5346490,INR,captured,order_2024_H1_00357,inv_2024_H1_00357,Gifting & hampers order,upi,true,null,0,96237,0,1704216365,2024-01-02,0.018,0.018,,962.37
pay_2024_H1_00511,payment,487625,INR,captured,order_2024_H1_00511,inv_2024_H1_00511,Books & premium stationery,upi,true,null,0,8777,0,1704217187,2024-01-02,0.018,0.018,,87.77
pay_2024_H1_00079,payment,1783866,INR,captured,order_2024_H1_00079,inv_2024_H1_00079,Online lifestyle order,netbanking,true,null,0,32110,0,1704217606,2024-01-02,0.018,0.018,,321.10
pay_2024_H1_00319,payment,418136,INR,captured,order_2024_H1_00319,inv_2024_H1_00319,Online lifestyle order,wallet,true,null,0,7526,0,1704219334,2024-01-02,0.018,0.018,,75.26
pay_2024_H1_00767,payment,1331208,INR,captured,order_2024_H1_00767,inv_2024_H1_00767,Personal care products,upi,true,null,0,23962,0,1704219356,2024-01-02,0.018,0.018,,239.62
pay_2024_H1_02250,payment,1019691,INR,captured,order_2024_H1_02250,inv_2024_H1_02250,Online lifestyle order,card,true,null,0,18354,0,1704219596,2024-01-02,0.018,0.018,,183.54
pay_2024_H1_01013,payment,1736071,INR,captured,order_2024_H1_01013,inv_2024_H1_01013,Fitness & sports equipment,upi,true,null,0,31249,0,1704219864,2024-01-02,0.018,0.018,,312.49
pay_2024_H1_00726,payment,13404994,INR,captured,order_2024_H1_00726,inv_2024_H1_00726,Home decor purchase,card,true,null,0,241290,0,1704220147,2024-01-02,0.018,0.018,,2412.90
pay_2024_H1_01415,payment,4540958,INR,captured,order_2024_H1_01415,inv_2024_H1_01415,Pet care supplies,card,true,null,0,81737,0,1704220171,2024-01-02,0.018,0.018,,817.37
pay_2024_H1_00721,payment,5661544,INR,captured,order_2024_H1_00721,inv_2024_H1_00721,Electronics accessories pack,card,true,null,0,101908,0,1704223069,2024-01-02,0.018,0.018,,1019.08
pay_2024_H1_00754,payment,1863562,INR,captured,order_2024_H1_00754,inv_2024_H1_00754,Gifting & hampers order,upi,true,null,0,33544,0,1704224210,2024-01-02,0.018,0.018,,335.44
pay_2024_H1_01144,payment,1894481,INR,captured,order_2024_H1_01144,inv_2024_H1_01144,Baby & kids care set,upi,true,null,0,34101,0,1704224599,2024-01-02,0.018,0.018,,341.01
pay_2024_H1_01970,payment,1565105,INR,captured,order_2024_H1_01970,inv_2024_H1_01970,Online lifestyle order,card,true,null,0,28172,0,1704225615,2024-01-02,0.018,0.018,,281.72
pay_2024_H1_00085,payment,295762,INR,captured,order_2024_H1_00085,inv_2024_H1_00085,Health & wellness kit,card,true,null,0,5324,0,1704227730,2024-01-02,0.018,0.018,,53.24
pay_2024_H1_01397,payment,664038,INR,captured,order_2024_H1_01397,inv_2024_H1_01397,Electronics accessories pack,card,true,null,0,11953,0,1704228187,2024-01-02,0.018,0.018,,119.53
pay_2024_H1_01328,payment,1357137,INR,captured,order_2024_H1_01328,inv_2024_H1_01328,Gifting & hampers order,card,true,null,0,24428,0,1704230628,2024-01-02,0.018,0.018,,244.28
pay_2024_H1_00027,payment,180263,INR,captured,order_2024_H1_00027,inv_2024_H1_00027,Gifting & hampers order,upi,true,null,0,3245,0,1704230929,2024-01-02,0.018,0.018,,32.45
pay_2024_H1_00597,payment,445763,INR,captured,order_2024_H1_00597,inv_2024_H1_00597,Kitchen accessories bundle,card,true,null,0,8024,0,1704231322,2024-01-02,0.018,0.018,,80.24
pay_2024_H1_01954,payment,158927,INR,captured,order_2024_H1_01954,inv_2024_H1_01954,Books & premium stationery,netbanking,true,null,0,2861,0,1704231787,2024-01-02,0.018,0.018,,28.61
pay_2024_H1_02242,payment,1855864,INR,captured,order_2024_H1_02242,inv_2024_H1_02242,Kitchen accessories bundle,upi,true,null,0,33406,0,1704235281,2024-01-02,0.018,0.018,,334.06
pay_2024_H1_00440,payment,269400,INR,captured,order_2024_H1_00440,inv_2024_H1_00440,Electronics accessories pack,netbanking,true,null,0,4849,0,1704236388,2024-01-02,0.018,0.018,,48.49
pay_2024_H1_00888,payment,1950780,INR,captured,order_2024_H1_00888,inv_2024_H1_00888,Kitchen accessories bundle,netbanking,true,null,0,35114,0,1704236636,2024-01-02,0.018,0.018,,351.14
pay_2024_H1_02086,payment,258526,INR,captured,order_2024_H1_02086,inv_2024_H1_02086,Fitness & sports equipment,upi,true,null,0,4653,0,1704236794,2024-01-02,0.018,0.018,,46.53
pay_2024_H1_01458,payment,270042,INR,captured,order_2024_H1_01458,inv_2024_H1_01458,Online lifestyle order,upi,true,null,0,4861,0,1704236902,2024-01-02,0.018,0.018,,48.61
