id,entity,amount,currency,payment_id,created_at,created_date,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_2024_H1_036,refund,172700,INR,pay_2024_H1_16105,1718069459,2024-06-11,rcpt_2024_H1_rf_036,processed,normal,normal,UTR_2024_H1_RF_036,,
rfnd_2024_H1_037,refund,100600,INR,pay_2024_H1_04971,1710567088,2024-03-16,rcpt_2024_H1_rf_037,processed,normal,normal,UTR_2024_H1_RF_037,,
rfnd_2024_H1_038,refund,204400,INR,pay_2024_H1_12127,1716773015,2024-05-27,rcpt_2024_H1_rf_038,processed,normal,normal,UTR_2024_H1_RF_038,,
rfnd_2024_H1_039,refund,172800,INR,pay_2024_H1_04956,1710702935,2024-03-17,rcpt_2024_H1_rf_039,processed,normal,normal,UTR_2024_H1_RF_039,,
rfnd_2024_H1_040,refund,78500,INR,pay_2024_H1_00977,1707636499,2024-02-11,rcpt_2024_H1_rf_040,processed,normal,normal,UTR_2024_H1_RF_040,,
rfnd_2024_H1_041,refund,14242300,INR,pay_2024_H1_09558,1713928317,2024-04-24,rcpt_2024_H1_rf_041,processed,normal,normal,UTR_2024_H1_RF_041,,
rfnd_2024_H1_042,refund,178500,INR,pay_2024_H1_14291,1719527361,2024-06-27,rcpt_2024_H1_rf_042,processed,normal,normal,UTR_2024_H1_RF_042,,
rfnd_2024_H1_043,refund,174100,INR,pay_2024_H1_14406,1719520391,2024-06-27,rcpt_2024_H1_rf_043,processed,normal,normal,UTR_2024_H1_RF_043,,
rfnd_2024_H1_044,refund,603400,INR,pay_2024_H1_14459,1720230095,2024-07-06,rcpt_2024_H1_rf_044,processed,normal,normal,UTR_2024_H1_RF_044,,
rfnd_2024_H1_045,refund,64400,INR,pay_2024_H1_08930,1714213645,2024-04-27,rcpt_2024_H1_rf_045,processed,normal,normal,UTR_2024_H1_RF_045,,
rfnd_2024_H1_046,refund,476100,INR,pay_2024_H1_13412,1717865803,2024-06-08,rcpt_2024_H1_rf_046,processed,normal,normal,UTR_2024_H1_RF_046,,
rfnd_2024_H1_047,refund,3005300,INR,pay_2024_H1_02426,1709749651,2024-03-06,rcpt_2024_H1_rf_047,processed,normal,normal,UTR_2024_H1_RF_047,,
rfnd_2024_H1_048,refund,1035400,INR,pay_2024_H1_09548,1713864581,2024-04-23,rcpt_2024_H1_rf_048,processed,normal,normal,UTR_2024_H1_RF_048,,
rfnd_2024_H1_049,refund,1565300,INR,pay_2024_H1_00185,1706532759,2024-01-29,rcpt_2024_H1_rf_049,processed,normal,normal,UTR_2024_H1_RF_049,,
rfnd_2024_H1_050,refund,565200,INR,pay_2024_H1_01929,1706276210,2024-01-26,rcpt_2024_H1_rf_050,processed,normal,normal,UTR_2024_H1_RF_050,,
rfnd_2024_H1_051,refund,316500,INR,pay_2024_H1_03300,1708326225,2024-02-19,rcpt_2024_H1_rf_051,processed,normal,normal,UTR_2024_H1_RF_051,,
rfnd_2024_H1_052,refund,125100,INR,pay_2024_H1_04565,1708720038,2024-02-23,rcpt_2024_H1_rf_052,processed,normal,normal,UTR_2024_H1_RF_052,,
rfnd_2024_H1_053,refund,381700,INR,pay_2024_H1_07513,1712304336,2024-04-05,rcpt_2024_H1_rf_053,processed,normal,normal,UTR_2024_H1_RF_053,,
rfnd_2024_H1_054,refund,570500,INR,pay_2024_H1_12590,1717083848,2024-05-30,rcpt_2024_H1_rf_054,processed,normal,normal,UTR_2024_H1_RF_054,,
rfnd_2024_H1_055,refund,719000,INR,pay_2024_H1_08404,1713112697,2024-04-14,rcpt_2024_H1_rf_055,processed,normal,normal,UTR_2024_H1_RF_055,,
rfnd_2024_H1_056,refund,1486700,INR,pay_2024_H1_00497,1706217569,2024-01-25,rcpt_2024_H1_rf_056,processed,normal,normal,UTR_2024_H1_RF_056,,
rfnd_2024_H1_057,refund,1382400,INR,pay_2024_H1_16041,1719549747,2024-06-28,rcpt_2024_H1_rf_057,processed,normal,normal,UTR_2024_H1_RF_057,,
rfnd_2024_H1_058,refund,171900,INR,pay_2024_H1_14968,1720245667,2024-07-06,rcpt_2024_H1_rf_058,processed,normal,normal,UTR_2024_H1_RF_058,,
rfnd_2024_H1_059,refund,3171900,INR,pay_2024_H1_15985,1719195341,2024-06-24,rcpt_2024_H1_rf_059,processed,normal,normal,UTR_2024_H1_RF_059,,
rfnd_2024_H1_060,refund,1153800,INR,pay_2024_H1_01364,1705629572,2024-01-19,rcpt_2024_H1_rf_060,processed,normal,normal,UTR_2024_H1_RF_060,,
rfnd_2024_H1_061,refund,248800,INR,pay_2024_H1_11658,1716671082,2024-05-25,rcpt_2024_H1_rf_061,processed,normal,normal,UTR_2024_H1_RF_061,,
rfnd_2024_H1_062,refund,1987100,INR,pay_2024_H1_13861,1718059977,2024-06-10,rcpt_2024_H1_rf_062,processed,normal,normal,UTR_2024_H1_RF_062,,
rfnd_2024_H1_063,refund,1848400,INR,pay_2024_H1_07545,1711956821,2024-04-01,rcpt_2024_H1_rf_063,processed,normal,normal,UTR_2024_H1_RF_063,,
rfnd_2024_H1_064,refund,159800,INR,pay_2024_H1_01033,1706759331,2024-02-01,rcpt_2024_H1_rf_064,processed,normal,normal,UTR_2024_H1_RF_064,,
rfnd_2024_H1_065,refund,556800,INR,pay_2024_H1_08370,1715022978,2024-05-06,rcpt_2024_H1_rf_065,processed,normal,normal,UTR_2024_H1_RF_065,,
rfnd_2024_H1_066,refund,142400,INR,pay_2024_H1_01080,1706848059,2024-02-02,rcpt_2024_H1_rf_066,processed,normal,normal,UTR_2024_H1_RF_066,,
rfnd_2024_H1_067,refund,477200,INR,pay_2024_H1_04353,1709551623,2024-03-04,rcpt_2024_H1_rf_067,processed,normal,normal,UTR_2024_H1_RF_067,,
rfnd_2024_H1_068,refund,523400,INR,pay_2024_H1_08657,1714260832,2024-04-27,rcpt_2024_H1_rf_068,processed,normal,normal,UTR_2024_H1_RF_068,,
rfnd_2024_H1_069,refund,185900,INR,pay_2024_H1_02826,1708144808,2024-02-17,rcpt_2024_H1_rf_069,processed,normal,normal,UTR_2024_H1_RF_069,,
rfnd_2024_H1_070,refund,1389900,INR,pay_2024_H1_11837,1714962735,2024-05-06,rcpt_2024_H1_rf_070,processed,normal,normal,UTR_2024_H1_RF_070,,
rfnd_2024_H1_071,refund,378500,INR,pay_2024_H1_06148,1710829994,2024-03-19,rcpt_2024_H1_rf_071,processed,normal,normal,UTR_2024_H1_RF_071,,
rfnd_2024_H1_072,refund,1919400,INR,pay_2024_H1_12812,1715783914,2024-05-15,rcpt_2024_H1_rf_072,processed,normal,normal,UTR_2024_H1_RF_072,,
rfnd_2024_H1_073,refund,523800,INR,pay_2024_H1_01530,1704731154,2024-01-08,rcpt_2024_H1_rf_073,processed,normal,normal,UTR_2024_H1_RF_073,,
rfnd_2024_H1_074,refund,1688900,INR,pay_2024_H1_08476,1713471045,2024-04-18,rcpt_2024_H1_rf_074,processed,normal,normal,UTR_2024_H1_RF_074,,
rfnd_2024_H1_075,refund,507400,INR,pay_2024_H1_11688,1717133044,2024-05-31,rcpt_2024_H1_rf_075,processed,normal,normal,UTR_2024_H1_RF_075,,
rfnd_2024_H1_076,refund,11353700,INR,pay_2024_H1_10223,1712811801,2024-04-11,rcpt_2024_H1_rf_076,processed,normal,normal,UTR_2024_H1_RF_076,,
rfnd_2024_H1_077,refund,4564100,INR,pay_2024_H1_12767,1715027971,2024-05-06,rcpt_2024_H1_rf_077,processed,normal,normal,UTR_2024_H1_RF_077,,
rfnd_2024_H1_078,refund,354300,INR,pay_2024_H1_12866,1718048250,2024-06-10,rcpt_2024_H1_rf_078,processed,normal,normal,UTR_2024_H1_RF_078,,
rfnd_2024_H1_079,refund,2619100,INR,pay_2024_H1_05141,1710870692,2024-03-19,rcpt_2024_H1_rf_079,processed,normal,normal,UTR_2024_H1_RF_079,,
rfnd_2024_H1_080,refund,1145100,INR,pay_2024_H1_02404,1708657895,2024-02-23,rcpt_2024_H1_rf_080,processed,normal,normal,UTR_2024_H1_RF_080,,
rfnd_2024_H1_081,refund,4025400,INR,pay_2024_H1_13485,1719999963,2024-07-03,rcpt_2024_H1_rf_081,processed,normal,normal,UTR_2024_H1_RF_081,,
rfnd_2024_H1_082,refund,1199600,INR,pay_2024_H1_08259,1712532563,2024-04-07,rcpt_2024_H1_rf_082,processed,normal,normal,UTR_2024_H1_RF_082,,
rfnd_2024_H1_083,refund,340900,INR,pay_2024_H1_03695,1708427512,2024-02-20,rcpt_2024_H1_rf_083,processed,normal,normal,UTR_2024_H1_RF_083,,
rfnd_2024_H1_084,refund,96100,INR,pay_2024_H1_12608,1717496213,2024-06-04,rcpt_2024_H1_rf_084,processed,normal,normal,UTR_2024_H1_RF_084,,
rfnd_2024_H1_085,refund,722700,INR,pay_2024_H1_10966,1715853807,2024-05-16,rcpt_2024_H1_rf_085,processed,normal,normal,UTR_2024_H1_RF_085,,
rfnd_2024_H1_086,refund,3537200,INR,pay_2024_H1_08493,1714829295,2024-05-04,rcpt_2024_H1_rf_086,processed,normal,normal,UTR_2024_H1_RF_086,,
rfnd_2024_H1_087,refund,516700,INR,pay_2024_H1_02287,1708026514,2024-02-15,rcpt_2024_H1_rf_087,processed,normal,normal,UTR_2024_H1_RF_087,,
rfnd_2024_H1_088,refund,333700,INR,pay_2024_H1_10567,1717684021,2024-06-06,rcpt_2024_H1_rf_088,processed,normal,normal,UTR_2024_H1_RF_088,,
rfnd_2024_H1_089,refund,2452700,INR,pay_2024_H1_12082,1716069444,2024-05-18,rcpt_2024_H1_rf_089,processed,normal,normal,UTR_2024_H1_RF_089,,
rfnd_2024_H1_090,refund,2026400,INR,pay_2024_H1_06779,1711936468,2024-04-01,rcpt_2024_H1_rf_090,processed,normal,normal,UTR_2024_H1_RF_090,,
rfnd_2024_H1_091,refund,2153100,INR,pay_2024_H1_01234,1706630300,2024-01-30,rcpt_2024_H1_rf_091,processed,normal,normal,UTR_2024_H1_RF_091,,
rfnd_2024_H1_092,refund,2154000,INR,pay_2024_H1_13124,1717522124,2024-06-04,rcpt_2024_H1_rf_092,processed,normal,normal,UTR_2024_H1_RF_092,,
rfnd_2024_H1_093,refund,1992200,INR,pay_2024_H1_04305,1708788908,2024-02-24,rcpt_2024_H1_rf_093,processed,normal,normal,UTR_2024_H1_RF_093,,
rfnd_2024_H1_094,refund,550000,INR,pay_2024_H1_01134,1705241634,2024-01-14,rcpt_2024_H1_rf_094,processed,normal,normal,UTR_2024_H1_RF_094,,
rfnd_2024_H1_095,refund,7621400,INR,pay_2024_H1_07579,1710416284,2024-03-14,rcpt_2024_H1_rf_095,processed,normal,normal,UTR_2024_H1_RF_095,,
rfnd_2024_H1_096,refund,2119900,INR,pay_2024_H1_01998,1706013339,2024-01-23,rcpt_2024_H1_rf_096,processed,normal,normal,UTR_2024_H1_RF_096,,
rfnd_2024_H1_097,refund,232700,INR,pay_2024_H1_00279,1705025505,2024-01-12,rcpt_2024_H1_rf_097,processed,normal,normal,UTR_2024_H1_RF_097,,
rfnd_2024_H1_098,refund,887300,INR,pay_2024_H1_02956,1709529900,2024-03-04,rcpt_2024_H1_rf_098,processed,normal,normal,UTR_2024_H1_RF_098,,
rfnd_2024_H1_099,refund,272000,INR,pay_2024_H1_09346,1713315781,2024-04-17,rcpt_2024_H1_rf_099,processed,normal,normal,UTR_2024_H1_RF_099,,
rfnd_2024_H1_100,refund,425900,INR,pay_2024_H1_05644,1711851389,2024-03-31,rcpt_2024_H1_rf_100,processed,normal,normal,UTR_2024_H1_RF_100,,
rfnd_2024_H1_101,refund,1597200,INR,pay_2024_H1_00480,1707325551,2024-02-07,rcpt_2024_H1_rf_101,processed,normal,normal,UTR_2024_H1_RF_101,,
rfnd_2024_H1_102,refund,218100,INR,pay_2024_H1_15248,1718972456,2024-06-21,rcpt_2024_H1_rf_102,processed,normal,normal,UTR_2024_H1_RF_102,,
rfnd_2024_H1_103,refund,620300,INR,pay_2024_H1_06753,1710958317,2024-03-20,rcpt_2024_H1_rf_103,processed,normal,normal,UTR_2024_H1_RF_103,,
rfnd_2024_H1_104,refund,444300,INR,pay_2024_H1_07796,1712994898,2024-04-13,rcpt_2024_H1_rf_104,processed,normal,normal,UTR_2024_H1_RF_104,,
rfnd_2024_H1_105,refund,918300,INR,pay_2024_H1_15268,1720569173,2024-07-09,rcpt_2024_H1_rf_105,processed,normal,normal,UTR_2024_H1_RF_105,,
rfnd_2024_H1_106,refund,163900,INR,pay_2024_H1_15511,1720783582,2024-07-12,rcpt_2024_H1_rf_106,processed,normal,normal,UTR_2024_H1_RF_106,,
rfnd_2024_H1_107,refund,327300,INR,pay_2024_H1_00050,1706229373,2024-01-26,rcpt_2024_H1_rf_107,processed,normal,normal,UTR_2024_H1_RF_107,,
rfnd_2024_H1_108,refund,5754000,INR,pay_2024_H1_14870,1719295534,2024-06-25,rcpt_2024_H1_rf_108,processed,normal,normal,UTR_2024_H1_RF_108,,
rfnd_2024_H1_109,refund,2107400,INR,pay_2024_H1_04709,1708220534,2024-02-18,rcpt_2024_H1_rf_109,processed,normal,normal,UTR_2024_H1_RF_109,,
rfnd_2024_H1_110,refund,3213400,INR,pay_2024_H1_05789,1711530028,2024-03-27,rcpt_2024_H1_rf_110,processed,normal,normal,UTR_2024_H1_RF_110,,
rfnd_2024_H1_111,refund,1544100,INR,pay_2024_H1_09157,1714862152,2024-05-04,rcpt_2024_H1_rf_111,processed,normal,normal,UTR_2024_H1_RF_111,,
rfnd_2024_H1_112,refund,1032000,INR,pay_2024_H1_11616,1717572314,2024-06-05,rcpt_2024_H1_rf_112,processed,normal,normal,UTR_2024_H1_RF_112,,
rfnd_2024_H1_113,refund,2243900,INR,pay_2024_H1_11100,1717477194,2024-06-04,rcpt_2024_H1_rf_113,processed,normal,normal,UTR_2024_H1_RF_113,,
rfnd_2024_H1_114,refund,4199200,INR,pay_2024_H1_03919,1709748159,2024-03-06,rcpt_2024_H1_rf_114,processed,normal,normal,UTR_2024_H1_RF_114,,
rfnd_2024_H1_115,refund,2355800,INR,pay_2024_H1_03812,1708801917,2024-02-24,rcpt_2024_H1_rf_115,processed,normal,normal,UTR_2024_H1_RF_115,,
rfnd_2024_H1_116,refund,1602800,INR,pay_2024_H1_05549,1712485279,2024-04-07,rcpt_2024_H1_rf_116,processed,normal,normal,UTR_2024_H1_RF_116,,
rfnd_2024_H1_117,refund,1393000,INR,pay_2024_H1_09792,1714544189,2024-05-01,rcpt_2024_H1_rf_117,processed,normal,normal,UTR_2024_H1_RF_117,,
rfnd_2024_H1_118,refund,1285700,INR,pay_2024_H1_01485,1705523764,2024-01-17,rcpt_2024_H1_rf_118,processed,normal,normal,UTR_2024_H1_RF_118,,
rfnd_2024_H1_119,refund,368100,INR,pay_2024_H1_10570,1716174159,2024-05-20,rcpt_2024_H1_rf_119,processed,normal,normal,UTR_2024_H1_RF_119,,
rfnd_2024_H1_120,refund,913300,INR,pay_2024_H1_04065,1708969485,2024-02-26,rcpt_2024_H1_rf_120,processed,normal,normal,UTR_2024_H1_RF_120,,
rfnd_2024_H1_121,refund,4431600,INR,pay_2024_H1_04774,1709223034,2024-02-29,rcpt_2024_H1_rf_121,processed,normal,normal,UTR_2024_H1_RF_121,,
rfnd_2024_H1_122,refund,1804100,INR,pay_2024_H1_09770,1714598843,2024-05-01,rcpt_2024_H1_rf_122,processed,normal,normal,UTR_2024_H1_RF_122,,
rfnd_2024_H1_123,refund,4108200,INR,pay_2024_H1_02216,1705989576,2024-01-23,rcpt_2024_H1_rf_123,processed,normal,normal,UTR_2024_H1_RF_123,,
rfnd_2024_H1_124,refund,758600,INR,pay_2024_H1_02912,1709766753,2024-03-06,rcpt_2024_H1_rf_124,processed,normal,normal,UTR_2024_H1_RF_124,,
rfnd_2024_H1_125,refund,1551500,INR,pay_2024_H1_10311,1712581920,2024-04-08,rcpt_2024_H1_rf_125,processed,normal,normal,UTR_2024_H1_RF_125,,
rfnd_2024_H1_126,refund,586900,INR,pay_2024_H1_12375,1716508160,2024-05-23,rcpt_2024_H1_rf_126,processed,normal,normal,UTR_2024_H1_RF_126,,
rfnd_2024_H1_127,refund,980000,INR,pay_2024_H1_10003,1714321820,2024-04-28,rcpt_2024_H1_rf_127,processed,normal,normal,UTR_2024_H1_RF_127,,
rfnd_2024_H1_128,refund,2369100,INR,pay_2024_H1_02131,1705903648,2024-01-22,rcpt_2024_H1_rf_128,processed,normal,normal,UTR_2024_H1_RF_128,,
rfnd_2024_H1_129,refund,411300,INR,pay_2024_H1_05319,1710644586,2024-03-17,rcpt_2024_H1_rf_129,processed,normal,normal,UTR_2024_H1_RF_129,,
rfnd_2024_H1_130,refund,284100,INR,pay_2024_H1_06252,1711060928,2024-03-21,rcpt_2024_H1_rf_130,processed,normal,normal,UTR_2024_H1_RF_130,,
rfnd_2024_H1_131,refund,243500,INR,pay_2024_H1_15837,1718835898,2024-06-19,rcpt_2024_H1_rf_131,processed,normal,normal,UTR_2024_H1_RF_131,,
rfnd_2024_H1_132,refund,133700,INR,pay_2024_H1_03838,1708948614,2024-02-26,rcpt_2024_H1_rf_132,processed,normal,normal,UTR_2024_H1_RF_132,,
rfnd_2024_H1_133,refund,2591800,INR,pay_2024_H1_04245,1709382841,2024-03-02,rcpt_2024_H1_rf_133,processed,normal,normal,UTR_2024_H1_RF_133,,
rfnd_2024_H1_134,refund,129200,INR,pay_2024_H1_05217,1711155849,2024-03-23,rcpt_2024_H1_rf_134,processed,normal,normal,UTR_2024_H1_RF_134,,
rfnd_2024_H1_135,refund,979600,INR,pay_2024_H1_07280,1712433737,2024-04-06,rcpt_2024_H1_rf_135,processed,normal,normal,UTR_2024_H1_RF_135,,
rfnd_2024_H1_136,refund,1052800,INR,pay_2024_H1_04926,1711358207,2024-03-25,rcpt_2024_H1_rf_136,processed,normal,normal,UTR_2024_H1_RF_136,,
rfnd_2024_H1_137,refund,590200,INR,pay_2024_H1_13539,1719988483,2024-07-03,rcpt_2024_H1_rf_137,processed,normal,normal,UTR_2024_H1_RF_137,,
rfnd_2024_H1_138,refund,1088400,INR,pay_2024_H1_15120,1718113115,2024-06-11,rcpt_2024_H1_rf_138,processed,normal,normal,UTR_2024_H1_RF_138,,
rfnd_2024_H1_139,refund,295300,INR,pay_2024_H1_05643,1711309924,2024-03-24,rcpt_2024_H1_rf_139,processed,normal,normal,UTR_2024_H1_RF_139,,
rfnd_2024_H1_140,refund,273000,INR,pay_2024_H1_11812,1715424480,2024-05-11,rcpt_2024_H1_rf_140,processed,normal,normal,UTR_2024_H1_RF_140,,
rfnd_2024_H1_141,refund,783700,INR,pay_2024_H1_00104,1705996381,2024-01-23,rcpt_2024_H1_rf_141,processed,normal,normal,UTR_2024_H1_RF_141,,
rfnd_2024_H1_142,refund,753700,INR,pay_2024_H1_02411,1707200458,2024-02-06,rcpt_2024_H1_rf_142,processed,normal,normal,UTR_2024_H1_RF_142,,
rfnd_2024_H1_143,refund,123600,INR,pay_2024_H1_03752,1707892136,2024-02-14,rcpt_2024_H1_rf_143,processed,normal,normal,UTR_2024_H1_RF_143,,
rfnd_2024_H1_144,refund,907100,INR,pay_2024_H1_05533,1710457053,2024-03-14,rcpt_2024_H1_rf_144,processed,normal,normal,UTR_2024_H1_RF_144,,
rfnd_2024_H1_145,refund,377100,INR,pay_2024_H1_05813,1710940135,2024-03-20,rcpt_2024_H1_rf_145,processed,normal,normal,UTR_2024_H1_RF_145,,
rfnd_2024_H1_146,refund,4877500,INR,pay_2024_H1_15594,1720268991,2024-07-06,rcpt_2024_H1_rf_146,processed,normal,normal,UTR_2024_H1_RF_146,,
rfnd_2024_H1_147,refund,239100,INR,pay_2024_H1_08158,1713769324,2024-04-22,rcpt_2024_H1_rf_147,processed,normal,normal,UTR_2024_H1_RF_147,,
rfnd_2024_H1_148,refund,208400,INR,pay_2024_H1_06170,1711852700,2024-03-31,rcpt_2024_H1_rf_148,processed,normal,normal,UTR_2024_H1_RF_148,,
rfnd_2024_H1_149,refund,524100,INR,pay_2024_H1_04470,1708415644,2024-02-20,rcpt_2024_H1_rf_149,processed,normal,normal,UTR_2024_H1_RF_149,,
rfnd_2024_H1_150,refund,161300,INR,pay_2024_H1_11807,1716167631,2024-05-20,rcpt_2024_H1_rf_150,processed,normal,normal,UTR_2024_H1_RF_150,,
rfnd_2024_H1_151,refund,756900,INR,pay_2024_H1_02998,1709451737,2024-03-03,rcpt_2024_H1_rf_151,processed,normal,normal,UTR_2024_H1_RF_151,,
rfnd_2024_H1_152,refund,832700,INR,pay_2024_H1_11004,1717156018,2024-05-31,rcpt_2024_H1_rf_152,processed,normal,normal,UTR_2024_H1_RF_152,,
rfnd_2024_H1_153,refund,106100,INR,pay_2024_H1_01222,1706871110,2024-02-02,rcpt_2024_H1_rf_153,processed,normal,normal,UTR_2024_H1_RF_153,,
rfnd_2024_H1_154,refund,10339400,INR,pay_2024_H1_11914,1717211233,2024-06-01,rcpt_2024_H1_rf_154,processed,normal,normal,UTR_2024_H1_RF_154,,
rfnd_2024_H1_155,refund,1868000,INR,pay_2024_H1_09200,1714359497,2024-04-29,rcpt_2024_H1_rf_155,processed,normal,normal,UTR_2024_H1_RF_155,,
rfnd_2024_H1_156,refund,3355100,INR,pay_2024_H1_11597,1716527904,2024-05-24,rcpt_2024_H1_rf_156,processed,normal,normal,UTR_2024_H1_RF_156,,
