id,entity,amount,currency,status,order_id,invoice_id,description,method,captured,refund_status,amount_refunded,fee,tax,created_at,created_date,contract_fee_rate,applied_fee_rate,anomaly_type,base_fee
pay_2025_H1_01867,payment,610223,INR,captured,order_2025_H1_01867,inv_2025_H1_01867,Electronics accessories pack,card,true,null,0,10984,0,1735727248,2025-01-01,0.018,0.018,,109.84
pay_2025_H1_02226,payment,296825,INR,captured,order_2025_H1_02226,inv_2025_H1_02226,Books & premium stationery,card,true,null,0,5343,0,1735728319,2025-01-01,0.018,0.018,,53.43
pay_2025_H1_02509,payment,8186732,INR,captured,order_2025_H1_02509,inv_2025_H1_02509,Baby & kids care set,upi,true,null,0,147361,0,1735728842,2025-01-01,0.018,0.018,,1473.61
pay_2025_H1_02026,payment,934157,INR,captured,order_2025_H1_02026,inv_2025_H1_02026,Health & wellness kit,upi,true,null,0,16815,0,1735728932,2025-01-01,0.018,0.018,,168.15
pay_2025_H1_00829,payment,5762193,INR,captured,order_2025_H1_00829,inv_2025_H1_00829,Online lifestyle order,upi,true,null,0,132530,0,1735728955,2025-01-01,0.018,0.023,fee_rate_increase,1037.19
pay_2025_H1_00530,payment,340051,INR,captured,order_2025_H1_00530,inv_2025_H1_00530,Gifting & hampers order,card,true,null,0,7821,0,1735729034,2025-01-01,0.018,0.023,fee_rate_increase,61.21
pay_2025_H1_00553,payment,500039,INR,captured,order_2025_H1_00553,inv_2025_H1_00553,Home decor purchase,netbanking,true,null,0,11501,0,1735729136,2025-01-01,0.018,0.023,fee_rate_increase,90.01
pay_2025_H1_02137,payment,1846069,INR,captured,order_2025_H1_02137,inv_2025_H1_02137,Kitchen accessories bundle,upi,true,null,0,33229,0,1735729865,2025-01-01,0.018,0.018,,332.29
pay_2025_H1_02021,payment,444915,INR,captured,order_2025_H1_02021,inv_2025_H1_02021,Fashion & apparel order,card,true,null,0,8008,0,1735730385,2025-01-01,0.018,0.018,,80.08
pay_2025_H1_00819,payment,907830,INR,captured,order_2025_H1_00819,inv_2025_H1_00819,Home decor purchase,upi,true,null,0,20880,0,1735732779,2025-01-01,0.018,0.023,fee_rate_increase,163.41
pay_2025_H1_02222,payment,1695585,INR,captured,order_2025_H1_02222,inv_2025_H1_02222,Fashion & apparel order,netbanking,true,null,0,30521,0,1735733405,2025-01-01,0.018,0.018,,305.21
pay_2025_H1_01564,payment,243096,INR,captured,order_2025_H1_01564,inv_2025_H1_01564,Books & premium stationery,upi,true,null,0,4376,0,1735734927,2025-01-01,0.018,0.018,,43.76
pay_2025_H1_02398,payment,3430562,INR,captured,order_2025_H1_02398,inv_2025_H1_02398,Seasonal festival purchase,netbanking,true,null,0,61750,0,1735734978,2025-01-01,0.018,0.018,,617.50
pay_2025_H1_01491,payment,2908437,INR,captured,order_2025_H1_01491,inv_2025_H1_01491,Health & wellness kit,card,true,null,0,52352,0,1735736980,2025-01-01,0.018,0.018,,523.52
pay_2025_H1_02520,payment,335355,INR,captured,order_2025_H1_02520,inv_2025_H1_02520,Fitness & sports equipment,upi,true,null,0,6036,0,1735737008,2025-01-01,0.018,0.018,,60.36
pay_2025_H1_00969,payment,348834,INR,captured,order_2025_H1_00969,inv_2025_H1_00969,Fitness & sports equipment,wallet,true,null,0,8023,0,1735738466,2025-01-01,0.018,0.023,fee_rate_increase,62.79
pay_2025_H1_00945,payment,1039071,INR,captured,order_2025_H1_00945,inv_2025_H1_00945,Personal care products,upi,true,null,0,23899,0,1735739785,2025-01-01,0.018,0.023,fee_rate_increase,187.03
pay_2025_H1_00193,payment,2891956,INR,captured,order_2025_H1_00193,inv_2025_H1_00193,Online lifestyle order,netbanking,true,null,0,66515,0,1735740439,2025-01-01,0.018,0.023,fee_rate_increase,520.55
pay_2025_H1_01135,payment,1761931,INR,captured,order_2025_H1_01135,inv_2025_H1_01135,Kitchen accessories bundle,card,true,null,0,40524,0,1735740548,2025-01-01,0.018,0.023,fee_rate_increase,317.15
pay_2025_H1_02154,payment,451895,INR,captured,order_2025_H1_02154,inv_2025_H1_02154,Kitchen accessories bundle,netbanking,true,null,0,8134,0,1735742492,2025-01-01,0.018,0.018,,81.34
pay_2025_H1_01635,payment,388402,INR,captured,order_2025_H1_01635,inv_2025_H1_01635,Fashion & apparel order,netbanking,true,null,0,6991,0,1735743496,2025-01-01,0.018,0.018,,69.91
pay_2025_H1_01020,payment,1494757,INR,captured,order_2025_H1_01020,inv_2025_H1_01020,Home decor purchase,upi,true,null,0,34379,0,1735744218,2025-01-01,0.018,0.023,fee_rate_increase,269.06
pay_2025_H1_00878,payment,230802,INR,captured,order_2025_H1_00878,inv_2025_H1_00878,Seasonal festival purchase,upi,true,null,0,5308,0,1735744265,2025-01-01,0.018,0.023,fee_rate_increase,41.54
pay_2025_H1_00557,payment,1512427,INR,captured,order_2025_H1_00557,inv_2025_H1_00557,Gifting & hampers order,netbanking,true,null,0,34786,0,1735745009,2025-01-01,0.018,0.023,fee_rate_increase,272.24
pay_2025_H1_00463,payment,740635,INR,captured,order_2025_H1_00463,inv_2025_H1_00463,Online lifestyle order,upi,true,null,0,17035,0,1735747352,2025-01-01,0.018,0.023,fee_rate_increase,133.31
pay_2025_H1_02201,payment,5760153,INR,captured,order_2025_H1_02201,inv_2025_H1_02201,Baby & kids care set,upi,true,null,0,103683,0,1735748311,2025-01-01,0.018,0.018,,1036.83
pay_2025_H1_02476,payment,15552874,INR,captured,order_2025_H1_02476,inv_2025_H1_02476,Seasonal festival purchase,card,true,null,0,279952,0,1735748685,2025-01-01,0.018,0.018,,2799.52
pay_2025_H1_02528,payment,5387920,INR,captured,order_2025_H1_02528,inv_2025_H1_02528,Books & premium stationery,card,true,null,0,96983,0,1735748745,2025-01-01,0.018,0.018,,969.83
pay_2025_H1_00656,payment,15971921,INR,captured,order_2025_H1_00656,inv_2025_H1_00656,Books & premium stationery,upi,true,null,0,367354,0,1735749216,2025-01-01,0.018,0.023,fee_rate_increase,2874.95
pay_2025_H1_00643,payment,1577163,INR,captured,order_2025_H1_00643,inv_2025_H1_00643,Health & wellness kit,card,true,null,0,36275,0,1735750253,2025-01-01,0.018,0.023,fee_rate_increase,283.89
pay_2025_H1_00136,payment,381547,INR,captured,order_2025_H1_00136,inv_2025_H1_00136,Gifting & hampers order,upi,true,null,0,8776,0,1735751987,2025-01-01,0.018,0.023,fee_rate_increase,68.68
pay_2025_H1_02008,payment,930568,INR,captured,order_2025_H1_02008,inv_2025_H1_02008,Seasonal festival purchase,card,true,null,0,16750,0,1735752183,2025-01-01,0.018,0.018,,167.50
pay_2025_H1_00409,payment,188613,INR,captured,order_2025_H1_00409,inv_2025_H1_00409,Gifting & hampers order,upi,true,null,0,4338,0,1735752294,2025-01-01,0.018,0.023,fee_rate_increase,33.95
pay_2025_H1_01120,payment,426117,INR,captured,order_2025_H1_01120,inv_2025_H1_01120,Fitness & sports equipment,wallet,true,null,0,9801,0,1735752862,2025-01-01,0.018,0.023,fee_rate_increase,76.70
pay_2025_H1_02344,payment,4097750,INR,captured,order_2025_H1_02344,inv_2025_H1_02344,Gifting & hampers order,netbanking,true,null,0,73760,0,1735753044,2025-01-01,0.018,0.018,,737.60
pay_2025_H1_02396,payment,1423064,INR,captured,order_2025_H1_02396,inv_2025_H1_02396,Baby & kids care set,card,true,null,0,25615,0,1735753085,2025-01-01,0.018,0.018,,256.15
pay_2025_H1_01324,payment,1337389,INR,captured,order_2025_H1_01324,inv_2025_H1_01324,Home decor purchase,upi,true,null,0,24073,0,1735753439,2025-01-01,0.018,0.018,,240.73
pay_2025_H1_00216,payment,374258,INR,captured,order_2025_H1_00216,inv_2025_H1_00216,Fitness & sports equipment,card,true,null,0,8608,0,1735753476,2025-01-01,0.018,0.023,fee_rate_increase,67.37
pay_2025_H1_00196,payment,170498,INR,captured,order_2025_H1_00196,inv_2025_H1_00196,Home decor purchase,upi,true,null,0,3921,0,1735753778,2025-01-01,0.018,0.023,fee_rate_increase,30.69
pay_2025_H1_02506,payment,5036764,INR,captured,order_2025_H1_02506,inv_2025_H1_02506,Subscription box package,upi,true,null,0,90662,0,1735754014,2025-01-01,0.018,0.018,,906.62
pay_2025_H1_02106,payment,216557,INR,captured,order_2025_H1_02106,inv_2025_H1_02106,Baby & kids care set,netbanking,true,null,0,3898,0,1735754913,2025-01-01,0.018,0.018,,38.98
pay_2025_H1_00096,payment,1342016,INR,captured,order_2025_H1_00096,inv_2025_H1_00096,Baby & kids care set,card,true,null,0,30866,0,1735755466,2025-01-01,0.018,0.023,fee_rate_increase,241.56
pay_2025_H1_01451,payment,300617,INR,captured,order_2025_H1_01451,inv_2025_H1_01451,Online lifestyle order,card,true,null,0,5411,0,1735756495,2025-01-01,0.018,0.018,,54.11
pay_2025_H1_02712,payment,1663528,INR,captured,order_2025_H1_02712,inv_2025_H1_02712,Kitchen accessories bundle,card,true,null,0,29944,0,1735756601,2025-01-01,0.018,0.018,,299.44
pay_2025_H1_00590,payment,352496,INR,captured,order_2025_H1_00590,inv_2025_H1_00590,Kitchen accessories bundle,card,true,null,0,8107,0,1735756671,2025-01-01,0.018,0.023,fee_rate_increase,63.45
pay_2025_H1_02607,payment,1637968,INR,captured,order_2025_H1_02607,inv_2025_H1_02607,Books & premium stationery,card,true,null,0,29483,0,1735761371,2025-01-01,0.018,0.018,,294.83
pay_2025_H1_02126,payment,370492,INR,captured,order_2025_H1_02126,inv_2025_H1_02126,Online lifestyle order,upi,true,null,0,6669,0,1735762153,2025-01-01,0.018,0.018,,66.69
pay_2025_H1_01517,payment,1468219,INR,captured,order_2025_H1_01517,inv_2025_H1_01517,Fitness & sports equipment,card,true,null,0,26428,0,1735762907,2025-01-01,0.018,0.018,,264.28
pay_2025_H1_02277,payment,333701,INR,captured,order_2025_H1_02277,inv_2025_H1_02277,Seasonal festival purchase,upi,true,null,0,6007,0,1735764706,2025-01-01,0.018,0.018,,60.07
pay_2025_H1_02049,payment,17610720,INR,captured,order_2025_H1_02049,inv_2025_H1_02049,Books & premium stationery,upi,true,null,0,316993,0,1735764753,2025-01-01,0.018,0.018,,3169.93
pay_2025_H1_01152,payment,15152218,INR,captured,order_2025_H1_01152,inv_2025_H1_01152,Gifting & hampers order,upi,true,null,0,272740,0,1735765235,2025-01-01,0.018,0.018,,2727.40
pay_2025_H1_01100,payment,10893842,INR,captured,order_2025_H1_01100,inv_2025_H1_01100,Office lifestyle gear,upi,true,null,0,250558,0,1735765400,2025-01-01,0.018,0.023,fee_rate_increase,1960.89
pay_2025_H1_01197,payment,310100,INR,captured,order_2025_H1_01197,inv_2025_H1_01197,Electronics accessories pack,upi,true,null,0,5582,0,1735765569,2025-01-01,0.018,0.018,,55.82
pay_2025_H1_01714,payment,2254842,INR,captured,order_2025_H1_01714,inv_2025_H1_01714,Fitness & sports equipment,upi,true,null,0,40587,0,1735766786,2025-01-01,0.018,0.018,,405.87
pay_2025_H1_02194,payment,895788,INR,captured,order_2025_H1_02194,inv_2025_H1_02194,Health & wellness kit,upi,true,null,0,16124,0,1735766825,2025-01-01,0.018,0.018,,161.24
pay_2025_H1_02143,payment,12041041,INR,captured,order_2025_H1_02143,inv_2025_H1_02143,Fashion & apparel order,upi,true,null,0,216739,0,1735767072,2025-01-01,0.018,0.018,,2167.39
pay_2025_H1_01671,payment,4023106,INR,captured,order_2025_H1_01671,inv_2025_H1_01671,Home decor purchase,card,true,null,0,72416,0,1735768169,2025-01-01,0.018,0.018,,724.16
pay_2025_H1_01094,payment,413643,INR,captured,order_2025_H1_01094,inv_2025_H1_01094,Online lifestyle order,card,true,null,0,9514,0,1735768852,2025-01-01,0.018,0.023,fee_rate_increase,74.46
pay_2025_H1_01471,payment,1536922,INR,captured,order_2025_H1_01471,inv_2025_H1_01471,Baby & kids care set,upi,true,null,0,27665,0,1735769446,2025-01-01,0.018,0.018,,276.65
pay_2025_H1_01889,payment,17156631,INR,captured,order_2025_H1_01889,inv_2025_H1_01889,Gifting & hampers order,upi,true,null,0,308819,0,1735769700,2025-01-01,0.018,0.018,,3088.19
pay_2025_H1_00993,payment,1891498,INR,captured,order_2025_H1_00993,inv_2025_H1_00993,Kitchen accessories bundle,card,true,null,0,43504,0,1735769848,2025-01-01,0.018,0.023,fee_rate_increase,340.47
pay_2025_H1_01364,payment,416773,INR,captured,order_2025_H1_01364,inv_2025_H1_01364,Books & premium stationery,upi,true,null,0,7502,0,1735770178,2025-01-01,0.018,0.018,,75.02
pay_2025_H1_01909,payment,1056339,INR,captured,order_2025_H1_01909,inv_2025_H1_01909,Fashion & apparel order,card,true,null,0,19014,0,1735770578,2025-01-01,0.018,0.018,,190.14
pay_2025_H1_01181,payment,1580817,INR,captured,order_2025_H1_01181,inv_2025_H1_01181,Online lifestyle order,upi,true,null,0,28455,0,1735771300,2025-01-01,0.018,0.018,,284.55
pay_2025_H1_01728,payment,1519048,INR,captured,order_2025_H1_01728,inv_2025_H1_01728,Seasonal festival purchase,upi,true,null,0,27343,0,1735772134,2025-01-01,0.018,0.018,,273.43
pay_2025_H1_01973,payment,16839423,INR,captured,order_2025_H1_01973,inv_2025_H1_01973,Office lifestyle gear,wallet,true,null,0,303110,0,1735773703,2025-01-01,0.018,0.018,,3031.10
pay_2025_H1_00026,payment,9490040,INR,captured,order_2025_H1_00026,inv_2025_H1_00026,Electronics accessories pack,upi,true,null,0,218271,0,1735775270,2025-01-01,0.018,0.023,fee_rate_increase,1708.21
pay_2025_H1_00580,payment,1101801,INR,captured,order_2025_H1_00580,inv_2025_H1_00580,Seasonal festival purchase,card,true,null,0,25341,0,1735775672,2025-01-01,0.018,0.023,fee_rate_increase,198.32
pay_2025_H1_00398,payment,5817393,INR,captured,order_2025_H1_00398,inv_2025_H1_00398,Fitness & sports equipment,netbanking,true,null,0,133800,0,1735801210,2025-01-02,0.018,0.023,fee_rate_increase,1047.13
pay_2025_H1_01185,payment,926404,INR,captured,order_2025_H1_01185,inv_2025_H1_01185,Fitness & sports equipment,card,true,null,0,16675,0,1735802068,2025-01-02,0.018,0.018,,166.75
pay_2025_H1_02093,payment,11116562,INR,captured,order_2025_H1_02093,inv_2025_H1_02093,Home decor purchase,upi,true,null,0,200098,0,1735802082,2025-01-02,0.018,0.018,,2000.98
pay_2025_H1_00406,payment,237550,INR,captured,order_2025_H1_00406,inv_2025_H1_00406,Pet care supplies,upi,true,null,0,5464,0,1735802436,2025-01-02,0.018,0.023,fee_rate_increase,42.76
pay_2025_H1_02552,payment,1422670,INR,captured,order_2025_H1_02552,inv_2025_H1_02552,Gifting & hampers order,card,true,null,0,25608,0,1735802489,2025-01-02,0.018,0.018,,256.08
pay_2025_H1_00848,payment,2928805,INR,captured,order_2025_H1_00848,inv_2025_H1_00848,Baby & kids care set,card,true,null,0,67363,0,1735802994,2025-01-02,0.018,0.023,fee_rate_increase,527.18
pay_2025_H1_00800,payment,441134,INR,captured,order_2025_H1_00800,inv_2025_H1_00800,Fitness & sports equipment,card,true,null,0,10146,0,1735803169,2025-01-02,0.018,0.023,fee_rate_increase,79.40
pay_2025_H1_02224,payment,15412461,INR,captured,order_2025_H1_02224,inv_2025_H1_02224,Electronics accessories pack,upi,true,null,0,277424,0,1735804135,2025-01-02,0.018,0.018,,2774.24
pay_2025_H1_02692,payment,336502,INR,captured,order_2025_H1_02692,inv_2025_H1_02692,Electronics accessories pack,wallet,true,null,0,6057,0,1735804464,2025-01-02,0.018,0.018,,60.57
pay_2025_H1_00618,payment,397279,INR,captured,order_2025_H1_00618,inv_2025_H1_00618,Books & premium stationery,upi,true,null,0,9137,0,1735804964,2025-01-02,0.018,0.023,fee_rate_increase,71.51
pay_2025_H1_00243,payment,10405097,INR,captured,order_2025_H1_00243,inv_2025_H1_00243,Kitchen accessories bundle,card,true,null,0,239317,0,1735805030,2025-01-02,0.018,0.023,fee_rate_increase,1872.92
pay_2025_H1_00218,payment,1066514,INR,captured,order_2025_H1_00218,inv_2025_H1_00218,Gifting & hampers order,upi,true,null,0,24530,0,1735805235,2025-01-02,0.018,0.023,fee_rate_increase,191.97
pay_2025_H1_00077,payment,925720,INR,captured,order_2025_H1_00077,inv_2025_H1_00077,Health & wellness kit,upi,true,null,0,21292,0,1735805666,2025-01-02,0.018,0.023,fee_rate_increase,166.63
pay_2025_H1_00783,payment,2799875,INR,captured,order_2025_H1_00783,inv_2025_H1_00783,Home decor purchase,upi,true,null,0,64397,0,1735805696,2025-01-02,0.018,0.023,fee_rate_increase,503.98
pay_2025_H1_02533,payment,3570365,INR,captured,order_2025_H1_02533,inv_2025_H1_02533,Health & wellness kit,upi,true,null,0,64267,0,1735807515,2025-01-02,0.018,0.018,,642.67
pay_2025_H1_01295,payment,816876,INR,captured,order_2025_H1_01295,inv_2025_H1_01295,Pet care supplies,card,true,null,0,14704,0,1735807629,2025-01-02,0.018,0.018,,147.04
pay_2025_H1_02425,payment,889974,INR,captured,order_2025_H1_02425,inv_2025_H1_02425,Home decor purchase,upi,true,null,0,16020,0,1735807688,2025-01-02,0.018,0.018,,160.20
pay_2025_H1_01726,payment,274984,INR,captured,order_2025_H1_01726,inv_2025_H1_01726,Gifting & hampers order,netbanking,true,null,0,4950,0,1735808035,2025-01-02,0.018,0.018,,49.50
pay_2025_H1_00906,payment,5121619,INR,captured,order_2025_H1_00906,inv_2025_H1_00906,Personal care products,card,true,null,0,117797,0,1735808065,2025-01-02,0.018,0.023,fee_rate_increase,921.89
pay_2025_H1_00458,payment,272227,INR,captured,order_2025_H1_00458,inv_2025_H1_00458,Gifting & hampers order,card,true,null,0,6261,0,1735809060,2025-01-02,0.018,0.023,fee_rate_increase,49.00
pay_2025_H1_00442,payment,3037763,INR,captured,order_2025_H1_00442,inv_2025_H1_00442,Fashion & apparel order,netbanking,true,null,0,69869,0,1735809257,2025-01-02,0.018,0.023,fee_rate_increase,546.80
pay_2025_H1_00416,payment,231611,INR,captured,order_2025_H1_00416,inv_2025_H1_00416,Health & wellness kit,card,true,null,0,5327,0,1735809686,2025-01-02,0.018,0.023,fee_rate_increase,41.69
pay_2025_H1_01089,payment,14336259,INR,captured,order_2025_H1_01089,inv_2025_H1_01089,Subscription box package,card,true,null,0,329734,0,1735810526,2025-01-02,0.018,0.023,fee_rate_increase,2580.53
pay_2025_H1_00383,payment,173222,INR,captured,order_2025_H1_00383,inv_2025_H1_00383,Kitchen accessories bundle,wallet,true,null,0,3984,0,1735810734,2025-01-02,0.018,0.023,fee_rate_increase,31.18
pay_2025_H1_01330,payment,17516618,INR,captured,order_2025_H1_01330,inv_2025_H1_01330,Electronics accessories pack,upi,true,null,0,315299,0,1735811823,2025-01-02,0.018,0.018,,3152.99
pay_2025_H1_01270,payment,493986,INR,captured,order_2025_H1_01270,inv_2025_H1_01270,Fitness & sports equipment,upi,true,null,0,8892,0,1735812609,2025-01-02,0.018,0.018,,88.92
pay_2025_H1_02025,payment,3903857,INR,captured,order_2025_H1_02025,inv_2025_H1_02025,Online lifestyle order,netbanking,true,null,0,70269,0,1735813136,2025-01-02,0.018,0.018,,702.69
pay_2025_H1_00167,payment,393978,INR,captured,order_2025_H1_00167,inv_2025_H1_00167,Fashion & apparel order,upi,true,null,0,9061,0,1735813145,2025-01-02,0.018,0.023,fee_rate_increase,70.92
pay_2025_H1_00835,payment,1994351,INR,captured,order_2025_H1_00835,inv_2025_H1_00835,Seasonal festival purchase,upi,true,null,0,45870,0,1735813534,2025-01-02,0.018,0.023,fee_rate_increase,358.98
pay_2025_H1_01936,payment,4364634,INR,captured,order_2025_H1_01936,inv_2025_H1_01936,Fashion & apparel order,netbanking,true,null,0,78563,0,1735814388,2025-01-02,0.018,0.018,,785.63
pay_2025_H1_00158,payment,217220,INR,captured,order_2025_H1_00158,inv_2025_H1_00158,Online lifestyle order,card,true,null,0,4996,0,1735814466,2025-01-02,0.018,0.023,fee_rate_increase,39.10
pay_2025_H1_01648,payment,815262,INR,captured,order_2025_H1_01648,inv_2025_H1_01648,Fitness & sports equipment,card,true,null,0,14675,0,1735815026,2025-01-02,0.018,0.018,,146.75
pay_2025_H1_01589,payment,1700711,INR,captured,order_2025_H1_01589,inv_2025_H1_01589,Kitchen accessories bundle,wallet,true,null,0,30613,0,1735815127,2025-01-02,0.018,0.018,,306.13
pay_2025_H1_00337,payment,937488,INR,captured,order_2025_H1_00337,inv_2025_H1_00337,Gifting & hampers order,card,true,null,0,21562,0,1735816679,2025-01-02,0.018,0.023,fee_rate_increase,168.75
pay_2025_H1_00100,payment,1753044,INR,captured,order_2025_H1_00100,inv_2025_H1_00100,Pet care supplies,card,true,null,0,40320,0,1735816876,2025-01-02,0.018,0.023,fee_rate_increase,315.55
pay_2025_H1_01131,payment,13331032,INR,captured,order_2025_H1_01131,inv_2025_H1_01131,Baby & kids care set,upi,true,null,0,306614,0,1735816894,2025-01-02,0.018,0.023,fee_rate_increase,2399.59
pay_2025_H1_01375,payment,235656,INR,captured,order_2025_H1_01375,inv_2025_H1_01375,Baby & kids care set,upi,true,null,0,4242,0,1735817129,2025-01-02,0.018,0.018,,42.42
pay_2025_H1_01672,payment,454353,INR,captured,order_2025_H1_01672,inv_2025_H1_01672,Office lifestyle gear,netbanking,true,null,0,8178,0,1735817533,2025-01-02,0.018,0.018,,81.78
pay_2025_H1_00565,payment,331246,INR,captured,order_2025_H1_00565,inv_2025_H1_00565,Fashion & apparel order,upi,true,null,0,7619,0,1735819069,2025-01-02,0.018,0.023,fee_rate_increase,59.62
pay_2025_H1_00925,payment,5342570,INR,captured,order_2025_H1_00925,inv_2025_H1_00925,Home decor purchase,card,true,null,0,122879,0,1735819908,2025-01-02,0.018,0.023,fee_rate_increase,961.66
pay_2025_H1_00883,payment,1716719,INR,captured,order_2025_H1_00883,inv_2025_H1_00883,Personal care products,card,true,null,0,39485,0,1735820279,2025-01-02,0.018,0.023,fee_rate_increase,309.01
pay_2025_H1_00712,payment,892197,INR,captured,order_2025_H1_00712,inv_2025_H1_00712,Health & wellness kit,upi,true,null,0,20521,0,1735820568,2025-01-02,0.018,0.023,fee_rate_increase,160.60
pay_2025_H1_01025,payment,1459273,INR,captured,order_2025_H1_01025,inv_2025_H1_01025,Fashion & apparel order,upi,true,null,0,33563,0,1735821536,2025-01-02,0.018,0.023,fee_rate_increase,262.67
pay_2025_H1_01313,payment,5719026,INR,captured,order_2025_H1_01313,inv_2025_H1_01313,Subscription box package,upi,true,null,0,102942,0,1735822320,2025-01-02,0.018,0.018,,1029.42
pay_2025_H1_01602,payment,197431,INR,captured,order_2025_H1_01602,inv_2025_H1_01602,Kitchen accessories bundle,card,true,null,0,3554,0,1735822858,2025-01-02,0.018,0.018,,35.54
pay_2025_H1_01408,payment,817180,INR,captured,order_2025_H1_01408,inv_2025_H1_01408,Fashion & apparel order,upi,true,null,0,14709,0,1735823197,2025-01-02,0.018,0.018,,147.09
pay_2025_H1_00261,payment,1211995,INR,captured,order_2025_H1_00261,inv_2025_H1_00261,Baby & kids care set,card,true,null,0,27876,0,1735824900,2025-01-02,0.018,0.023,fee_rate_increase,218.16
pay_2025_H1_02541,payment,6448668,INR,captured,order_2025_H1_02541,inv_2025_H1_02541,Health & wellness kit,upi,true,null,0,116076,0,1735826664,2025-01-02,0.018,0.018,,1160.76
pay_2025_H1_02418,payment,309820,INR,captured,order_2025_H1_02418,inv_2025_H1_02418,Home decor purchase,card,true,null,0,5577,0,1735828821,2025-01-02,0.018,0.018,,55.77
pay_2025_H1_00917,payment,3076102,INR,captured,order_2025_H1_00917,inv_2025_H1_00917,Gifting & hampers order,upi,true,null,0,70750,0,1735830323,2025-01-02,0.018,0.023,fee_rate_increase,553.70
