id,entity,amount,currency,status,order_id,invoice_id,description,method,captured,refund_status,amount_refunded,fee,tax,created_at,created_date,contract_fee_rate,applied_fee_rate,anomaly_type,base_fee
pay_2024_H2_01002,payment,7718036,INR,captured,order_2024_H2_01002,inv_2024_H2_01002,Health & wellness kit,upi,true,null,0,177515,0,1719830013,2024-07-01,0.018,0.023,fee_rate_increase,1389.25
pay_2024_H2_01567,payment,321163,INR,captured,order_2024_H2_01567,inv_2024_H2_01567,Health & wellness kit,card,true,null,0,7387,0,1719830870,2024-07-01,0.018,0.023,fee_rate_increase,57.81
pay_2024_H2_01718,payment,456318,INR,captured,order_2024_H2_01718,inv_2024_H2_01718,Home decor purchase,upi,true,null,0,10495,0,1719830881,2024-07-01,0.018,0.023,fee_rate_increase,82.14
pay_2024_H2_02103,payment,1636948,INR,captured,order_2024_H2_02103,inv_2024_H2_02103,Fashion & apparel order,netbanking,true,null,0,29465,0,1719831912,2024-07-01,0.018,0.018,,294.65
pay_2024_H2_02077,payment,4636402,INR,captured,order_2024_H2_02077,inv_2024_H2_02077,Baby & kids care set,upi,true,null,0,83455,0,1719832780,2024-07-01,0.018,0.018,,834.55
pay_2024_H2_01057,payment,236816,INR,captured,order_2024_H2_01057,inv_2024_H2_01057,Electronics accessories pack,card,true,null,0,5447,0,1719832816,2024-07-01,0.018,0.023,fee_rate_increase,42.63
pay_2024_H2_00918,payment,3206282,INR,captured,order_2024_H2_00918,inv_2024_H2_00918,Kitchen accessories bundle,upi,true,null,0,73744,0,1719833980,2024-07-01,0.018,0.023,fee_rate_increase,577.13
pay_2024_H2_02065,payment,1364830,INR,captured,order_2024_H2_02065,inv_2024_H2_02065,Seasonal festival purchase,upi,true,null,0,24567,0,1719835179,2024-07-01,0.018,0.018,,245.67
pay_2024_H2_01767,payment,1734072,INR,captured,order_2024_H2_01767,inv_2024_H2_01767,Baby & kids care set,card,true,null,0,39884,0,1719835420,2024-07-01,0.018,0.023,fee_rate_increase,312.13
pay_2024_H2_01610,payment,759008,INR,captured,order_2024_H2_01610,inv_2024_H2_01610,Books & premium stationery,upi,true,null,0,17457,0,1719835522,2024-07-01,0.018,0.023,fee_rate_increase,136.62
pay_2024_H2_00381,payment,184600,INR,captured,order_2024_H2_00381,inv_2024_H2_00381,Subscription box package,upi,true,null,0,4246,0,1719836540,2024-07-01,0.018,0.023,fee_rate_increase,33.23
pay_2024_H2_00615,payment,4544517,INR,captured,order_2024_H2_00615,inv_2024_H2_00615,Kitchen accessories bundle,upi,true,null,0,104524,0,1719836549,2024-07-01,0.018,0.023,fee_rate_increase,818.01
pay_2024_H2_01406,payment,5213150,INR,captured,order_2024_H2_01406,inv_2024_H2_01406,Gifting & hampers order,card,true,null,0,119902,0,1719838051,2024-07-01,0.018,0.023,fee_rate_increase,938.37
pay_2024_H2_01130,payment,1623291,INR,captured,order_2024_H2_01130,inv_2024_H2_01130,Fashion & apparel order,card,true,null,0,37336,0,1719838072,2024-07-01,0.018,0.023,fee_rate_increase,292.19
pay_2024_H2_00032,payment,1481319,INR,captured,order_2024_H2_00032,inv_2024_H2_00032,Online lifestyle order,upi,true,null,0,34070,0,1719838162,2024-07-01,0.018,0.023,fee_rate_increase,266.64
pay_2024_H2_01898,payment,434939,INR,captured,order_2024_H2_01898,inv_2024_H2_01898,Kitchen accessories bundle,card,true,null,0,10004,0,1719839185,2024-07-01,0.018,0.023,fee_rate_increase,78.29
pay_2024_H2_00529,payment,190938,INR,captured,order_2024_H2_00529,inv_2024_H2_00529,Health & wellness kit,upi,true,null,0,4392,0,1719840555,2024-07-01,0.018,0.023,fee_rate_increase,34.37
pay_2024_H2_01241,payment,1990282,INR,captured,order_2024_H2_01241,inv_2024_H2_01241,Books & premium stationery,upi,true,null,0,45776,0,1719841278,2024-07-01,0.018,0.023,fee_rate_increase,358.25
pay_2024_H2_01166,payment,234176,INR,captured,order_2024_H2_01166,inv_2024_H2_01166,Fashion & apparel order,card,true,null,0,5386,0,1719841387,2024-07-01,0.018,0.023,fee_rate_increase,42.15
pay_2024_H2_00451,payment,1408339,INR,captured,order_2024_H2_00451,inv_2024_H2_00451,Books & premium stationery,card,true,null,0,32392,0,1719841867,2024-07-01,0.018,0.023,fee_rate_increase,253.50
pay_2024_H2_01191,payment,13213778,INR,captured,order_2024_H2_01191,inv_2024_H2_01191,Kitchen accessories bundle,card,true,null,0,303917,0,1719842887,2024-07-01,0.018,0.023,fee_rate_increase,2378.48
pay_2024_H2_00076,payment,2700718,INR,captured,order_2024_H2_00076,inv_2024_H2_00076,Books & premium stationery,upi,true,null,0,62117,0,1719843629,2024-07-01,0.018,0.023,fee_rate_increase,486.13
pay_2024_H2_00044,payment,227528,INR,captured,order_2024_H2_00044,inv_2024_H2_00044,Books & premium stationery,upi,true,null,0,5233,0,1719847449,2024-07-01,0.018,0.023,fee_rate_increase,40.96
pay_2024_H2_01244,payment,16762702,INR,captured,order_2024_H2_01244,inv_2024_H2_01244,Seasonal festival purchase,netbanking,true,null,0,385542,0,1719849373,2024-07-01,0.018,0.023,fee_rate_increase,3017.29
pay_2024_H2_01575,payment,1972541,INR,captured,order_2024_H2_01575,inv_2024_H2_01575,Subscription box package,upi,true,null,0,45368,0,1719851029,2024-07-01,0.018,0.023,fee_rate_increase,355.06
pay_2024_H2_01522,payment,1987165,INR,captured,order_2024_H2_01522,inv_2024_H2_01522,Pet care supplies,upi,true,null,0,45705,0,1719851081,2024-07-01,0.018,0.023,fee_rate_increase,357.69
pay_2024_H2_01174,payment,169932,INR,captured,order_2024_H2_01174,inv_2024_H2_01174,Subscription box package,upi,true,null,0,3908,0,1719851753,2024-07-01,0.018,0.023,fee_rate_increase,30.59
pay_2024_H2_01601,payment,690510,INR,captured,order_2024_H2_01601,inv_2024_H2_01601,Pet care supplies,netbanking,true,null,0,15882,0,1719852313,2024-07-01,0.018,0.023,fee_rate_increase,124.29
pay_2024_H2_00976,payment,206058,INR,captured,order_2024_H2_00976,inv_2024_H2_00976,Online lifestyle order,card,true,null,0,4739,0,1719852674,2024-07-01,0.018,0.023,fee_rate_increase,37.09
pay_2024_H2_01206,payment,246364,INR,captured,order_2024_H2_01206,inv_2024_H2_01206,Subscription box package,card,true,null,0,5666,0,1719853212,2024-07-01,0.018,0.023,fee_rate_increase,44.35
pay_2024_H2_00972,payment,4624029,INR,captured,order_2024_H2_00972,inv_2024_H2_00972,Fitness & sports equipment,upi,true,null,0,106353,0,1719854519,2024-07-01,0.018,0.023,fee_rate_increase,832.33
pay_2024_H2_01367,payment,10785046,INR,captured,order_2024_H2_01367,inv_2024_H2_01367,Books & premium stationery,upi,true,null,0,248056,0,1719854747,2024-07-01,0.018,0.023,fee_rate_increase,1941.31
pay_2024_H2_00841,payment,9734287,INR,captured,order_2024_H2_00841,inv_2024_H2_00841,Baby & kids care set,upi,true,null,0,223889,0,1719855553,2024-07-01,0.018,0.023,fee_rate_increase,1752.17
pay_2024_H2_00404,payment,303952,INR,captured,order_2024_H2_00404,inv_2024_H2_00404,Home decor purchase,upi,true,null,0,6991,0,1719855614,2024-07-01,0.018,0.023,fee_rate_increase,54.71
pay_2024_H2_00387,payment,925692,INR,captured,order_2024_H2_00387,inv_2024_H2_00387,Seasonal festival purchase,upi,true,null,0,21291,0,1719856864,2024-07-01,0.018,0.023,fee_rate_increase,166.62
pay_2024_H2_01723,payment,13640855,INR,captured,order_2024_H2_01723,inv_2024_H2_01723,Office lifestyle gear,netbanking,true,null,0,313740,0,1719858364,2024-07-01,0.018,0.023,fee_rate_increase,2455.35
pay_2024_H2_00437,payment,339458,INR,captured,order_2024_H2_00437,inv_2024_H2_00437,Kitchen accessories bundle,card,true,null,0,7808,0,1719858533,2024-07-01,0.018,0.023,fee_rate_increase,61.10
pay_2024_H2_00757,payment,359073,INR,captured,order_2024_H2_00757,inv_2024_H2_00757,Online lifestyle order,upi,true,null,0,8259,0,1719859405,2024-07-01,0.018,0.023,fee_rate_increase,64.63
pay_2024_H2_01201,payment,421456,INR,captured,order_2024_H2_01201,inv_2024_H2_01201,Pet care supplies,upi,true,null,0,9693,0,1719859763,2024-07-01,0.018,0.023,fee_rate_increase,75.86
pay_2024_H2_00362,payment,255320,INR,captured,order_2024_H2_00362,inv_2024_H2_00362,Online lifestyle order,card,true,null,0,5872,0,1719860628,2024-07-01,0.018,0.023,fee_rate_increase,45.96
pay_2024_H2_00468,payment,4633106,INR,captured,order_2024_H2_00468,inv_2024_H2_00468,Online lifestyle order,upi,true,null,0,106561,0,1719861784,2024-07-01,0.018,0.023,fee_rate_increase,833.96
pay_2024_H2_00912,payment,1090628,INR,captured,order_2024_H2_00912,inv_2024_H2_00912,Office lifestyle gear,card,true,null,0,25084,0,1719863405,2024-07-01,0.018,0.023,fee_rate_increase,196.31
pay_2024_H2_01496,payment,688915,INR,captured,order_2024_H2_01496,inv_2024_H2_01496,Office lifestyle gear,card,true,null,0,15845,0,1719863699,2024-07-01,0.018,0.023,fee_rate_increase,124.00
pay_2024_H2_02184,payment,4949122,INR,captured,order_2024_H2_02184,inv_2024_H2_02184,Books & premium stationery,upi,true,null,0,89084,0,1719864159,2024-07-01,0.018,0.018,,890.84
pay_2024_H2_01635,payment,12174882,INR,captured,order_2024_H2_01635,inv_2024_H2_01635,Office lifestyle gear,card,true,null,0,280022,0,1719865191,2024-07-01,0.018,0.023,fee_rate_increase,2191.48
pay_2024_H2_00955,payment,476234,INR,captured,order_2024_H2_00955,inv_2024_H2_00955,Subscription box package,upi,true,null,0,10953,0,1719865358,2024-07-01,0.018,0.023,fee_rate_increase,85.72
pay_2024_H2_01614,payment,536679,INR,captured,order_2024_H2_01614,inv_2024_H2_01614,Office lifestyle gear,upi,true,null,0,12344,0,1719866582,2024-07-01,0.018,0.023,fee_rate_increase,96.60
pay_2024_H2_01845,payment,2096701,INR,captured,order_2024_H2_01845,inv_2024_H2_01845,Personal care products,upi,true,null,0,48224,0,1719866905,2024-07-01,0.018,0.023,fee_rate_increase,377.41
pay_2024_H2_00153,payment,485901,INR,captured,order_2024_H2_00153,inv_2024_H2_00153,Pet care supplies,card,true,null,0,11176,0,1719868516,2024-07-01,0.018,0.023,fee_rate_increase,87.46
pay_2024_H2_01163,payment,1885502,INR,captured,order_2024_H2_01163,inv_2024_H2_01163,Subscription box package,upi,true,null,0,43367,0,1719870630,2024-07-01,0.018,0.023,fee_rate_increase,339.39
pay_2024_H2_00509,payment,1704776,INR,captured,order_2024_H2_00509,inv_2024_H2_00509,Kitchen accessories bundle,upi,true,null,0,39210,0,1719871026,2024-07-01,0.018,0.023,fee_rate_increase,306.86
pay_2024_H2_00865,payment,326467,INR,captured,order_2024_H2_00865,inv_2024_H2_00865,Electronics accessories pack,card,true,null,0,7509,0,1719871054,2024-07-01,0.018,0.023,fee_rate_increase,58.76
pay_2024_H2_00723,payment,5758155,INR,captured,order_2024_H2_00723,inv_2024_H2_00723,Seasonal festival purchase,upi,true,null,0,132438,0,1719872182,2024-07-01,0.018,0.023,fee_rate_increase,1036.47
pay_2024_H2_01741,payment,1609509,INR,captured,order_2024_H2_01741,inv_2024_H2_01741,Subscription box package,wallet,true,null,0,37019,0,1719872460,2024-07-01,0.018,0.023,fee_rate_increase,289.71
pay_2024_H2_01417,payment,478731,INR,captured,order_2024_H2_01417,inv_2024_H2_01417,Baby & kids care set,upi,true,null,0,11011,0,1719873937,2024-07-01,0.018,0.023,fee_rate_increase,86.17
pay_2024_H2_02035,payment,1153393,INR,captured,order_2024_H2_02035,inv_2024_H2_02035,Baby & kids care set,netbanking,true,null,0,20761,0,1719874456,2024-07-01,0.018,0.018,,207.61
pay_2024_H2_01277,payment,1968818,INR,captured,order_2024_H2_01277,inv_2024_H2_01277,Home decor purchase,card,true,null,0,45283,0,1719875805,2024-07-01,0.018,0.023,fee_rate_increase,354.39
pay_2024_H2_00422,payment,1629951,INR,captured,order_2024_H2_00422,inv_2024_H2_00422,Fashion & apparel order,upi,true,null,0,37489,0,1719876867,2024-07-01,0.018,0.023,fee_rate_increase,293.39
pay_2024_H2_01755,payment,285088,INR,captured,order_2024_H2_01755,inv_2024_H2_01755,Online lifestyle order,upi,true,null,0,6557,0,1719877113,2024-07-01,0.018,0.023,fee_rate_increase,51.32
pay_2024_H2_00768,payment,1143674,INR,captured,order_2024_H2_00768,inv_2024_H2_00768,Books & premium stationery,card,true,null,0,26305,0,1719877576,2024-07-01,0.018,0.023,fee_rate_increase,205.86
pay_2024_H2_01588,payment,378535,INR,captured,order_2024_H2_01588,inv_2024_H2_01588,Seasonal festival purchase,upi,true,null,0,8706,0,1719878078,2024-07-01,0.018,0.023,fee_rate_increase,68.14
pay_2024_H2_01746,payment,811560,INR,captured,order_2024_H2_01746,inv_2024_H2_01746,Office lifestyle gear,wallet,true,null,0,18666,0,1719904595,2024-07-02,0.018,0.023,fee_rate_increase,146.08
pay_2024_H2_00618,payment,264845,INR,captured,order_2024_H2_00618,inv_2024_H2_00618,Subscription box package,upi,true,null,0,6091,0,1719904672,2024-07-02,0.018,0.023,fee_rate_increase,47.67
pay_2024_H2_01022,payment,4239122,INR,captured,order_2024_H2_01022,inv_2024_H2_01022,Fitness & sports equipment,upi,true,null,0,97500,0,1719904949,2024-07-02,0.018,0.023,fee_rate_increase,763.04
pay_2024_H2_00822,payment,3352305,INR,captured,order_2024_H2_00822,inv_2024_H2_00822,Office lifestyle gear,card,true,null,0,77103,0,1719905819,2024-07-02,0.018,0.023,fee_rate_increase,603.41
pay_2024_H2_00840,payment,16304775,INR,captured,order_2024_H2_00840,inv_2024_H2_00840,Electronics accessories pack,card,true,null,0,375010,0,1719906227,2024-07-02,0.018,0.023,fee_rate_increase,2934.86
pay_2024_H2_01000,payment,2602919,INR,captured,order_2024_H2_01000,inv_2024_H2_01000,Fitness & sports equipment,netbanking,true,null,0,59867,0,1719907347,2024-07-02,0.018,0.023,fee_rate_increase,468.53
pay_2024_H2_01814,payment,1974632,INR,captured,order_2024_H2_01814,inv_2024_H2_01814,Baby & kids care set,netbanking,true,null,0,45417,0,1719907465,2024-07-02,0.018,0.023,fee_rate_increase,355.43
pay_2024_H2_00221,payment,2522021,INR,captured,order_2024_H2_00221,inv_2024_H2_00221,Seasonal festival purchase,card,true,null,0,58006,0,1719908460,2024-07-02,0.018,0.023,fee_rate_increase,453.96
pay_2024_H2_00667,payment,816666,INR,captured,order_2024_H2_00667,inv_2024_H2_00667,Electronics accessories pack,upi,true,null,0,18783,0,1719909316,2024-07-02,0.018,0.023,fee_rate_increase,147.00
pay_2024_H2_01033,payment,2237596,INR,captured,order_2024_H2_01033,inv_2024_H2_01033,Health & wellness kit,upi,true,null,0,51465,0,1719911586,2024-07-02,0.018,0.023,fee_rate_increase,402.77
pay_2024_H2_01877,payment,1218730,INR,captured,order_2024_H2_01877,inv_2024_H2_01877,Baby & kids care set,card,true,null,0,28031,0,1719912045,2024-07-02,0.018,0.023,fee_rate_increase,219.37
pay_2024_H2_01478,payment,4945783,INR,captured,order_2024_H2_01478,inv_2024_H2_01478,Kitchen accessories bundle,upi,true,null,0,113753,0,1719912196,2024-07-02,0.018,0.023,fee_rate_increase,890.24
pay_2024_H2_01682,payment,957442,INR,captured,order_2024_H2_01682,inv_2024_H2_01682,Gifting & hampers order,card,true,null,0,22021,0,1719912427,2024-07-02,0.018,0.023,fee_rate_increase,172.34
pay_2024_H2_00007,payment,1739475,INR,captured,order_2024_H2_00007,inv_2024_H2_00007,Fashion & apparel order,upi,true,null,0,40008,0,1719912575,2024-07-02,0.018,0.023,fee_rate_increase,313.11
pay_2024_H2_00213,payment,1907451,INR,captured,order_2024_H2_00213,inv_2024_H2_00213,Office lifestyle gear,card,true,null,0,43871,0,1719913117,2024-07-02,0.018,0.023,fee_rate_increase,343.34
pay_2024_H2_02143,payment,357399,INR,captured,order_2024_H2_02143,inv_2024_H2_02143,Office lifestyle gear,upi,true,null,0,6433,0,1719914066,2024-07-02,0.018,0.018,,64.33
pay_2024_H2_01951,payment,409788,INR,captured,order_2024_H2_01951,inv_2024_H2_01951,Kitchen accessories bundle,upi,true,null,0,7376,0,1719914391,2024-07-02,0.018,0.018,,73.76
pay_2024_H2_00447,payment,1066767,INR,captured,order_2024_H2_00447,inv_2024_H2_00447,Baby & kids care set,upi,true,null,0,24536,0,1719915309,2024-07-02,0.018,0.023,fee_rate_increase,192.02
pay_2024_H2_01515,payment,374106,INR,captured,order_2024_H2_01515,inv_2024_H2_01515,Baby & kids care set,upi,true,null,0,8604,0,1719916040,2024-07-02,0.018,0.023,fee_rate_increase,67.34
pay_2024_H2_01564,payment,1611337,INR,captured,order_2024_H2_01564,inv_2024_H2_01564,Personal care products,upi,true,null,0,37061,0,1719918881,2024-07-02,0.018,0.023,fee_rate_increase,290.04
pay_2024_H2_01976,payment,454632,INR,captured,order_2024_H2_01976,inv_2024_H2_01976,Pet care supplies,upi,true,null,0,8183,0,1719919067,2024-07-02,0.018,0.018,,81.83
pay_2024_H2_00371,payment,276875,INR,captured,order_2024_H2_00371,inv_2024_H2_00371,Books & premium stationery,card,true,null,0,6368,0,1719921045,2024-07-02,0.018,0.023,fee_rate_increase,49.84
pay_2024_H2_01834,payment,476768,INR,captured,order_2024_H2_01834,inv_2024_H2_01834,Pet care supplies,card,true,null,0,10966,0,1719922270,2024-07-02,0.018,0.023,fee_rate_increase,85.82
pay_2024_H2_01695,payment,1729281,INR,captured,order_2024_H2_01695,inv_2024_H2_01695,Personal care products,card,true,null,0,39773,0,1719924971,2024-07-02,0.018,0.023,fee_rate_increase,311.27
pay_2024_H2_01844,payment,298388,INR,captured,order_2024_H2_01844,inv_2024_H2_01844,Fitness & sports equipment,upi,true,null,0,6863,0,1719928773,2024-07-02,0.018,0.023,fee_rate_increase,53.71
pay_2024_H2_01127,payment,469985,INR,captured,order_2024_H2_01127,inv_2024_H2_01127,Subscription box package,wallet,true,null,0,10810,0,1719929344,2024-07-02,0.018,0.023,fee_rate_increase,84.60
pay_2024_H2_00477,payment,165727,INR,captured,order_2024_H2_00477,inv_2024_H2_00477,Gifting & hampers order,upi,true,null,0,3812,0,1719930228,2024-07-02,0.018,0.023,fee_rate_increase,29.83
pay_2024_H2_00488,payment,10102227,INR,captured,order_2024_H2_00488,inv_2024_H2_00488,Books & premium stationery,wallet,true,null,0,232351,0,1719930356,2024-07-02,0.018,0.023,fee_rate_increase,1818.40
pay_2024_H2_01912,payment,1857180,INR,captured,order_2024_H2_01912,inv_2024_H2_01912,Gifting & hampers order,upi,true,null,0,42715,0,1719930646,2024-07-02,0.018,0.023,fee_rate_increase,334.29
pay_2024_H2_01442,payment,301605,INR,captured,order_2024_H2_01442,inv_2024_H2_01442,Kitchen accessories bundle,card,true,null,0,6937,0,1719930857,2024-07-02,0.018,0.023,fee_rate_increase,54.29
pay_2024_H2_02152,payment,1252188,INR,captured,order_2024_H2_02152,inv_2024_H2_02152,Fitness & sports equipment,upi,true,null,0,22539,0,1719935714,2024-07-02,0.018,0.018,,225.39
pay_2024_H2_01765,payment,364954,INR,captured,order_2024_H2_01765,inv_2024_H2_01765,Home decor purchase,card,true,null,0,8394,0,1719936685,2024-07-02,0.018,0.023,fee_rate_increase,65.69
pay_2024_H2_01031,payment,1997704,INR,captured,order_2024_H2_01031,inv_2024_H2_01031,Electronics accessories pack,upi,true,null,0,45947,0,1719937128,2024-07-02,0.018,0.023,fee_rate_increase,359.59
pay_2024_H2_00610,payment,5631934,INR,captured,order_2024_H2_00610,inv_2024_H2_00610,Subscription box package,upi,true,null,0,129534,0,1719937146,2024-07-02,0.018,0.023,fee_rate_increase,1013.75
pay_2024_H2_01448,payment,6588399,INR,captured,order_2024_H2_01448,inv_2024_H2_01448,Online lifestyle order,card,true,null,0,151533,0,1719937629,2024-07-02,0.018,0.023,fee_rate_increase,1185.91
pay_2024_H2_00516,payment,191123,INR,captured,order_2024_H2_00516,inv_2024_H2_00516,Online lifestyle order,upi,true,null,0,4396,0,1719937953,2024-07-02,0.018,0.023,fee_rate_increase,34.40
pay_2024_H2_02090,payment,4346184,INR,captured,order_2024_H2_02090,inv_2024_H2_02090,Online lifestyle order,netbanking,true,null,0,78231,0,1719938770,2024-07-02,0.018,0.018,,782.31
pay_2024_H2_01219,payment,448813,INR,captured,order_2024_H2_01219,inv_2024_H2_01219,Online lifestyle order,card,true,null,0,10323,0,1719938899,2024-07-02,0.018,0.023,fee_rate_increase,80.79
pay_2024_H2_01975,payment,1176525,INR,captured,order_2024_H2_01975,inv_2024_H2_01975,Fashion & apparel order,upi,true,null,0,21177,0,1719939267,2024-07-02,0.018,0.018,,211.77
pay_2024_H2_00699,payment,12699389,INR,captured,order_2024_H2_00699,inv_2024_H2_00699,Pet care supplies,wallet,true,null,0,292086,0,1719940759,2024-07-02,0.018,0.023,fee_rate_increase,2285.89
pay_2024_H2_00679,payment,1195455,INR,captured,order_2024_H2_00679,inv_2024_H2_00679,Online lifestyle order,upi,true,null,0,27495,0,1719941216,2024-07-02,0.018,0.023,fee_rate_increase,215.18
pay_2024_H2_00842,payment,16720142,INR,captured,order_2024_H2_00842,inv_2024_H2_00842,Seasonal festival purchase,card,true,null,0,384563,0,1719941435,2024-07-02,0.018,0.023,fee_rate_increase,3009.63
pay_2024_H2_01140,payment,2906702,INR,captured,order_2024_H2_01140,inv_2024_H2_01140,Kitchen accessories bundle,netbanking,true,null,0,66854,0,1719942253,2024-07-02,0.018,0.023,fee_rate_increase,523.21
pay_2024_H2_00947,payment,3965673,INR,captured,order_2024_H2_00947,inv_2024_H2_00947,Personal care products,card,true,null,0,91210,0,1719943999,2024-07-02,0.018,0.023,fee_rate_increase,713.82
pay_2024_H2_01736,payment,929057,INR,captured,order_2024_H2_01736,inv_2024_H2_01736,Kitchen accessories bundle,netbanking,true,null,0,21368,0,1719944060,2024-07-02,0.018,0.023,fee_rate_increase,167.23
pay_2024_H2_02225,payment,15623646,INR,captured,order_2024_H2_02225,inv_2024_H2_02225,Baby & kids care set,card,true,null,0,281226,0,1719944990,2024-07-02,0.018,0.018,,2812.26
pay_2024_H2_00009,payment,1560919,INR,captured,order_2024_H2_00009,inv_2024_H2_00009,Gifting & hampers order,upi,true,null,0,35901,0,1719945631,2024-07-02,0.018,0.023,fee_rate_increase,280.97
pay_2024_H2_01597,payment,439893,INR,captured,order_2024_H2_01597,inv_2024_H2_01597,Fitness & sports equipment,upi,true,null,0,10118,0,1719946027,2024-07-02,0.018,0.023,fee_rate_increase,79.18
pay_2024_H2_00096,payment,1751527,INR,captured,order_2024_H2_00096,inv_2024_H2_00096,Baby & kids care set,upi,true,null,0,40285,0,1719947176,2024-07-02,0.018,0.023,fee_rate_increase,315.27
pay_2024_H2_01506,payment,746953,INR,captured,order_2024_H2_01506,inv_2024_H2_01506,Online lifestyle order,upi,true,null,0,17180,0,1719947448,2024-07-02,0.018,0.023,fee_rate_increase,134.45
pay_2024_H2_02170,payment,1644941,INR,captured,order_2024_H2_02170,inv_2024_H2_02170,Baby & kids care set,upi,true,null,0,29609,0,1719947975,2024-07-02,0.018,0.018,,296.09
pay_2024_H2_01714,payment,301803,INR,captured,order_2024_H2_01714,inv_2024_H2_01714,Gifting & hampers order,netbanking,true,null,0,6941,0,1719948670,2024-07-02,0.018,0.023,fee_rate_increase,54.32
pay_2024_H2_01972,payment,369992,INR,captured,order_2024_H2_01972,inv_2024_H2_01972,Office lifestyle gear,card,true,null,0,6660,0,1719950016,2024-07-02,0.018,0.018,,66.60
pay_2024_H2_00811,payment,1429838,INR,captured,order_2024_H2_00811,inv_2024_H2_00811,Home decor purchase,card,true,null,0,32886,0,1719950312,2024-07-02,0.018,0.023,fee_rate_increase,257.37
pay_2024_H2_00548,payment,295388,INR,captured,order_2024_H2_00548,inv_2024_H2_00548,Seasonal festival purchase,upi,true,null,0,6794,0,1719951016,2024-07-02,0.018,0.023,fee_rate_increase,53.17
pay_2024_H2_01591,payment,4929112,INR,captured,order_2024_H2_01591,inv_2024_H2_01591,Home decor purchase,upi,true,null,0,113370,0,1719952070,2024-07-02,0.018,0.023,fee_rate_increase,887.24
pay_2024_H2_00413,payment,5683631,INR,captured,order_2024_H2_00413,inv_2024_H2_00413,Personal care products,upi,true,null,0,130724,0,1719952533,2024-07-02,0.018,0.023,fee_rate_increase,1023.05
pay_2024_H2_00803,payment,1224944,INR,captured,order_2024_H2_00803,inv_2024_H2_00803,Subscription box package,netbanking,true,null,0,28174,0,1719954993,2024-07-02,0.018,0.023,fee_rate_increase,220.49
pay_2024_H2_00107,payment,2685460,INR,captured,order_2024_H2_00107,inv_2024_H2_00107,Kitchen accessories bundle,upi,true,null,0,61766,0,1719955852,2024-07-02,0.018,0.023,fee_rate_increase,483.38
pay_2024_H2_02127,payment,288070,INR,captured,order_2024_H2_02127,inv_2024_H2_02127,Baby & kids care set,upi,true,null,0,5185,0,1719958392,2024-07-02,0.018,0.018,,51.85
