entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,settlement_utr,payment_id,order_id,method,anomaly_type
pay_2024_H2_01191,payment,0,13213778,13213778,INR,303917,0,false,true,1719842887,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01191,order_2024_H2_01191,card,fee_rate_increase
pay_2024_H2_01201,payment,0,421456,421456,INR,9693,0,false,true,1719859763,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01201,order_2024_H2_01201,upi,fee_rate_increase
pay_2024_H2_01206,payment,0,246364,246364,INR,5666,0,false,true,1719853212,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01206,order_2024_H2_01206,card,fee_rate_increase
pay_2024_H2_01237,payment,0,480266,480266,INR,11046,0,false,true,1719827822,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01237,order_2024_H2_01237,netbanking,fee_rate_increase
pay_2024_H2_01241,payment,0,1990282,1990282,INR,45776,0,false,true,1719841278,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01241,order_2024_H2_01241,upi,fee_rate_increase
pay_2024_H2_01244,payment,0,16762702,16762702,INR,385542,0,false,true,1719849373,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01244,order_2024_H2_01244,netbanking,fee_rate_increase
pay_2024_H2_01277,payment,0,1968818,1968818,INR,45283,0,false,true,1719875805,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01277,order_2024_H2_01277,card,fee_rate_increase
pay_2024_H2_01326,payment,0,361255,361255,INR,8309,0,false,true,1719827725,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01326,order_2024_H2_01326,upi,fee_rate_increase
pay_2024_H2_01367,payment,0,10785046,10785046,INR,248056,0,false,true,1719854747,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01367,order_2024_H2_01367,upi,fee_rate_increase
pay_2024_H2_01406,payment,0,5213150,5213150,INR,119902,0,false,true,1719838051,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01406,order_2024_H2_01406,card,fee_rate_increase
pay_2024_H2_01417,payment,0,478731,478731,INR,11011,0,false,true,1719873937,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01417,order_2024_H2_01417,upi,fee_rate_increase
pay_2024_H2_01422,payment,0,207648,207648,INR,4776,0,false,true,1719817272,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01422,order_2024_H2_01422,card,fee_rate_increase
pay_2024_H2_01496,payment,0,688915,688915,INR,15845,0,false,true,1719863699,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01496,order_2024_H2_01496,card,fee_rate_increase
pay_2024_H2_01504,payment,0,10766765,10766765,INR,247636,0,false,true,1719827658,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01504,order_2024_H2_01504,upi,fee_rate_increase
pay_2024_H2_01522,payment,0,1987165,1987165,INR,45705,0,false,true,1719851081,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01522,order_2024_H2_01522,upi,fee_rate_increase
pay_2024_H2_01567,payment,0,321163,321163,INR,7387,0,false,true,1719830870,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01567,order_2024_H2_01567,card,fee_rate_increase
pay_2024_H2_01575,payment,0,1972541,1972541,INR,45368,0,false,true,1719851029,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01575,order_2024_H2_01575,upi,fee_rate_increase
pay_2024_H2_01588,payment,0,378535,378535,INR,8706,0,false,true,1719878078,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01588,order_2024_H2_01588,upi,fee_rate_increase
pay_2024_H2_01601,payment,0,690510,690510,INR,15882,0,false,true,1719852313,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01601,order_2024_H2_01601,netbanking,fee_rate_increase
pay_2024_H2_01609,payment,0,1862828,1862828,INR,42845,0,false,true,1719819392,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01609,order_2024_H2_01609,card,fee_rate_increase
pay_2024_H2_01610,payment,0,759008,759008,INR,17457,0,false,true,1719835522,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01610,order_2024_H2_01610,upi,fee_rate_increase
pay_2024_H2_01614,payment,0,536679,536679,INR,12344,0,false,true,1719866582,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01614,order_2024_H2_01614,upi,fee_rate_increase
pay_2024_H2_01635,payment,0,12174882,12174882,INR,280022,0,false,true,1719865191,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01635,order_2024_H2_01635,card,fee_rate_increase
pay_2024_H2_01718,payment,0,456318,456318,INR,10495,0,false,true,1719830881,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01718,order_2024_H2_01718,upi,fee_rate_increase
pay_2024_H2_01723,payment,0,13640855,13640855,INR,313740,0,false,true,1719858364,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01723,order_2024_H2_01723,netbanking,fee_rate_increase
pay_2024_H2_01730,payment,0,325654,325654,INR,7490,0,false,true,1719828394,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01730,order_2024_H2_01730,card,fee_rate_increase
pay_2024_H2_01741,payment,0,1609509,1609509,INR,37019,0,false,true,1719872460,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01741,order_2024_H2_01741,wallet,fee_rate_increase
pay_2024_H2_01755,payment,0,285088,285088,INR,6557,0,false,true,1719877113,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01755,order_2024_H2_01755,upi,fee_rate_increase
pay_2024_H2_01767,payment,0,1734072,1734072,INR,39884,0,false,true,1719835420,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01767,order_2024_H2_01767,card,fee_rate_increase
pay_2024_H2_01845,payment,0,2096701,2096701,INR,48224,0,false,true,1719866905,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01845,order_2024_H2_01845,upi,fee_rate_increase
pay_2024_H2_01898,payment,0,434939,434939,INR,10004,0,false,true,1719839185,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_01898,order_2024_H2_01898,card,fee_rate_increase
pay_2024_H2_02035,payment,0,1153393,1153393,INR,20761,0,false,true,1719874456,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_02035,order_2024_H2_02035,netbanking,
pay_2024_H2_02065,payment,0,1364830,1364830,INR,24567,0,false,true,1719835179,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_02065,order_2024_H2_02065,upi,
pay_2024_H2_02077,payment,0,4636402,4636402,INR,83455,0,false,true,1719832780,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_02077,order_2024_H2_02077,upi,
pay_2024_H2_02097,payment,0,825422,825422,INR,14858,0,false,true,1719817283,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_02097,order_2024_H2_02097,upi,
pay_2024_H2_02103,payment,0,1636948,1636948,INR,29465,0,false,true,1719831912,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_02103,order_2024_H2_02103,netbanking,
pay_2024_H2_02184,payment,0,4949122,4949122,INR,89084,0,false,true,1719864159,1719910800,set_2024_H2_00001,UTR2024H200001,pay_2024_H2_02184,order_2024_H2_02184,upi,
pay_2024_H2_00007,payment,0,1739475,1739475,INR,40008,0,false,true,1719912575,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00007,order_2024_H2_00007,upi,fee_rate_increase
pay_2024_H2_00009,payment,0,1560919,1560919,INR,35901,0,false,true,1719945631,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00009,order_2024_H2_00009,upi,fee_rate_increase
pay_2024_H2_00064,payment,0,410991,410991,INR,9453,0,false,true,1719958735,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00064,order_2024_H2_00064,upi,fee_rate_increase
pay_2024_H2_00077,payment,0,299292,299292,INR,6884,0,false,true,1719959065,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00077,order_2024_H2_00077,upi,fee_rate_increase
pay_2024_H2_00096,payment,0,1751527,1751527,INR,40285,0,false,true,1719947176,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00096,order_2024_H2_00096,upi,fee_rate_increase
pay_2024_H2_00107,payment,0,2685460,2685460,INR,61766,0,false,true,1719955852,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00107,order_2024_H2_00107,upi,fee_rate_increase
pay_2024_H2_00213,payment,0,1907451,1907451,INR,43871,0,false,true,1719913117,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00213,order_2024_H2_00213,card,fee_rate_increase
pay_2024_H2_00221,payment,0,2522021,2522021,INR,58006,0,false,true,1719908460,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00221,order_2024_H2_00221,card,fee_rate_increase
pay_2024_H2_00227,payment,0,291970,291970,INR,6715,0,false,true,1719962742,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00227,order_2024_H2_00227,card,fee_rate_increase
pay_2024_H2_00371,payment,0,276875,276875,INR,6368,0,false,true,1719921045,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00371,order_2024_H2_00371,card,fee_rate_increase
pay_2024_H2_00413,payment,0,5683631,5683631,INR,130724,0,false,true,1719952533,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00413,order_2024_H2_00413,upi,fee_rate_increase
pay_2024_H2_00439,payment,0,1541015,1541015,INR,35443,0,false,true,1719963413,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00439,order_2024_H2_00439,card,fee_rate_increase
pay_2024_H2_00447,payment,0,1066767,1066767,INR,24536,0,false,true,1719915309,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00447,order_2024_H2_00447,upi,fee_rate_increase
pay_2024_H2_00477,payment,0,165727,165727,INR,3812,0,false,true,1719930228,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00477,order_2024_H2_00477,upi,fee_rate_increase
pay_2024_H2_00488,payment,0,10102227,10102227,INR,232351,0,false,true,1719930356,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00488,order_2024_H2_00488,wallet,fee_rate_increase
pay_2024_H2_00516,payment,0,191123,191123,INR,4396,0,false,true,1719937953,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00516,order_2024_H2_00516,upi,fee_rate_increase
pay_2024_H2_00548,payment,0,295388,295388,INR,6794,0,false,true,1719951016,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00548,order_2024_H2_00548,upi,fee_rate_increase
pay_2024_H2_00610,payment,0,5631934,5631934,INR,129534,0,false,true,1719937146,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00610,order_2024_H2_00610,upi,fee_rate_increase
pay_2024_H2_00618,payment,0,264845,264845,INR,6091,0,false,true,1719904672,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00618,order_2024_H2_00618,upi,fee_rate_increase
pay_2024_H2_00667,payment,0,816666,816666,INR,18783,0,false,true,1719909316,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00667,order_2024_H2_00667,upi,fee_rate_increase
pay_2024_H2_00679,payment,0,1195455,1195455,INR,27495,0,false,true,1719941216,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00679,order_2024_H2_00679,upi,fee_rate_increase
pay_2024_H2_00699,payment,0,12699389,12699389,INR,292086,0,false,true,1719940759,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00699,order_2024_H2_00699,wallet,fee_rate_increase
pay_2024_H2_00803,payment,0,1224944,1224944,INR,28174,0,false,true,1719954993,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00803,order_2024_H2_00803,netbanking,fee_rate_increase
pay_2024_H2_00811,payment,0,1429838,1429838,INR,32886,0,false,true,1719950312,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00811,order_2024_H2_00811,card,fee_rate_increase
pay_2024_H2_00822,payment,0,3352305,3352305,INR,77103,0,false,true,1719905819,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00822,order_2024_H2_00822,card,fee_rate_increase
pay_2024_H2_00840,payment,0,16304775,16304775,INR,375010,0,false,true,1719906227,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00840,order_2024_H2_00840,card,fee_rate_increase
pay_2024_H2_00842,payment,0,16720142,16720142,INR,384563,0,false,true,1719941435,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00842,order_2024_H2_00842,card,fee_rate_increase
pay_2024_H2_00877,payment,0,1082605,1082605,INR,24900,0,false,true,1719964573,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00877,order_2024_H2_00877,card,fee_rate_increase
pay_2024_H2_00947,payment,0,3965673,3965673,INR,91210,0,false,true,1719943999,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_00947,order_2024_H2_00947,card,fee_rate_increase
pay_2024_H2_01000,payment,0,2602919,2602919,INR,59867,0,false,true,1719907347,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01000,order_2024_H2_01000,netbanking,fee_rate_increase
pay_2024_H2_01022,payment,0,4239122,4239122,INR,97500,0,false,true,1719904949,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01022,order_2024_H2_01022,upi,fee_rate_increase
pay_2024_H2_01031,payment,0,1997704,1997704,INR,45947,0,false,true,1719937128,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01031,order_2024_H2_01031,upi,fee_rate_increase
pay_2024_H2_01033,payment,0,2237596,2237596,INR,51465,0,false,true,1719911586,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01033,order_2024_H2_01033,upi,fee_rate_increase
pay_2024_H2_01127,payment,0,469985,469985,INR,10810,0,false,true,1719929344,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01127,order_2024_H2_01127,wallet,fee_rate_increase
pay_2024_H2_01140,payment,0,2906702,2906702,INR,66854,0,false,true,1719942253,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01140,order_2024_H2_01140,netbanking,fee_rate_increase
pay_2024_H2_01219,payment,0,448813,448813,INR,10323,0,false,true,1719938899,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01219,order_2024_H2_01219,card,fee_rate_increase
pay_2024_H2_01221,payment,0,380354,380354,INR,8748,0,false,true,1719958689,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01221,order_2024_H2_01221,upi,fee_rate_increase
pay_2024_H2_01339,payment,0,3574483,3574483,INR,82213,0,false,true,1719962754,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01339,order_2024_H2_01339,upi,fee_rate_increase
pay_2024_H2_01370,payment,0,7835773,7835773,INR,180223,0,false,true,1719958682,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01370,order_2024_H2_01370,upi,fee_rate_increase
pay_2024_H2_01442,payment,0,301605,301605,INR,6937,0,false,true,1719930857,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01442,order_2024_H2_01442,card,fee_rate_increase
pay_2024_H2_01448,payment,0,6588399,6588399,INR,151533,0,false,true,1719937629,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01448,order_2024_H2_01448,card,fee_rate_increase
pay_2024_H2_01460,payment,0,3853417,3853417,INR,88629,0,false,true,1719961049,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01460,order_2024_H2_01460,upi,fee_rate_increase
pay_2024_H2_01478,payment,0,4945783,4945783,INR,113753,0,false,true,1719912196,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01478,order_2024_H2_01478,upi,fee_rate_increase
pay_2024_H2_01506,payment,0,746953,746953,INR,17180,0,false,true,1719947448,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01506,order_2024_H2_01506,upi,fee_rate_increase
pay_2024_H2_01515,payment,0,374106,374106,INR,8604,0,false,true,1719916040,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01515,order_2024_H2_01515,upi,fee_rate_increase
pay_2024_H2_01564,payment,0,1611337,1611337,INR,37061,0,false,true,1719918881,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01564,order_2024_H2_01564,upi,fee_rate_increase
pay_2024_H2_01591,payment,0,4929112,4929112,INR,113370,0,false,true,1719952070,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01591,order_2024_H2_01591,upi,fee_rate_increase
pay_2024_H2_01597,payment,0,439893,439893,INR,10118,0,false,true,1719946027,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01597,order_2024_H2_01597,upi,fee_rate_increase
pay_2024_H2_01682,payment,0,957442,957442,INR,22021,0,false,true,1719912427,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01682,order_2024_H2_01682,card,fee_rate_increase
pay_2024_H2_01695,payment,0,1729281,1729281,INR,39773,0,false,true,1719924971,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01695,order_2024_H2_01695,card,fee_rate_increase
pay_2024_H2_01714,payment,0,301803,301803,INR,6941,0,false,true,1719948670,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01714,order_2024_H2_01714,netbanking,fee_rate_increase
pay_2024_H2_01736,payment,0,929057,929057,INR,21368,0,false,true,1719944060,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01736,order_2024_H2_01736,netbanking,fee_rate_increase
pay_2024_H2_01746,payment,0,811560,811560,INR,18666,0,false,true,1719904595,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01746,order_2024_H2_01746,wallet,fee_rate_increase
pay_2024_H2_01765,payment,0,364954,364954,INR,8394,0,false,true,1719936685,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01765,order_2024_H2_01765,card,fee_rate_increase
pay_2024_H2_01814,payment,0,1974632,1974632,INR,45417,0,false,true,1719907465,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01814,order_2024_H2_01814,netbanking,fee_rate_increase
pay_2024_H2_01834,payment,0,476768,476768,INR,10966,0,false,true,1719922270,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01834,order_2024_H2_01834,card,fee_rate_increase
pay_2024_H2_01844,payment,0,298388,298388,INR,6863,0,false,true,1719928773,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01844,order_2024_H2_01844,upi,fee_rate_increase
pay_2024_H2_01877,payment,0,1218730,1218730,INR,28031,0,false,true,1719912045,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01877,order_2024_H2_01877,card,fee_rate_increase
pay_2024_H2_01912,payment,0,1857180,1857180,INR,42715,0,false,true,1719930646,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01912,order_2024_H2_01912,upi,fee_rate_increase
pay_2024_H2_01951,payment,0,409788,409788,INR,7376,0,false,true,1719914391,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01951,order_2024_H2_01951,upi,
pay_2024_H2_01972,payment,0,369992,369992,INR,6660,0,false,true,1719950016,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01972,order_2024_H2_01972,card,
pay_2024_H2_01975,payment,0,1176525,1176525,INR,21177,0,false,true,1719939267,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01975,order_2024_H2_01975,upi,
pay_2024_H2_01976,payment,0,454632,454632,INR,8183,0,false,true,1719919067,1719997200,set_2024_H2_00002,UTR2024H200002,pay_2024_H2_01976,order_2024_H2_01976,upi,
