id,entity,amount,currency,payment_id,created_at,created_date,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_2025_H2_045,refund,81800,INR,pay_2025_H2_08578,1760095870,2025-10-10,rcpt_2025_H2_rf_045,processed,normal,normal,UTR_2025_H2_RF_045,,
rfnd_2025_H2_046,refund,289300,INR,pay_2025_H2_18961,1766708609,2025-12-26,rcpt_2025_H2_rf_046,processed,normal,normal,UTR_2025_H2_RF_046,,
rfnd_2025_H2_047,refund,57700,INR,pay_2025_H2_07559,1759546981,2025-10-04,rcpt_2025_H2_rf_047,processed,normal,normal,UTR_2025_H2_RF_047,,
rfnd_2025_H2_048,refund,286000,INR,pay_2025_H2_08796,1760648335,2025-10-16,rcpt_2025_H2_rf_048,processed,normal,normal,UTR_2025_H2_RF_048,,
rfnd_2025_H2_049,refund,9094000,INR,pay_2025_H2_18021,1766195033,2025-12-20,rcpt_2025_H2_rf_049,processed,normal,normal,UTR_2025_H2_RF_049,,
rfnd_2025_H2_050,refund,129500,INR,pay_2025_H2_03549,1755387238,2025-08-16,rcpt_2025_H2_rf_050,processed,normal,normal,UTR_2025_H2_RF_050,,
rfnd_2025_H2_051,refund,85600,INR,pay_2025_H2_16742,1768173020,2026-01-11,rcpt_2025_H2_rf_051,processed,normal,normal,UTR_2025_H2_RF_051,,
rfnd_2025_H2_052,refund,120800,INR,pay_2025_H2_08727,1760164295,2025-10-11,rcpt_2025_H2_rf_052,processed,normal,normal,UTR_2025_H2_RF_052,,
rfnd_2025_H2_053,refund,330700,INR,pay_2025_H2_06511,1759833232,2025-10-07,rcpt_2025_H2_rf_053,processed,normal,normal,UTR_2025_H2_RF_053,,
rfnd_2025_H2_054,refund,13263400,INR,pay_2025_H2_12674,1763532808,2025-11-19,rcpt_2025_H2_rf_054,processed,normal,normal,UTR_2025_H2_RF_054,,
rfnd_2025_H2_055,refund,292800,INR,pay_2025_H2_17458,1765281691,2025-12-09,rcpt_2025_H2_rf_055,processed,normal,normal,UTR_2025_H2_RF_055,,
rfnd_2025_H2_056,refund,689700,INR,pay_2025_H2_01010,1752717763,2025-07-17,rcpt_2025_H2_rf_056,processed,normal,normal,UTR_2025_H2_RF_056,,
rfnd_2025_H2_057,refund,7493700,INR,pay_2025_H2_12774,1763367723,2025-11-17,rcpt_2025_H2_rf_057,processed,normal,normal,UTR_2025_H2_RF_057,,
rfnd_2025_H2_058,refund,198900,INR,pay_2025_H2_07602,1757764379,2025-09-13,rcpt_2025_H2_rf_058,processed,normal,normal,UTR_2025_H2_RF_058,,
rfnd_2025_H2_059,refund,3806800,INR,pay_2025_H2_10578,1760944741,2025-10-20,rcpt_2025_H2_rf_059,processed,normal,normal,UTR_2025_H2_RF_059,,
rfnd_2025_H2_060,refund,78200,INR,pay_2025_H2_17351,1766499821,2025-12-23,rcpt_2025_H2_rf_060,processed,normal,normal,UTR_2025_H2_RF_060,,
rfnd_2025_H2_061,refund,1795700,INR,pay_2025_H2_04755,1754296778,2025-08-04,rcpt_2025_H2_rf_061,processed,normal,normal,UTR_2025_H2_RF_061,,
rfnd_2025_H2_062,refund,2799800,INR,pay_2025_H2_03854,1756797326,2025-09-02,rcpt_2025_H2_rf_062,processed,normal,normal,UTR_2025_H2_RF_062,,
rfnd_2025_H2_063,refund,11110300,INR,pay_2025_H2_13093,1764510742,2025-11-30,rcpt_2025_H2_rf_063,processed,normal,normal,UTR_2025_H2_RF_063,,
rfnd_2025_H2_064,refund,3282000,INR,pay_2025_H2_12881,1763280775,2025-11-16,rcpt_2025_H2_rf_064,processed,normal,normal,UTR_2025_H2_RF_064,,
rfnd_2025_H2_065,refund,208300,INR,pay_2025_H2_10093,1763099523,2025-11-14,rcpt_2025_H2_rf_065,processed,normal,normal,UTR_2025_H2_RF_065,,
rfnd_2025_H2_066,refund,4933200,INR,pay_2025_H2_05662,1758865024,2025-09-26,rcpt_2025_H2_rf_066,processed,normal,normal,UTR_2025_H2_RF_066,,
rfnd_2025_H2_067,refund,115800,INR,pay_2025_H2_06061,1757509013,2025-09-10,rcpt_2025_H2_rf_067,processed,normal,normal,UTR_2025_H2_RF_067,,
rfnd_2025_H2_068,refund,268400,INR,pay_2025_H2_05625,1757919526,2025-09-15,rcpt_2025_H2_rf_068,processed,normal,normal,UTR_2025_H2_RF_068,,
rfnd_2025_H2_069,refund,4277300,INR,pay_2025_H2_16239,1763985440,2025-11-24,rcpt_2025_H2_rf_069,processed,normal,normal,UTR_2025_H2_RF_069,,
rfnd_2025_H2_070,refund,102000,INR,pay_2025_H2_11251,1760707834,2025-10-17,rcpt_2025_H2_rf_070,processed,normal,normal,UTR_2025_H2_RF_070,,
rfnd_2025_H2_071,refund,7557200,INR,pay_2025_H2_02830,1756116476,2025-08-25,rcpt_2025_H2_rf_071,processed,normal,normal,UTR_2025_H2_RF_071,,
rfnd_2025_H2_072,refund,155100,INR,pay_2025_H2_10919,1761332525,2025-10-24,rcpt_2025_H2_rf_072,processed,normal,normal,UTR_2025_H2_RF_072,,
rfnd_2025_H2_073,refund,3721900,INR,pay_2025_H2_05008,1758268641,2025-09-19,rcpt_2025_H2_rf_073,processed,normal,normal,UTR_2025_H2_RF_073,,
rfnd_2025_H2_074,refund,329500,INR,pay_2025_H2_05240,1759290531,2025-10-01,rcpt_2025_H2_rf_074,processed,normal,normal,UTR_2025_H2_RF_074,,
rfnd_2025_H2_075,refund,350000,INR,pay_2025_H2_06385,1759330672,2025-10-01,rcpt_2025_H2_rf_075,processed,normal,normal,UTR_2025_H2_RF_075,,
rfnd_2025_H2_076,refund,2084400,INR,pay_2025_H2_15472,1765150349,2025-12-07,rcpt_2025_H2_rf_076,processed,normal,normal,UTR_2025_H2_RF_076,,
rfnd_2025_H2_077,refund,194400,INR,pay_2025_H2_02650,1755453069,2025-08-17,rcpt_2025_H2_rf_077,processed,normal,normal,UTR_2025_H2_RF_077,,
rfnd_2025_H2_078,refund,390600,INR,pay_2025_H2_14859,1764105276,2025-11-25,rcpt_2025_H2_rf_078,processed,normal,normal,UTR_2025_H2_RF_078,,
rfnd_2025_H2_079,refund,1521000,INR,pay_2025_H2_08444,1761954779,2025-10-31,rcpt_2025_H2_rf_079,processed,normal,normal,UTR_2025_H2_RF_079,,
rfnd_2025_H2_080,refund,749500,INR,pay_2025_H2_09571,1761848782,2025-10-30,rcpt_2025_H2_rf_080,processed,normal,normal,UTR_2025_H2_RF_080,,
rfnd_2025_H2_081,refund,2056100,INR,pay_2025_H2_01278,1753434824,2025-07-25,rcpt_2025_H2_rf_081,processed,normal,normal,UTR_2025_H2_RF_081,,
rfnd_2025_H2_082,refund,223500,INR,pay_2025_H2_09591,1761715956,2025-10-29,rcpt_2025_H2_rf_082,processed,normal,normal,UTR_2025_H2_RF_082,,
rfnd_2025_H2_083,refund,331600,INR,pay_2025_H2_09240,1760655833,2025-10-16,rcpt_2025_H2_rf_083,processed,normal,normal,UTR_2025_H2_RF_083,,
rfnd_2025_H2_084,refund,7330800,INR,pay_2025_H2_04453,1757029626,2025-09-04,rcpt_2025_H2_rf_084,processed,normal,normal,UTR_2025_H2_RF_084,,
rfnd_2025_H2_085,refund,441000,INR,pay_2025_H2_08814,1760998258,2025-10-20,rcpt_2025_H2_rf_085,processed,normal,normal,UTR_2025_H2_RF_085,,
rfnd_2025_H2_086,refund,426100,INR,pay_2025_H2_10289,1762161120,2025-11-03,rcpt_2025_H2_rf_086,processed,normal,normal,UTR_2025_H2_RF_086,,
rfnd_2025_H2_087,refund,171300,INR,pay_2025_H2_01294,1752636650,2025-07-16,rcpt_2025_H2_rf_087,processed,normal,normal,UTR_2025_H2_RF_087,,
rfnd_2025_H2_088,refund,587600,INR,pay_2025_H2_02099,1753717154,2025-07-28,rcpt_2025_H2_rf_088,processed,normal,normal,UTR_2025_H2_RF_088,,
rfnd_2025_H2_089,refund,821800,INR,pay_2025_H2_01849,1753161680,2025-07-22,rcpt_2025_H2_rf_089,processed,normal,normal,UTR_2025_H2_RF_089,,
rfnd_2025_H2_090,refund,249400,INR,pay_2025_H2_18331,1767037557,2025-12-29,rcpt_2025_H2_rf_090,processed,normal,normal,UTR_2025_H2_RF_090,,
rfnd_2025_H2_091,refund,3075600,INR,pay_2025_H2_15196,1765197931,2025-12-08,rcpt_2025_H2_rf_091,processed,normal,normal,UTR_2025_H2_RF_091,,
rfnd_2025_H2_092,refund,1746300,INR,pay_2025_H2_06351,1758246397,2025-09-19,rcpt_2025_H2_rf_092,processed,normal,normal,UTR_2025_H2_RF_092,,
rfnd_2025_H2_093,refund,268900,INR,pay_2025_H2_18838,1764919339,2025-12-05,rcpt_2025_H2_rf_093,processed,normal,normal,UTR_2025_H2_RF_093,,
rfnd_2025_H2_094,refund,168600,INR,pay_2025_H2_13276,1763340623,2025-11-17,rcpt_2025_H2_rf_094,processed,normal,normal,UTR_2025_H2_RF_094,,
rfnd_2025_H2_095,refund,277700,INR,pay_2025_H2_18297,1765248224,2025-12-09,rcpt_2025_H2_rf_095,processed,normal,normal,UTR_2025_H2_RF_095,,
rfnd_2025_H2_096,refund,410500,INR,pay_2025_H2_06715,1758706115,2025-09-24,rcpt_2025_H2_rf_096,processed,normal,normal,UTR_2025_H2_RF_096,,
rfnd_2025_H2_097,refund,268300,INR,pay_2025_H2_18082,1765618425,2025-12-13,rcpt_2025_H2_rf_097,processed,normal,normal,UTR_2025_H2_RF_097,,
rfnd_2025_H2_098,refund,1314600,INR,pay_2025_H2_03887,1755281707,2025-08-15,rcpt_2025_H2_rf_098,processed,normal,normal,UTR_2025_H2_RF_098,,
rfnd_2025_H2_099,refund,93400,INR,pay_2025_H2_12925,1763974686,2025-11-24,rcpt_2025_H2_rf_099,processed,normal,normal,UTR_2025_H2_RF_099,,
rfnd_2025_H2_100,refund,930200,INR,pay_2025_H2_03704,1755209423,2025-08-14,rcpt_2025_H2_rf_100,processed,normal,normal,UTR_2025_H2_RF_100,,
rfnd_2025_H2_101,refund,4756200,INR,pay_2025_H2_01967,1753938803,2025-07-31,rcpt_2025_H2_rf_101,processed,normal,normal,UTR_2025_H2_RF_101,,
rfnd_2025_H2_102,refund,257400,INR,pay_2025_H2_04251,1755040564,2025-08-12,rcpt_2025_H2_rf_102,processed,normal,normal,UTR_2025_H2_RF_102,,
rfnd_2025_H2_103,refund,264400,INR,pay_2025_H2_03977,1755893680,2025-08-22,rcpt_2025_H2_rf_103,processed,normal,normal,UTR_2025_H2_RF_103,,
rfnd_2025_H2_104,refund,157300,INR,pay_2025_H2_07367,1757132308,2025-09-06,rcpt_2025_H2_rf_104,processed,normal,normal,UTR_2025_H2_RF_104,,
rfnd_2025_H2_105,refund,766000,INR,pay_2025_H2_18945,1766517713,2025-12-23,rcpt_2025_H2_rf_105,processed,normal,normal,UTR_2025_H2_RF_105,,
rfnd_2025_H2_106,refund,166700,INR,pay_2025_H2_18897,1766861291,2025-12-27,rcpt_2025_H2_rf_106,processed,normal,normal,UTR_2025_H2_RF_106,,
rfnd_2025_H2_107,refund,166200,INR,pay_2025_H2_05818,1758521346,2025-09-22,rcpt_2025_H2_rf_107,processed,normal,normal,UTR_2025_H2_RF_107,,
rfnd_2025_H2_108,refund,163000,INR,pay_2025_H2_05082,1757320753,2025-09-08,rcpt_2025_H2_rf_108,processed,normal,normal,UTR_2025_H2_RF_108,,
rfnd_2025_H2_109,refund,701900,INR,pay_2025_H2_16458,1762994005,2025-11-13,rcpt_2025_H2_rf_109,processed,normal,normal,UTR_2025_H2_RF_109,,
rfnd_2025_H2_110,refund,425300,INR,pay_2025_H2_17165,1765568047,2025-12-12,rcpt_2025_H2_rf_110,processed,normal,normal,UTR_2025_H2_RF_110,,
rfnd_2025_H2_111,refund,69400,INR,pay_2025_H2_12890,1763758762,2025-11-21,rcpt_2025_H2_rf_111,processed,normal,normal,UTR_2025_H2_RF_111,,
rfnd_2025_H2_112,refund,122800,INR,pay_2025_H2_04595,1756472018,2025-08-29,rcpt_2025_H2_rf_112,processed,normal,normal,UTR_2025_H2_RF_112,,
rfnd_2025_H2_113,refund,153600,INR,pay_2025_H2_03561,1756594768,2025-08-30,rcpt_2025_H2_rf_113,processed,normal,normal,UTR_2025_H2_RF_113,,
rfnd_2025_H2_114,refund,2963300,INR,pay_2025_H2_05513,1758663820,2025-09-23,rcpt_2025_H2_rf_114,processed,normal,normal,UTR_2025_H2_RF_114,,
rfnd_2025_H2_115,refund,1813500,INR,pay_2025_H2_05036,1758708537,2025-09-24,rcpt_2025_H2_rf_115,processed,normal,normal,UTR_2025_H2_RF_115,,
rfnd_2025_H2_116,refund,50400,INR,pay_2025_H2_04154,1755454114,2025-08-17,rcpt_2025_H2_rf_116,processed,normal,normal,UTR_2025_H2_RF_116,,
rfnd_2025_H2_117,refund,1722100,INR,pay_2025_H2_18852,1765936188,2025-12-17,rcpt_2025_H2_rf_117,processed,normal,normal,UTR_2025_H2_RF_117,,
rfnd_2025_H2_118,refund,978000,INR,pay_2025_H2_14678,1762581339,2025-11-08,rcpt_2025_H2_rf_118,processed,normal,normal,UTR_2025_H2_RF_118,,
rfnd_2025_H2_119,refund,1754600,INR,pay_2025_H2_01686,1754507742,2025-08-06,rcpt_2025_H2_rf_119,processed,normal,normal,UTR_2025_H2_RF_119,,
rfnd_2025_H2_120,refund,971600,INR,pay_2025_H2_18782,1766341505,2025-12-21,rcpt_2025_H2_rf_120,processed,normal,normal,UTR_2025_H2_RF_120,,
rfnd_2025_H2_121,refund,148200,INR,pay_2025_H2_13281,1763610908,2025-11-20,rcpt_2025_H2_rf_121,processed,normal,normal,UTR_2025_H2_RF_121,,
rfnd_2025_H2_122,refund,167800,INR,pay_2025_H2_18764,1766857228,2025-12-27,rcpt_2025_H2_rf_122,processed,normal,normal,UTR_2025_H2_RF_122,,
rfnd_2025_H2_123,refund,1347500,INR,pay_2025_H2_10272,1761116938,2025-10-22,rcpt_2025_H2_rf_123,processed,normal,normal,UTR_2025_H2_RF_123,,
rfnd_2025_H2_124,refund,38600,INR,pay_2025_H2_11006,1762525183,2025-11-07,rcpt_2025_H2_rf_124,processed,normal,normal,UTR_2025_H2_RF_124,,
rfnd_2025_H2_125,refund,1115000,INR,pay_2025_H2_15179,1764005951,2025-11-24,rcpt_2025_H2_rf_125,processed,normal,normal,UTR_2025_H2_RF_125,,
rfnd_2025_H2_126,refund,464800,INR,pay_2025_H2_16035,1763017571,2025-11-13,rcpt_2025_H2_rf_126,processed,normal,normal,UTR_2025_H2_RF_126,,
rfnd_2025_H2_127,refund,2172400,INR,pay_2025_H2_12563,1763892380,2025-11-23,rcpt_2025_H2_rf_127,processed,normal,normal,UTR_2025_H2_RF_127,,
rfnd_2025_H2_128,refund,4390100,INR,pay_2025_H2_04004,1756082680,2025-08-25,rcpt_2025_H2_rf_128,processed,normal,normal,UTR_2025_H2_RF_128,,
rfnd_2025_H2_129,refund,590800,INR,pay_2025_H2_05353,1758008611,2025-09-16,rcpt_2025_H2_rf_129,processed,normal,normal,UTR_2025_H2_RF_129,,
rfnd_2025_H2_130,refund,426200,INR,pay_2025_H2_00730,1754156987,2025-08-02,rcpt_2025_H2_rf_130,processed,normal,normal,UTR_2025_H2_RF_130,,
rfnd_2025_H2_131,refund,284300,INR,pay_2025_H2_14757,1764090583,2025-11-25,rcpt_2025_H2_rf_131,processed,normal,normal,UTR_2025_H2_RF_131,,
rfnd_2025_H2_132,refund,1857500,INR,pay_2025_H2_18997,1765029079,2025-12-06,rcpt_2025_H2_rf_132,processed,normal,normal,UTR_2025_H2_RF_132,,
rfnd_2025_H2_133,refund,9508000,INR,pay_2025_H2_08344,1761725493,2025-10-29,rcpt_2025_H2_rf_133,processed,normal,normal,UTR_2025_H2_RF_133,,
rfnd_2025_H2_134,refund,5443000,INR,pay_2025_H2_05721,1759014053,2025-09-27,rcpt_2025_H2_rf_134,processed,normal,normal,UTR_2025_H2_RF_134,,
rfnd_2025_H2_135,refund,12149600,INR,pay_2025_H2_14988,1764744649,2025-12-03,rcpt_2025_H2_rf_135,processed,normal,normal,UTR_2025_H2_RF_135,,
rfnd_2025_H2_136,refund,5780900,INR,pay_2025_H2_13518,1764735719,2025-12-03,rcpt_2025_H2_rf_136,processed,normal,normal,UTR_2025_H2_RF_136,,
rfnd_2025_H2_137,refund,104500,INR,pay_2025_H2_09777,1761221893,2025-10-23,rcpt_2025_H2_rf_137,processed,normal,normal,UTR_2025_H2_RF_137,,
rfnd_2025_H2_138,refund,4672500,INR,pay_2025_H2_08749,1761400045,2025-10-25,rcpt_2025_H2_rf_138,processed,normal,normal,UTR_2025_H2_RF_138,,
rfnd_2025_H2_139,refund,319700,INR,pay_2025_H2_08692,1759728031,2025-10-06,rcpt_2025_H2_rf_139,processed,normal,normal,UTR_2025_H2_RF_139,,
rfnd_2025_H2_140,refund,756000,INR,pay_2025_H2_01291,1753710208,2025-07-28,rcpt_2025_H2_rf_140,processed,normal,normal,UTR_2025_H2_RF_140,,
rfnd_2025_H2_141,refund,1987500,INR,pay_2025_H2_18451,1766479850,2025-12-23,rcpt_2025_H2_rf_141,processed,normal,normal,UTR_2025_H2_RF_141,,
rfnd_2025_H2_142,refund,453500,INR,pay_2025_H2_14705,1763469900,2025-11-18,rcpt_2025_H2_rf_142,processed,normal,normal,UTR_2025_H2_RF_142,,
rfnd_2025_H2_143,refund,198900,INR,pay_2025_H2_05538,1759768329,2025-10-06,rcpt_2025_H2_rf_143,processed,normal,normal,UTR_2025_H2_RF_143,,
rfnd_2025_H2_144,refund,497100,INR,pay_2025_H2_09674,1761159854,2025-10-22,rcpt_2025_H2_rf_144,processed,normal,normal,UTR_2025_H2_RF_144,,
rfnd_2025_H2_145,refund,117100,INR,pay_2025_H2_18273,1767224643,2025-12-31,rcpt_2025_H2_rf_145,processed,normal,normal,UTR_2025_H2_RF_145,,
rfnd_2025_H2_146,refund,2904000,INR,pay_2025_H2_04915,1758052671,2025-09-16,rcpt_2025_H2_rf_146,processed,normal,normal,UTR_2025_H2_RF_146,,
rfnd_2025_H2_147,refund,2021600,INR,pay_2025_H2_18468,1765378126,2025-12-10,rcpt_2025_H2_rf_147,processed,normal,normal,UTR_2025_H2_RF_147,,
rfnd_2025_H2_148,refund,765500,INR,pay_2025_H2_06395,1758214409,2025-09-18,rcpt_2025_H2_rf_148,processed,normal,normal,UTR_2025_H2_RF_148,,
rfnd_2025_H2_149,refund,63700,INR,pay_2025_H2_08807,1762237125,2025-11-04,rcpt_2025_H2_rf_149,processed,normal,normal,UTR_2025_H2_RF_149,,
rfnd_2025_H2_150,refund,168700,INR,pay_2025_H2_00160,1753095170,2025-07-21,rcpt_2025_H2_rf_150,processed,normal,normal,UTR_2025_H2_RF_150,,
rfnd_2025_H2_151,refund,216900,INR,pay_2025_H2_08099,1761930754,2025-10-31,rcpt_2025_H2_rf_151,processed,normal,normal,UTR_2025_H2_RF_151,,
rfnd_2025_H2_152,refund,1600000,INR,pay_2025_H2_09725,1762342265,2025-11-05,rcpt_2025_H2_rf_152,processed,normal,normal,UTR_2025_H2_RF_152,,
rfnd_2025_H2_153,refund,1005000,INR,pay_2025_H2_03443,1755335002,2025-08-16,rcpt_2025_H2_rf_153,processed,normal,normal,UTR_2025_H2_RF_153,,
rfnd_2025_H2_154,refund,75400,INR,pay_2025_H2_05870,1758646675,2025-09-23,rcpt_2025_H2_rf_154,processed,normal,normal,UTR_2025_H2_RF_154,,
rfnd_2025_H2_155,refund,162700,INR,pay_2025_H2_17364,1767180250,2025-12-31,rcpt_2025_H2_rf_155,processed,normal,normal,UTR_2025_H2_RF_155,,
rfnd_2025_H2_156,refund,737400,INR,pay_2025_H2_12325,1764713071,2025-12-02,rcpt_2025_H2_rf_156,processed,normal,normal,UTR_2025_H2_RF_156,,
